"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2015/12/26 05:00:00 PM","0.517","0.090","0.525"
"2015/12/26 05:30:00 PM","0.521","0.092","0.529"
"2015/12/26 06:00:00 PM","0.504","0.074","0.510"
"2015/12/26 06:30:00 PM","0.499","0.068","0.504"
"2015/12/26 07:00:00 PM","0.501","0.068","0.506"
"2015/12/26 07:30:00 PM","0.502","0.069","0.507"
"2015/12/26 08:00:00 PM","0.505","0.075","0.511"
"2015/12/26 08:30:00 PM","0.518","0.091","0.526"
"2015/12/26 09:00:00 PM","0.519","0.093","0.527"
"2015/12/26 09:30:00 PM","0.517","0.093","0.525"
"2015/12/26 10:00:00 PM","0.519","0.096","0.528"
"2015/12/26 10:30:00 PM","0.507","0.079","0.514"
"2015/12/26 11:00:00 PM","0.497","0.065","0.501"
"2015/12/26 11:30:00 PM","0.498","0.063","0.502"
"2015/12/27","0.498","0.064","0.502"
"2015/12/27 12:30:00 AM","0.501","0.067","0.506"
"2015/12/27 01:00:00 AM","0.515","0.083","0.521"
"2015/12/27 01:30:00 AM","0.519","0.088","0.526"
"2015/12/27 02:00:00 AM","0.520","0.089","0.528"
"2015/12/27 02:30:00 AM","0.520","0.089","0.528"
"2015/12/27 03:00:00 AM","0.513","0.080","0.519"
"2015/12/27 03:30:00 AM","0.499","0.064","0.503"
"2015/12/27 04:00:00 AM","0.502","0.068","0.506"
"2015/12/27 04:30:00 AM","0.525","0.062","0.528"
"2015/12/27 05:00:00 AM","0.502","0.068","0.506"
"2015/12/27 05:30:00 AM","0.511","0.077","0.516"
"2015/12/27 06:00:00 AM","0.517","0.087","0.525"
"2015/12/27 06:30:00 AM","0.514","0.084","0.521"
"2015/12/27 07:00:00 AM","0.515","0.084","0.522"
"2015/12/27 07:30:00 AM","0.500","0.069","0.505"
"2015/12/27 08:00:00 AM","0.493","0.059","0.497"
"2015/12/27 08:30:00 AM","0.492","0.058","0.495"
"2015/12/27 09:00:00 AM","0.491","0.060","0.495"
"2015/12/27 09:30:00 AM","0.490","0.058","0.493"
"2015/12/27 10:00:00 AM","0.495","0.063","0.499"
"2015/12/27 10:30:00 AM","0.507","0.076","0.513"
"2015/12/27 11:00:00 AM","0.535","0.077","0.540"
"2015/12/27 11:30:00 AM","0.508","0.076","0.514"
"2015/12/27 12:00:00 PM","0.509","0.079","0.515"
"2015/12/27 12:30:00 PM","0.497","0.065","0.501"
"2015/12/27 01:00:00 PM","0.493","0.061","0.497"
"2015/12/27 01:30:00 PM","0.500","0.070","0.505"
"2015/12/27 02:00:00 PM","0.502","0.069","0.506"
"2015/12/27 02:30:00 PM","0.501","0.068","0.506"
"2015/12/27 03:00:00 PM","0.513","0.085","0.520"
"2015/12/27 03:30:00 PM","0.520","0.094","0.528"
"2015/12/27 04:00:00 PM","0.522","0.095","0.530"
"2015/12/27 04:30:00 PM","0.517","0.088","0.524"
"2015/12/27 05:00:00 PM","0.515","0.087","0.522"
"2015/12/27 05:30:00 PM","0.543","0.085","0.549"
"2015/12/27 06:00:00 PM","0.504","0.073","0.510"
"2015/12/27 06:30:00 PM","0.503","0.072","0.508"
"2015/12/27 07:00:00 PM","0.503","0.073","0.509"
"2015/12/27 07:30:00 PM","0.503","0.071","0.508"
"2015/12/27 08:00:00 PM","0.502","0.072","0.507"
"2015/12/27 08:30:00 PM","0.511","0.081","0.517"
"2015/12/27 09:00:00 PM","0.520","0.094","0.529"
"2015/12/27 09:30:00 PM","0.523","0.097","0.532"
"2015/12/27 10:00:00 PM","0.525","0.101","0.534"
"2015/12/27 10:30:00 PM","0.524","0.096","0.533"
"2015/12/27 11:00:00 PM","0.512","0.083","0.519"
"2015/12/27 11:30:00 PM","0.512","0.084","0.519"
"2015/12/28","0.500","0.069","0.505"
"2015/12/28 12:30:00 AM","0.507","0.075","0.512"
"2015/12/28 01:00:00 AM","0.507","0.074","0.512"
"2015/12/28 01:30:00 AM","0.502","0.069","0.507"
"2015/12/28 02:00:00 AM","0.506","0.074","0.511"
"2015/12/28 02:30:00 AM","0.507","0.073","0.512"
"2015/12/28 03:00:00 AM","0.511","0.080","0.517"
"2015/12/28 03:30:00 AM","0.518","0.089","0.526"
"2015/12/28 04:00:00 AM","0.515","0.088","0.523"
"2015/12/28 04:30:00 AM","0.516","0.087","0.523"
"2015/12/28 05:00:00 AM","0.513","0.083","0.520"
"2015/12/28 05:30:00 AM","0.515","0.085","0.522"
"2015/12/28 06:00:00 AM","0.655","0.081","0.660"
"2015/12/28 06:30:00 AM","0.533","0.073","0.538"
"2015/12/28 07:00:00 AM","0.724","0.036","0.724"
"2015/12/28 07:30:00 AM","1.491","-0.182","1.502"
"2015/12/28 08:00:00 AM","1.581","-0.257","1.602"
"2015/12/28 08:30:00 AM","1.720","-0.256","1.739"
"2015/12/28 09:00:00 AM","1.418","-0.244","1.439"
"2015/12/28 09:30:00 AM","1.739","-0.276","1.761"
"2015/12/28 10:00:00 AM","1.626","-0.276","1.650"
"2015/12/28 10:30:00 AM","1.411","-0.262","1.435"
"2015/12/28 11:00:00 AM","1.616","-0.263","1.637"
"2015/12/28 11:30:00 AM","1.186","-0.245","1.211"
"2015/12/28 12:00:00 PM","1.079","-0.110","1.085"
"2015/12/28 12:30:00 PM","1.146","-0.114","1.152"
"2015/12/28 01:00:00 PM","0.932","-0.120","0.940"
"2015/12/28 01:30:00 PM","0.915","-0.121","0.923"
"2015/12/28 02:00:00 PM","1.052","-0.094","1.056"
"2015/12/28 02:30:00 PM","1.026","-0.108","1.031"
"2015/12/28 03:00:00 PM","0.878","-0.101","0.883"
"2015/12/28 03:30:00 PM","0.833","-0.095","0.839"
"2015/12/28 04:00:00 PM","0.751","-0.067","0.754"
"2015/12/28 04:30:00 PM","0.711","-0.059","0.714"
"2015/12/28 05:00:00 PM","0.702","-0.077","0.706"
"2015/12/28 05:30:00 PM","0.704","-0.070","0.708"
"2015/12/28 06:00:00 PM","0.704","-0.075","0.708"
"2015/12/28 06:30:00 PM","0.707","-0.071","0.711"
"2015/12/28 07:00:00 PM","0.710","-0.067","0.713"
"2015/12/28 07:30:00 PM","0.707","-0.072","0.711"
"2015/12/28 08:00:00 PM","0.699","-0.081","0.704"
"2015/12/28 08:30:00 PM","0.700","-0.078","0.704"
"2015/12/28 09:00:00 PM","0.702","-0.077","0.706"
"2015/12/28 09:30:00 PM","0.713","-0.066","0.716"
"2015/12/28 10:00:00 PM","0.716","-0.060","0.718"
"2015/12/28 10:30:00 PM","0.707","-0.063","0.710"
"2015/12/28 11:00:00 PM","0.698","-0.064","0.701"
"2015/12/28 11:30:00 PM","0.707","-0.068","0.710"
"2015/12/29","0.709","-0.069","0.712"
"2015/12/29 12:30:00 AM","0.706","-0.073","0.710"
"2015/12/29 01:00:00 AM","0.707","-0.067","0.710"
"2015/12/29 01:30:00 AM","0.708","-0.068","0.711"
"2015/12/29 02:00:00 AM","0.710","-0.064","0.713"
"2015/12/29 02:30:00 AM","0.699","-0.084","0.704"
