"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2015/12/26 05:00:00 PM","1.603","-0.266","1.625"
"2015/12/26 05:30:00 PM","1.598","-0.325","1.631"
"2015/12/26 06:00:00 PM","1.618","-0.280","1.642"
"2015/12/26 06:30:00 PM","1.568","-0.334","1.603"
"2015/12/26 07:00:00 PM","1.628","-0.283","1.652"
"2015/12/26 07:30:00 PM","1.775","-0.275","1.796"
"2015/12/26 08:00:00 PM","1.591","-0.349","1.628"
"2015/12/26 08:30:00 PM","1.666","-0.204","1.679"
"2015/12/26 09:00:00 PM","1.567","-0.386","1.614"
"2015/12/26 09:30:00 PM","1.707","-0.219","1.721"
"2015/12/26 10:00:00 PM","1.560","-0.342","1.597"
"2015/12/26 10:30:00 PM","1.612","-0.337","1.647"
"2015/12/26 11:00:00 PM","1.716","-0.133","1.721"
"2015/12/26 11:30:00 PM","1.678","-0.235","1.694"
"2015/12/27","1.691","-0.199","1.702"
"2015/12/27 12:30:00 AM","1.721","-0.353","1.757"
"2015/12/27 01:00:00 AM","1.634","-0.271","1.657"
"2015/12/27 01:30:00 AM","1.629","-0.291","1.654"
"2015/12/27 02:00:00 AM","1.591","-0.306","1.620"
"2015/12/27 02:30:00 AM","1.629","-0.313","1.659"
"2015/12/27 03:00:00 AM","1.572","-0.315","1.603"
"2015/12/27 03:30:00 AM","1.643","-0.285","1.668"
"2015/12/27 04:00:00 AM","1.597","-0.305","1.626"
"2015/12/27 04:30:00 AM","1.642","-0.257","1.662"
"2015/12/27 05:00:00 AM","1.731","-0.376","1.772"
"2015/12/27 05:30:00 AM","1.660","-0.211","1.674"
"2015/12/27 06:00:00 AM","1.543","-0.420","1.599"
"2015/12/27 06:30:00 AM","1.620","-0.325","1.652"
"2015/12/27 07:00:00 AM","1.584","-0.321","1.616"
"2015/12/27 07:30:00 AM","1.528","-0.422","1.585"
"2015/12/27 08:00:00 AM","1.655","-0.215","1.669"
"2015/12/27 08:30:00 AM","1.580","-0.349","1.618"
"2015/12/27 09:00:00 AM","1.743","-0.140","1.748"
"2015/12/27 09:30:00 AM","1.560","-0.332","1.595"
"2015/12/27 10:00:00 AM","1.721","-0.371","1.761"
"2015/12/27 10:30:00 AM","1.595","-0.290","1.621"
"2015/12/27 11:00:00 AM","1.539","-0.403","1.591"
"2015/12/27 11:30:00 AM","1.612","-0.303","1.640"
"2015/12/27 12:00:00 PM","1.582","-0.341","1.618"
"2015/12/27 12:30:00 PM","1.574","-0.304","1.603"
"2015/12/27 01:00:00 PM","1.568","-0.366","1.611"
"2015/12/27 01:30:00 PM","1.584","-0.296","1.612"
"2015/12/27 02:00:00 PM","1.545","-0.398","1.595"
"2015/12/27 02:30:00 PM","1.806","-0.292","1.829"
"2015/12/27 03:00:00 PM","1.553","-0.353","1.593"
"2015/12/27 03:30:00 PM","1.555","-0.397","1.605"
"2015/12/27 04:00:00 PM","1.640","-0.238","1.658"
"2015/12/27 04:30:00 PM","1.528","-0.422","1.585"
"2015/12/27 05:00:00 PM","1.652","-0.229","1.668"
"2015/12/27 05:30:00 PM","1.555","-0.378","1.601"
"2015/12/27 06:00:00 PM","1.734","-0.157","1.741"
"2015/12/27 06:30:00 PM","1.616","-0.257","1.636"
"2015/12/27 07:00:00 PM","1.590","-0.360","1.631"
"2015/12/27 07:30:00 PM","1.750","-0.316","1.779"
"2015/12/27 08:00:00 PM","1.600","-0.365","1.641"
