"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2015/12/26 06:30:00 PM","3.885","-2.551","4.647"
"2015/12/26 07:00:00 PM","3.798","-2.585","4.594"
"2015/12/26 07:30:00 PM","3.635","-2.478","4.399"
"2015/12/26 08:00:00 PM","3.703","-2.534","4.487"
"2015/12/26 08:30:00 PM","3.807","-2.570","4.593"
"2015/12/26 09:00:00 PM","3.853","-2.538","4.614"
"2015/12/26 09:30:00 PM","3.721","-2.550","4.511"
"2015/12/26 10:00:00 PM","3.801","-2.570","4.589"
"2015/12/26 10:30:00 PM","3.753","-2.565","4.546"
"2015/12/26 11:00:00 PM","3.835","-2.483","4.569"
"2015/12/26 11:30:00 PM","3.635","-2.385","4.347"
"2015/12/27","3.605","-2.523","4.400"
"2015/12/27 12:30:00 AM","3.604","-2.532","4.405"
"2015/12/27 01:00:00 AM","3.622","-2.489","4.395"
"2015/12/27 01:30:00 AM","3.593","-2.531","4.395"
"2015/12/27 02:00:00 AM","3.627","-2.515","4.414"
"2015/12/27 02:30:00 AM","3.639","-2.552","4.445"
"2015/12/27 03:00:00 AM","3.680","-2.558","4.482"
"2015/12/27 03:30:00 AM","3.618","-2.474","4.383"
"2015/12/27 04:00:00 AM","3.528","-2.505","4.327"
"2015/12/27 04:30:00 AM","3.530","-2.507","4.330"
"2015/12/27 05:00:00 AM","3.623","-2.489","4.395"
"2015/12/27 05:30:00 AM","3.487","-2.485","4.282"
"2015/12/27 06:00:00 AM","3.549","-2.441","4.308"
"2015/12/27 06:30:00 AM","3.663","-2.469","4.418"
"2015/12/27 07:00:00 AM","3.680","-2.416","4.402"
"2015/12/27 07:30:00 AM","3.719","-2.357","4.403"
"2015/12/27 08:00:00 AM","3.678","-2.374","4.378"
"2015/12/27 08:30:00 AM","3.575","-2.324","4.264"
"2015/12/27 09:00:00 AM","3.685","-2.328","4.359"
"2015/12/27 09:30:00 AM","3.827","-2.419","4.527"
"2015/12/27 10:00:00 AM","3.868","-2.381","4.542"
"2015/12/27 10:30:00 AM","3.958","-2.441","4.650"
"2015/12/27 11:00:00 AM","3.707","-2.392","4.412"
"2015/12/27 11:30:00 AM","4.178","-2.418","4.827"
"2015/12/27 12:00:00 PM","3.945","-2.426","4.631"
"2015/12/27 12:30:00 PM","3.966","-2.443","4.658"
"2015/12/27 01:00:00 PM","3.858","-2.385","4.536"
"2015/12/27 01:30:00 PM","4.030","-2.616","4.805"
