"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2015/12/26 06:30:00 PM","1.570","-0.351","1.609"
"2015/12/26 07:00:00 PM","1.090","-0.250","1.118"
"2015/12/26 07:30:00 PM","1.131","-0.178","1.145"
"2015/12/26 08:00:00 PM","1.068","-0.269","1.102"
"2015/12/26 08:30:00 PM","1.022","-0.345","1.079"
"2015/12/26 09:00:00 PM","1.040","-0.319","1.088"
"2015/12/26 09:30:00 PM","1.132","-0.178","1.146"
"2015/12/26 10:00:00 PM","1.127","-0.177","1.141"
"2015/12/26 10:30:00 PM","1.029","-0.337","1.083"
"2015/12/26 11:00:00 PM","1.016","-0.340","1.071"
"2015/12/26 11:30:00 PM","1.070","-0.262","1.102"
"2015/12/27","1.113","-0.180","1.127"
"2015/12/27 12:30:00 AM","1.066","-0.253","1.096"
"2015/12/27 01:00:00 AM","1.009","-0.345","1.066"
"2015/12/27 01:30:00 AM","1.009","-0.345","1.066"
"2015/12/27 02:00:00 AM","1.125","-0.183","1.140"
"2015/12/27 02:30:00 AM","1.114","-0.181","1.129"
"2015/12/27 03:00:00 AM","1.018","-0.329","1.070"
"2015/12/27 03:30:00 AM","1.005","-0.344","1.063"
"2015/12/27 04:00:00 AM","1.063","-0.266","1.096"
"2015/12/27 04:30:00 AM","1.103","-0.178","1.117"
"2015/12/27 05:00:00 AM","1.044","-0.259","1.076"
"2015/12/27 05:30:00 AM","1.517","-0.354","1.558"
"2015/12/27 06:00:00 AM","1.004","-0.324","1.055"
"2015/12/27 06:30:00 AM","1.098","-0.176","1.112"
"2015/12/27 07:00:00 AM","1.090","-0.174","1.104"
"2015/12/27 07:30:00 AM","0.990","-0.337","1.046"
"2015/12/27 08:00:00 AM","0.987","-0.338","1.044"
"2015/12/27 08:30:00 AM","1.043","-0.250","1.073"
"2015/12/27 09:00:00 AM","1.090","-0.173","1.104"
"2015/12/27 09:30:00 AM","1.041","-0.240","1.068"
"2015/12/27 10:00:00 AM","0.998","-0.338","1.054"
"2015/12/27 10:30:00 AM","1.016","-0.336","1.070"
"2015/12/27 11:00:00 AM","1.120","-0.188","1.136"
"2015/12/27 11:30:00 AM","1.118","-0.177","1.132"
"2015/12/27 12:00:00 PM","1.047","-0.281","1.084"
"2015/12/27 12:30:00 PM","1.014","-0.337","1.068"
"2015/12/27 01:00:00 PM","1.030","-0.316","1.077"
"2015/12/27 01:30:00 PM","1.133","-0.176","1.146"
"2015/12/27 02:00:00 PM","1.129","-0.185","1.144"
"2015/12/27 02:30:00 PM","1.530","-0.354","1.571"
"2015/12/27 03:00:00 PM","1.023","-0.340","1.078"
"2015/12/27 03:30:00 PM","1.088","-0.254","1.117"
"2015/12/27 04:00:00 PM","1.135","-0.177","1.149"
"2015/12/27 04:30:00 PM","1.097","-0.228","1.120"
"2015/12/27 05:00:00 PM","1.018","-0.339","1.073"
"2015/12/27 05:30:00 PM","1.020","-0.343","1.076"
"2015/12/27 06:00:00 PM","1.114","-0.214","1.134"
"2015/12/27 06:30:00 PM","1.129","-0.179","1.144"
"2015/12/27 07:00:00 PM","1.080","-0.258","1.110"
"2015/12/27 07:30:00 PM","1.025","-0.344","1.081"
"2015/12/27 08:00:00 PM","1.025","-0.340","1.080"
"2015/12/27 08:30:00 PM","1.134","-0.179","1.148"
"2015/12/27 09:00:00 PM","1.131","-0.178","1.145"
"2015/12/27 09:30:00 PM","1.054","-0.299","1.096"
"2015/12/27 10:00:00 PM","1.026","-0.342","1.082"
"2015/12/27 10:30:00 PM","1.066","-0.295","1.106"
"2015/12/27 11:00:00 PM","1.123","-0.180","1.137"
"2015/12/27 11:30:00 PM","1.122","-0.177","1.136"
"2015/12/28","1.022","-0.340","1.078"
"2015/12/28 12:30:00 AM","1.524","-0.353","1.564"
"2015/12/28 01:00:00 AM","1.093","-0.252","1.121"
"2015/12/28 01:30:00 AM","1.129","-0.179","1.143"
"2015/12/28 02:00:00 AM","1.092","-0.234","1.117"
"2015/12/28 02:30:00 AM","1.024","-0.343","1.080"
"2015/12/28 03:00:00 AM","1.021","-0.340","1.077"
"2015/12/28 03:30:00 AM","1.133","-0.189","1.149"
"2015/12/28 04:00:00 AM","1.128","-0.177","1.142"
"2015/12/28 04:30:00 AM","1.074","-0.263","1.105"
"2015/12/28 05:00:00 AM","1.020","-0.340","1.075"
"2015/12/28 05:30:00 AM","1.031","-0.332","1.083"
"2015/12/28 06:00:00 AM","1.267","-0.237","1.289"
"2015/12/28 06:30:00 AM","1.896","-0.488","1.958"
"2015/12/28 07:00:00 AM","2.470","-0.833","2.607"
"2015/12/28 07:30:00 AM","2.785","-0.954","2.943"
"2015/12/28 08:00:00 AM","3.903","-0.933","4.013"
"2015/12/28 08:30:00 AM","3.346","-0.824","3.446"
"2015/12/28 09:00:00 AM","3.038","-0.827","3.148"
"2015/12/28 09:30:00 AM","2.504","-0.800","2.629"
"2015/12/28 10:00:00 AM","2.921","-0.901","3.057"
"2015/12/28 10:30:00 AM","2.782","-0.870","2.915"
"2015/12/28 11:00:00 AM","2.708","-0.731","2.805"
"2015/12/28 11:30:00 AM","2.641","-0.710","2.735"
"2015/12/28 12:00:00 PM","2.486","-0.852","2.628"
"2015/12/28 12:30:00 PM","2.373","-0.842","2.518"
"2015/12/28 01:00:00 PM","2.838","-0.739","2.932"
"2015/12/28 01:30:00 PM","2.519","-0.705","2.616"
"2015/12/28 02:00:00 PM","3.162","-0.764","3.253"
"2015/12/28 02:30:00 PM","2.951","-0.887","3.081"
"2015/12/28 03:00:00 PM","2.402","-0.847","2.547"
"2015/12/28 03:30:00 PM","3.803","-0.700","3.867"
"2015/12/28 04:00:00 PM","1.855","-0.452","1.909"
"2015/12/28 04:30:00 PM","1.464","-0.421","1.524"
"2015/12/28 05:00:00 PM","1.402","-0.514","1.493"
"2015/12/28 05:30:00 PM","1.419","-0.491","1.502"
"2015/12/28 06:00:00 PM","1.532","-0.343","1.570"
"2015/12/28 06:30:00 PM","1.500","-0.329","1.536"
"2015/12/28 07:00:00 PM","1.444","-0.402","1.499"
"2015/12/28 07:30:00 PM","1.386","-0.501","1.474"
"2015/12/28 08:00:00 PM","1.386","-0.497","1.472"
"2015/12/28 08:30:00 PM","1.492","-0.339","1.530"
"2015/12/28 09:00:00 PM","1.485","-0.334","1.522"
"2015/12/28 09:30:00 PM","1.426","-0.428","1.489"
"2015/12/28 10:00:00 PM","1.384","-0.497","1.471"
"2015/12/28 10:30:00 PM","1.413","-0.471","1.490"
"2015/12/28 11:00:00 PM","1.495","-0.333","1.532"
"2015/12/28 11:30:00 PM","1.474","-0.342","1.513"
"2015/12/29","1.408","-0.445","1.477"
"2015/12/29 12:30:00 AM","1.374","-0.504","1.464"
"2015/12/29 01:00:00 AM","1.404","-0.460","1.478"
"2015/12/29 01:30:00 AM","1.483","-0.336","1.521"
"2015/12/29 02:00:00 AM","1.484","-0.339","1.522"
"2015/12/29 02:30:00 AM","1.405","-0.481","1.485"
"2015/12/29 03:00:00 AM","1.384","-0.502","1.472"
"2015/12/29 03:30:00 AM","1.436","-0.428","1.498"
"2015/12/29 04:00:00 AM","1.487","-0.334","1.524"
"2015/12/29 04:30:00 AM","1.472","-0.363","1.516"
"2015/12/29 05:00:00 AM","1.380","-0.499","1.468"
"2015/12/29 05:30:00 AM","1.380","-0.500","1.467"
"2015/12/29 06:00:00 AM","2.626","-0.573","2.687"
"2015/12/29 06:30:00 AM","4.615","-0.753","4.677"
"2015/12/29 07:00:00 AM","4.350","-0.843","4.431"
"2015/12/29 07:30:00 AM","5.201","-0.979","5.293"
"2015/12/29 08:00:00 AM","4.600","-0.985","4.705"
"2015/12/29 08:30:00 AM","3.772","-0.912","3.881"
"2015/12/29 09:00:00 AM","3.764","-0.901","3.870"
"2015/12/29 09:30:00 AM","3.701","-1.013","3.837"
"2015/12/29 10:00:00 AM","3.584","-1.050","3.734"
"2015/12/29 10:30:00 AM","3.694","-0.894","3.800"
"2015/12/29 11:00:00 AM","4.053","-0.901","4.152"
"2015/12/29 11:30:00 AM","4.133","-0.993","4.251"
"2015/12/29 12:00:00 PM","3.696","-1.080","3.851"
"2015/12/29 12:30:00 PM","3.693","-0.982","3.821"
"2015/12/29 01:00:00 PM","3.725","-0.896","3.832"
"2015/12/29 01:30:00 PM","3.634","-0.906","3.745"
"2015/12/29 02:00:00 PM","3.635","-1.059","3.787"
"2015/12/29 02:30:00 PM","3.633","-1.043","3.780"
"2015/12/29 03:00:00 PM","4.054","-0.886","4.150"
"2015/12/29 03:30:00 PM","3.227","-0.616","3.285"
"2015/12/29 04:00:00 PM","1.096","-0.189","1.112"
"2015/12/29 04:30:00 PM","0.816","-0.281","0.863"
"2015/12/29 05:00:00 PM","0.836","-0.266","0.877"
"2015/12/29 05:30:00 PM","0.944","-0.119","0.951"
"2015/12/29 06:00:00 PM","0.936","-0.115","0.944"
"2015/12/29 06:30:00 PM","0.843","-0.249","0.879"
"2015/12/29 07:00:00 PM","0.817","-0.278","0.863"
"2015/12/29 07:30:00 PM","0.910","-0.160","0.924"
"2015/12/29 08:00:00 PM","0.907","-0.107","0.913"
"2015/12/29 08:30:00 PM","0.836","-0.153","0.850"
"2015/12/29 09:00:00 PM","0.763","-0.263","0.807"
"2015/12/29 09:30:00 PM","0.789","-0.222","0.820"
"2015/12/29 10:00:00 PM","0.857","-0.106","0.864"
"2015/12/29 10:30:00 PM","0.857","-0.109","0.864"
"2015/12/29 11:00:00 PM","0.758","-0.240","0.795"
"2015/12/29 11:30:00 PM","0.752","-0.262","0.796"
"2015/12/30","0.854","-0.124","0.863"
"2015/12/30 12:30:00 AM","0.863","-0.104","0.869"
"2015/12/30 01:00:00 AM","0.803","-0.185","0.824"
"2015/12/30 01:30:00 AM","0.752","-0.261","0.797"
"2015/12/30 02:00:00 AM","0.812","-0.184","0.833"
"2015/12/30 02:30:00 AM","0.863","-0.100","0.869"
"2015/12/30 03:00:00 AM","0.837","-0.141","0.849"
"2015/12/30 03:30:00 AM","0.751","-0.266","0.797"
"2015/12/30 04:00:00 AM","0.777","-0.222","0.808"
"2015/12/30 04:30:00 AM","0.848","-0.108","0.855"
"2015/12/30 05:00:00 AM","0.833","-0.125","0.842"
"2015/12/30 05:30:00 AM","0.741","-0.259","0.785"
"2015/12/30 06:00:00 AM","1.607","-0.454","1.670"
"2015/12/30 06:30:00 AM","3.229","-0.794","3.325"
"2015/12/30 07:00:00 AM","3.478","-0.890","3.590"
"2015/12/30 07:30:00 AM","4.308","-1.085","4.442"
"2015/12/30 08:00:00 AM","4.385","-1.042","4.507"
"2015/12/30 08:30:00 AM","3.826","-0.939","3.940"
"2015/12/30 09:00:00 AM","3.932","-0.940","4.043"
"2015/12/30 09:30:00 AM","3.853","-1.065","3.998"
"2015/12/30 10:00:00 AM","3.705","-1.041","3.848"
"2015/12/30 10:30:00 AM","3.788","-0.905","3.895"
"2015/12/30 11:00:00 AM","4.308","-0.944","4.410"
"2015/12/30 11:30:00 AM","4.407","-1.097","4.542"
"2015/12/30 12:00:00 PM","3.673","-1.092","3.832"
"2015/12/30 12:30:00 PM","4.200","-0.922","4.300"
"2015/12/30 01:00:00 PM","3.808","-0.885","3.910"
"2015/12/30 01:30:00 PM","4.201","-1.056","4.331"
"2015/12/30 02:00:00 PM","3.968","-1.041","4.102"
"2015/12/30 02:30:00 PM","3.512","-0.848","3.613"
"2015/12/30 03:00:00 PM","2.903","-0.635","2.972"
"2015/12/30 03:30:00 PM","1.729","-0.361","1.767"
"2015/12/30 04:00:00 PM","0.824","-0.276","0.869"
"2015/12/30 04:30:00 PM","0.871","-0.172","0.888"
"2015/12/30 05:00:00 PM","0.907","-0.115","0.915"
"2015/12/30 05:30:00 PM","0.910","-0.112","0.917"
"2015/12/30 06:00:00 PM","0.859","-0.197","0.881"
"2015/12/30 06:30:00 PM","0.806","-0.270","0.850"
"2015/12/30 07:00:00 PM","0.882","-0.169","0.898"
"2015/12/30 07:30:00 PM","0.872","-0.096","0.877"
"2015/12/30 08:00:00 PM","0.866","-0.098","0.872"
"2015/12/30 08:30:00 PM","0.815","-0.183","0.835"
"2015/12/30 09:00:00 PM","0.751","-0.261","0.795"
"2015/12/30 09:30:00 PM","0.824","-0.172","0.841"
"2015/12/30 10:00:00 PM","0.860","-0.104","0.866"
"2015/12/30 10:30:00 PM","0.862","-0.106","0.868"
"2015/12/30 11:00:00 PM","0.759","-0.255","0.800"
"2015/12/30 11:30:00 PM","0.761","-0.241","0.799"
"2015/12/31","0.857","-0.112","0.865"
"2015/12/31 12:30:00 AM","0.854","-0.111","0.862"
"2015/12/31 01:00:00 AM","0.792","-0.199","0.816"
"2015/12/31 01:30:00 AM","0.747","-0.261","0.791"
"2015/12/31 02:00:00 AM","0.836","-0.149","0.849"
"2015/12/31 02:30:00 AM","0.857","-0.110","0.864"
"2015/12/31 03:00:00 AM","0.815","-0.161","0.831"
"2015/12/31 03:30:00 AM","0.747","-0.259","0.791"
"2015/12/31 04:00:00 AM","0.809","-0.174","0.827"
"2015/12/31 04:30:00 AM","0.855","-0.103","0.861"
"2015/12/31 05:00:00 AM","1.388","-0.111","1.392"
"2015/12/31 05:30:00 AM","0.755","-0.257","0.798"
"2015/12/31 06:00:00 AM","2.095","-0.599","2.179"
"2015/12/31 06:30:00 AM","3.241","-0.805","3.340"
"2015/12/31 07:00:00 AM","3.404","-0.836","3.506"
"2015/12/31 07:30:00 AM","3.520","-1.046","3.672"
"2015/12/31 08:00:00 AM","4.194","-1.081","4.332"
"2015/12/31 08:30:00 AM","4.695","-0.930","4.786"
"2015/12/31 09:00:00 AM","3.706","-0.900","3.813"
"2015/12/31 09:30:00 AM","3.594","-0.980","3.725"
"2015/12/31 10:00:00 AM","3.025","-0.867","3.146"
"2015/12/31 10:30:00 AM","2.785","-0.676","2.866"
"2015/12/31 11:00:00 AM","2.098","-0.368","2.130"
"2015/12/31 11:30:00 AM","0.952","-0.224","0.978"
"2015/12/31 12:00:00 PM","0.758","-0.263","0.802"
"2015/12/31 12:30:00 PM","0.843","-0.144","0.856"
"2015/12/31 01:00:00 PM","0.853","-0.096","0.858"
"2015/12/31 01:30:00 PM","0.759","-0.224","0.792"
"2015/12/31 02:00:00 PM","0.726","-0.258","0.771"
"2015/12/31 02:30:00 PM","0.823","-0.130","0.833"
"2015/12/31 03:00:00 PM","0.797","-0.093","0.803"
"2015/12/31 03:30:00 PM","0.720","-0.216","0.752"
"2015/12/31 04:00:00 PM","0.694","-0.247","0.736"
"2015/12/31 04:30:00 PM","0.798","-0.113","0.806"
"2015/12/31 05:00:00 PM","0.804","-0.096","0.810"
"2015/12/31 05:30:00 PM","0.743","-0.184","0.766"
"2015/12/31 06:00:00 PM","0.698","-0.250","0.742"
"2015/12/31 06:30:00 PM","0.779","-0.146","0.792"
"2015/12/31 07:00:00 PM","0.813","-0.090","0.818"
"2015/12/31 07:30:00 PM","0.814","-0.089","0.818"
"2015/12/31 08:00:00 PM","0.731","-0.211","0.761"
"2015/12/31 08:30:00 PM","0.703","-0.253","0.747"
"2015/12/31 09:00:00 PM","0.795","-0.119","0.804"
"2015/12/31 09:30:00 PM","0.804","-0.096","0.810"
"2015/12/31 10:00:00 PM","0.761","-0.158","0.777"
"2015/12/31 10:30:00 PM","1.201","-0.260","1.229"
"2015/12/31 11:00:00 PM","0.764","-0.156","0.780"
"2015/12/31 11:30:00 PM","0.810","-0.095","0.816"
"2016/01/01","0.805","-0.093","0.811"
"2016/01/01 12:30:00 AM","0.695","-0.243","0.736"
"2016/01/01 01:00:00 AM","0.720","-0.228","0.755"
"2016/01/01 01:30:00 AM","0.812","-0.095","0.818"
"2016/01/01 02:00:00 AM","0.811","-0.094","0.817"
"2016/01/01 02:30:00 AM","0.738","-0.199","0.765"
"2016/01/01 03:00:00 AM","0.697","-0.246","0.740"
"2016/01/01 03:30:00 AM","0.800","-0.117","0.809"
"2016/01/01 04:00:00 AM","0.814","-0.093","0.819"
"2016/01/01 04:30:00 AM","0.783","-0.131","0.794"
"2016/01/01 05:00:00 AM","0.700","-0.251","0.743"
"2016/01/01 05:30:00 AM","0.754","-0.186","0.776"
"2016/01/01 06:00:00 AM","0.811","-0.095","0.816"
"2016/01/01 06:30:00 AM","0.802","-0.092","0.808"
"2016/01/01 07:00:00 AM","0.721","-0.202","0.749"
"2016/01/01 07:30:00 AM","0.694","-0.247","0.737"
"2016/01/01 08:00:00 AM","0.796","-0.116","0.804"
"2016/01/01 08:30:00 AM","0.809","-0.093","0.814"
"2016/01/01 09:00:00 AM","0.790","-0.112","0.798"
"2016/01/01 09:30:00 AM","0.693","-0.247","0.736"
"2016/01/01 10:00:00 AM","0.727","-0.204","0.755"
"2016/01/01 10:30:00 AM","0.810","-0.090","0.815"
"2016/01/01 11:00:00 AM","0.809","-0.092","0.814"
"2016/01/01 11:30:00 AM","0.777","-0.141","0.790"
"2016/01/01 12:00:00 PM","1.259","-0.260","1.285"
"2016/01/01 12:30:00 PM","0.748","-0.187","0.771"
"2016/01/01 01:00:00 PM","0.813","-0.092","0.818"
"2016/01/01 01:30:00 PM","0.810","-0.089","0.815"
"2016/01/01 02:00:00 PM","0.794","-0.103","0.801"
"2016/01/01 02:30:00 PM","0.688","-0.245","0.731"
"2016/01/01 03:00:00 PM","0.705","-0.228","0.740"
"2016/01/01 03:30:00 PM","0.807","-0.098","0.813"
"2016/01/01 04:00:00 PM","0.802","-0.097","0.808"
"2016/01/01 04:30:00 PM","0.800","-0.096","0.805"
"2016/01/01 05:00:00 PM","0.754","-0.163","0.772"
"2016/01/01 05:30:00 PM","0.696","-0.250","0.739"
"2016/01/01 06:00:00 PM","0.759","-0.174","0.778"
"2016/01/01 06:30:00 PM","0.810","-0.093","0.815"
"2016/01/01 07:00:00 PM","0.804","-0.090","0.809"
"2016/01/01 07:30:00 PM","0.809","-0.095","0.814"
"2016/01/01 08:00:00 PM","0.717","-0.219","0.749"
"2016/01/01 08:30:00 PM","0.697","-0.251","0.740"
"2016/01/01 09:00:00 PM","0.804","-0.111","0.812"
"2016/01/01 09:30:00 PM","0.805","-0.091","0.810"
"2016/01/01 10:00:00 PM","0.808","-0.095","0.814"
"2016/01/01 10:30:00 PM","0.769","-0.150","0.784"
"2016/01/01 11:00:00 PM","0.694","-0.249","0.738"
"2016/01/01 11:30:00 PM","0.745","-0.179","0.766"
"2016/01/02","0.806","-0.098","0.812"
"2016/01/02 12:30:00 AM","0.804","-0.097","0.810"
"2016/01/02 01:00:00 AM","0.787","-0.121","0.796"
"2016/01/02 01:30:00 AM","0.690","-0.243","0.732"
"2016/01/02 02:00:00 AM","1.302","-0.226","1.321"
"2016/01/02 02:30:00 AM","0.810","-0.097","0.816"
"2016/01/02 03:00:00 AM","0.806","-0.096","0.811"
"2016/01/02 03:30:00 AM","0.785","-0.126","0.795"
"2016/01/02 04:00:00 AM","0.696","-0.246","0.738"
