"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2016/01/04 02:00:00 PM","5.582","-1.390","5.753"
"2016/01/04 02:30:00 PM","5.624","-1.412","5.798"
"2016/01/04 03:00:00 PM","5.660","-1.432","5.838"
"2016/01/04 03:30:00 PM","5.368","-1.331","5.530"
"2016/01/04 04:00:00 PM","3.574","-0.903","3.686"
"2016/01/04 04:30:00 PM","3.121","-0.903","3.249"
"2016/01/04 05:00:00 PM","3.033","-0.877","3.157"
"2016/01/04 05:30:00 PM","3.074","-0.891","3.200"
"2016/01/04 06:00:00 PM","3.074","-0.879","3.197"
"2016/01/04 06:30:00 PM","3.081","-0.883","3.205"
"2016/01/04 07:00:00 PM","3.095","-0.905","3.225"
"2016/01/04 07:30:00 PM","3.108","-0.911","3.239"
"2016/01/04 08:00:00 PM","3.022","-0.887","3.149"
"2016/01/04 08:30:00 PM","2.976","-0.870","3.100"
"2016/01/04 09:00:00 PM","2.995","-0.877","3.121"
"2016/01/04 09:30:00 PM","3.012","-0.885","3.139"
"2016/01/04 10:00:00 PM","3.031","-0.890","3.159"
"2016/01/04 10:30:00 PM","3.052","-0.896","3.181"
"2016/01/04 11:00:00 PM","3.065","-0.901","3.195"
"2016/01/04 11:30:00 PM","3.036","-0.886","3.163"
"2016/01/05","3.008","-0.857","3.128"
"2016/01/05 12:30:00 AM","2.989","-0.878","3.116"
"2016/01/05 01:00:00 AM","3.002","-0.883","3.129"
"2016/01/05 01:30:00 AM","3.012","-0.886","3.139"
"2016/01/05 02:00:00 AM","3.017","-0.888","3.145"
"2016/01/05 02:30:00 AM","3.006","-0.885","3.134"
"2016/01/05 03:00:00 AM","3.014","-0.888","3.142"
"2016/01/05 03:30:00 AM","3.021","-0.871","3.144"
"2016/01/05 04:00:00 AM","3.022","-0.871","3.145"
"2016/01/05 04:30:00 AM","3.014","-0.886","3.141"
"2016/01/05 05:00:00 AM","2.985","-0.877","3.111"
"2016/01/05 05:30:00 AM","3.047","-0.856","3.165"
"2016/01/05 06:00:00 AM","3.635","-0.687","3.699"
"2016/01/05 06:30:00 AM","3.650","-0.687","3.714"
"2016/01/05 07:00:00 AM","4.627","-0.987","4.731"
"2016/01/05 07:30:00 AM","5.462","-1.243","5.602"
"2016/01/05 08:00:00 AM","5.558","-1.337","5.716"
"2016/01/05 08:30:00 AM","5.654","-1.421","5.830"
"2016/01/05 09:00:00 AM","5.630","-1.413","5.805"
"2016/01/05 09:30:00 AM","5.610","-1.406","5.783"
"2016/01/05 10:00:00 AM","5.601","-1.403","5.774"
"2016/01/05 10:30:00 AM","5.594","-1.395","5.765"
"2016/01/05 11:00:00 AM","5.618","-1.406","5.792"
"2016/01/05 11:30:00 AM","5.624","-1.399","5.796"
"2016/01/05 12:00:00 PM","5.634","-1.407","5.807"
"2016/01/05 12:30:00 PM","5.643","-1.413","5.818"
