"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2015/12/26 06:00:00 PM","1.626","0.195","1.638"
"2015/12/26 06:30:00 PM","1.634","0.193","1.645"
"2015/12/26 07:00:00 PM","1.638","0.199","1.650"
"2015/12/26 07:30:00 PM","1.642","0.198","1.654"
"2015/12/26 08:00:00 PM","1.635","0.184","1.645"
"2015/12/26 08:30:00 PM","1.623","0.174","1.632"
"2015/12/26 09:00:00 PM","1.625","0.186","1.636"
"2015/12/26 09:30:00 PM","1.627","0.188","1.638"
"2015/12/26 10:00:00 PM","1.634","0.200","1.647"
"2015/12/26 10:30:00 PM","1.639","0.205","1.651"
"2015/12/26 11:00:00 PM","1.612","0.175","1.622"
"2015/12/26 11:30:00 PM","1.622","0.183","1.632"
"2015/12/27","1.624","0.186","1.635"
"2015/12/27 12:30:00 AM","1.632","0.189","1.643"
"2015/12/27 01:00:00 AM","1.640","0.197","1.651"
"2015/12/27 01:30:00 AM","1.643","0.203","1.655"
"2015/12/27 02:00:00 AM","1.659","0.200","1.671"
"2015/12/27 02:30:00 AM","1.640","0.188","1.651"
"2015/12/27 03:00:00 AM","1.633","0.186","1.643"
"2015/12/27 03:30:00 AM","1.632","0.189","1.643"
"2015/12/27 04:00:00 AM","1.635","0.196","1.646"
"2015/12/27 04:30:00 AM","1.642","0.188","1.653"
"2015/12/27 05:00:00 AM","1.640","0.185","1.650"
"2015/12/27 05:30:00 AM","1.640","0.178","1.650"
"2015/12/27 06:00:00 AM","1.637","0.180","1.647"
"2015/12/27 06:30:00 AM","1.621","0.175","1.630"
"2015/12/27 07:00:00 AM","1.626","0.173","1.635"
"2015/12/27 07:30:00 AM","1.607","0.164","1.615"
"2015/12/27 08:00:00 AM","1.593","0.143","1.599"
"2015/12/27 08:30:00 AM","1.589","0.120","1.593"
"2015/12/27 09:00:00 AM","1.615","0.161","1.623"
"2015/12/27 09:30:00 AM","1.601","0.159","1.609"
"2015/12/27 10:00:00 AM","1.601","0.159","1.609"
"2015/12/27 10:30:00 AM","1.596","0.153","1.603"
"2015/12/27 11:00:00 AM","1.591","0.142","1.597"
"2015/12/27 11:30:00 AM","1.590","0.144","1.596"
"2015/12/27 12:00:00 PM","1.591","0.149","1.598"
"2015/12/27 12:30:00 PM","1.590","0.140","1.596"
"2015/12/27 01:00:00 PM","1.597","0.155","1.604"
"2015/12/27 01:30:00 PM","1.633","0.199","1.645"
"2015/12/27 02:00:00 PM","1.640","0.202","1.652"
"2015/12/27 02:30:00 PM","1.646","0.210","1.659"
"2015/12/27 03:00:00 PM","1.647","0.220","1.662"
"2015/12/27 03:30:00 PM","1.649","0.219","1.664"
"2015/12/27 04:00:00 PM","1.653","0.220","1.667"
"2015/12/27 04:30:00 PM","1.625","0.185","1.636"
"2015/12/27 05:00:00 PM","1.624","0.194","1.635"
"2015/12/27 05:30:00 PM","1.621","0.180","1.631"
"2015/12/27 06:00:00 PM","1.621","0.183","1.632"
"2015/12/27 06:30:00 PM","1.637","0.207","1.651"
"2015/12/27 07:00:00 PM","1.641","0.211","1.655"
"2015/12/27 07:30:00 PM","1.642","0.204","1.655"
"2015/12/27 08:00:00 PM","1.631","0.191","1.642"
"2015/12/27 08:30:00 PM","1.630","0.196","1.642"
"2015/12/27 09:00:00 PM","1.645","0.212","1.659"
"2015/12/27 09:30:00 PM","1.650","0.218","1.664"
"2015/12/27 10:00:00 PM","1.659","0.235","1.675"
"2015/12/27 10:30:00 PM","1.653","0.226","1.668"
"2015/12/27 11:00:00 PM","1.613","0.182","1.623"
"2015/12/27 11:30:00 PM","1.622","0.191","1.633"
"2015/12/28","1.628","0.192","1.639"
"2015/12/28 12:30:00 AM","1.634","0.192","1.645"
"2015/12/28 01:00:00 AM","1.629","0.179","1.638"
"2015/12/28 01:30:00 AM","1.632","0.194","1.644"
"2015/12/28 02:00:00 AM","1.634","0.197","1.646"
"2015/12/28 02:30:00 AM","1.635","0.195","1.646"
