"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2015/12/26 06:30:00 PM","0.351","-0.296","0.459"
"2015/12/26 07:00:00 PM","0.223","-0.442","0.495"
"2015/12/26 07:30:00 PM","0.209","-0.451","0.498"
"2015/12/26 08:00:00 PM","0.245","-0.412","0.480"
"2015/12/26 08:30:00 PM","0.373","-0.271","0.461"
"2015/12/26 09:00:00 PM","0.360","-0.286","0.460"
"2015/12/26 09:30:00 PM","0.316","-0.328","0.456"
"2015/12/26 10:00:00 PM","0.209","-0.452","0.498"
"2015/12/26 10:30:00 PM","0.223","-0.443","0.496"
"2015/12/26 11:00:00 PM","0.277","-0.374","0.465"
"2015/12/26 11:30:00 PM","0.371","-0.267","0.458"
"2015/12/27","0.360","-0.288","0.461"
"2015/12/27 12:30:00 AM","0.280","-0.386","0.477"
"2015/12/27 01:00:00 AM","0.212","-0.455","0.502"
"2015/12/27 01:30:00 AM","0.222","-0.446","0.498"
"2015/12/27 02:00:00 AM","0.318","-0.340","0.465"
"2015/12/27 02:30:00 AM","0.360","-0.288","0.461"
"2015/12/27 03:00:00 AM","0.371","-0.270","0.459"
"2015/12/27 03:30:00 AM","0.209","-0.451","0.497"
"2015/12/27 04:00:00 AM","0.223","-0.443","0.496"
"2015/12/27 04:30:00 AM","0.221","-0.440","0.492"
"2015/12/27 05:00:00 AM","0.374","-0.267","0.459"
"2015/12/27 05:30:00 AM","0.360","-0.289","0.462"
"2015/12/27 06:00:00 AM","0.313","-0.344","0.465"
"2015/12/27 06:30:00 AM","0.212","-0.447","0.495"
"2015/12/27 07:00:00 AM","0.210","-0.445","0.492"
"2015/12/27 07:30:00 AM","0.295","-0.361","0.466"
"2015/12/27 08:00:00 AM","0.358","-0.283","0.456"
"2015/12/27 08:30:00 AM","0.369","-0.266","0.455"
"2015/12/27 09:00:00 AM","0.260","-0.388","0.467"
"2015/12/27 09:30:00 AM","0.224","-0.431","0.485"
"2015/12/27 10:00:00 AM","0.210","-0.441","0.488"
"2015/12/27 10:30:00 AM","0.333","-0.306","0.452"
"2015/12/27 11:00:00 AM","0.357","-0.282","0.455"
"2015/12/27 11:30:00 AM","0.357","-0.284","0.456"
"2015/12/27 12:00:00 PM","0.235","-0.412","0.475"
"2015/12/27 12:30:00 PM","0.210","-0.438","0.486"
"2015/12/27 01:00:00 PM","0.228","-0.430","0.487"
"2015/12/27 01:30:00 PM","0.363","-0.284","0.461"
"2015/12/27 02:00:00 PM","0.376","-0.269","0.462"
"2015/12/27 02:30:00 PM","0.325","-0.327","0.461"
"2015/12/27 03:00:00 PM","0.231","-0.445","0.502"
"2015/12/27 03:30:00 PM","0.211","-0.452","0.499"
"2015/12/27 04:00:00 PM","0.292","-0.365","0.468"
"2015/12/27 04:30:00 PM","0.361","-0.283","0.459"
