"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2016/01/04 02:30:00 PM","10.839","-0.590","10.855"
"2016/01/04 03:00:00 PM","10.858","-0.586","10.874"
"2016/01/04 03:30:00 PM","10.859","-0.590","10.875"
"2016/01/04 04:00:00 PM","10.904","-0.577","10.919"
"2016/01/04 04:30:00 PM","10.865","-0.595","10.881"
"2016/01/04 05:00:00 PM","10.796","-0.632","10.815"
"2016/01/04 05:30:00 PM","10.784","-0.626","10.802"
"2016/01/04 06:00:00 PM","10.708","-0.660","10.729"
"2016/01/04 06:30:00 PM","10.721","-0.624","10.739"
"2016/01/04 07:00:00 PM","10.740","-0.595","10.756"
"2016/01/04 07:30:00 PM","10.779","-0.587","10.795"
"2016/01/04 08:00:00 PM","10.749","-0.614","10.767"
"2016/01/04 08:30:00 PM","10.608","-0.703","10.631"
"2016/01/04 09:00:00 PM","10.628","-0.693","10.650"
"2016/01/04 09:30:00 PM","10.654","-0.670","10.676"
"2016/01/04 10:00:00 PM","10.691","-0.657","10.712"
"2016/01/04 10:30:00 PM","10.687","-0.663","10.707"
"2016/01/04 11:00:00 PM","10.733","-0.635","10.751"
"2016/01/04 11:30:00 PM","10.795","-0.627","10.813"
"2016/01/05","10.662","-0.683","10.684"
"2016/01/05 12:30:00 AM","10.686","-0.689","10.708"
"2016/01/05 01:00:00 AM","10.694","-0.661","10.715"
"2016/01/05 01:30:00 AM","10.704","-0.669","10.725"
"2016/01/05 02:00:00 AM","10.722","-0.671","10.743"
"2016/01/05 02:30:00 AM","10.722","-0.676","10.743"
"2016/01/05 03:00:00 AM","10.710","-0.678","10.732"
"2016/01/05 03:30:00 AM","10.721","-0.672","10.742"
"2016/01/05 04:00:00 AM","10.717","-0.666","10.737"
"2016/01/05 04:30:00 AM","10.707","-0.674","10.728"
"2016/01/05 05:00:00 AM","10.678","-0.685","10.700"
"2016/01/05 05:30:00 AM","10.670","-0.722","10.694"
"2016/01/05 06:00:00 AM","10.648","-0.704","10.671"
"2016/01/05 06:30:00 AM","10.780","-0.587","10.796"
"2016/01/05 07:00:00 AM","10.746","-0.610","10.763"
"2016/01/05 07:30:00 AM","10.737","-0.614","10.754"
"2016/01/05 08:00:00 AM","10.697","-0.618","10.714"
"2016/01/05 08:30:00 AM","10.743","-0.610","10.761"
