"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2015/12/26 07:00:00 PM","0.793","-0.421","0.898"
"2015/12/26 07:30:00 PM","0.795","-0.422","0.900"
"2015/12/26 08:00:00 PM","0.795","-0.420","0.899"
"2015/12/26 08:30:00 PM","0.795","-0.421","0.900"
"2015/12/26 09:00:00 PM","0.794","-0.420","0.898"
"2015/12/26 09:30:00 PM","0.795","-0.420","0.899"
"2015/12/26 10:00:00 PM","0.795","-0.421","0.899"
"2015/12/26 10:30:00 PM","0.795","-0.422","0.900"
"2015/12/26 11:00:00 PM","0.794","-0.417","0.897"
"2015/12/26 11:30:00 PM","0.795","-0.418","0.898"
"2015/12/27","0.796","-0.421","0.901"
"2015/12/27 12:30:00 AM","0.796","-0.422","0.901"
"2015/12/27 01:00:00 AM","0.797","-0.423","0.902"
"2015/12/27 01:30:00 AM","0.797","-0.424","0.903"
"2015/12/27 02:00:00 AM","0.796","-0.425","0.902"
"2015/12/27 02:30:00 AM","0.795","-0.423","0.901"
"2015/12/27 03:00:00 AM","0.795","-0.423","0.900"
"2015/12/27 03:30:00 AM","0.796","-0.421","0.901"
"2015/12/27 04:00:00 AM","0.796","-0.421","0.901"
"2015/12/27 04:30:00 AM","0.796","-0.421","0.901"
"2015/12/27 05:00:00 AM","0.796","-0.421","0.900"
"2015/12/27 05:30:00 AM","0.795","-0.423","0.900"
"2015/12/27 06:00:00 AM","0.796","-0.420","0.900"
"2015/12/27 06:30:00 AM","0.795","-0.418","0.898"
"2015/12/27 07:00:00 AM","0.795","-0.416","0.897"
"2015/12/27 07:30:00 AM","0.795","-0.415","0.897"
"2015/12/27 08:00:00 AM","0.795","-0.412","0.895"
"2015/12/27 08:30:00 AM","0.795","-0.410","0.895"
"2015/12/27 09:00:00 AM","0.794","-0.413","0.895"
"2015/12/27 09:30:00 AM","0.795","-0.412","0.895"
"2015/12/27 10:00:00 AM","0.794","-0.413","0.895"
"2015/12/27 10:30:00 AM","0.794","-0.412","0.895"
"2015/12/27 11:00:00 AM","0.794","-0.411","0.894"
"2015/12/27 11:30:00 AM","0.795","-0.411","0.895"
"2015/12/27 12:00:00 PM","0.794","-0.411","0.894"
"2015/12/27 12:30:00 PM","0.794","-0.413","0.895"
"2015/12/27 01:00:00 PM","0.794","-0.413","0.895"
"2015/12/27 01:30:00 PM","0.795","-0.419","0.899"
"2015/12/27 02:00:00 PM","0.795","-0.423","0.901"
"2015/12/27 02:30:00 PM","0.798","-0.422","0.903"
"2015/12/27 03:00:00 PM","0.796","-0.421","0.901"
"2015/12/27 03:30:00 PM","0.797","-0.423","0.902"
"2015/12/27 04:00:00 PM","0.807","-0.425","0.912"
"2015/12/27 04:30:00 PM","0.804","-0.421","0.907"
"2015/12/27 05:00:00 PM","0.804","-0.418","0.906"
"2015/12/27 05:30:00 PM","0.802","-0.421","0.906"
"2015/12/27 06:00:00 PM","0.802","-0.421","0.906"
"2015/12/27 06:30:00 PM","0.803","-0.422","0.907"
"2015/12/27 07:00:00 PM","0.803","-0.422","0.907"
"2015/12/27 07:30:00 PM","0.806","-0.423","0.910"
"2015/12/27 08:00:00 PM","0.807","-0.422","0.910"
"2015/12/27 08:30:00 PM","0.805","-0.420","0.908"
"2015/12/27 09:00:00 PM","0.805","-0.423","0.910"
"2015/12/27 09:30:00 PM","0.805","-0.425","0.910"
"2015/12/27 10:00:00 PM","0.806","-0.425","0.911"
"2015/12/27 10:30:00 PM","0.805","-0.425","0.910"
"2015/12/27 11:00:00 PM","0.804","-0.418","0.906"
"2015/12/27 11:30:00 PM","0.804","-0.418","0.906"
"2015/12/28","0.807","-0.421","0.910"
"2015/12/28 12:30:00 AM","0.804","-0.423","0.909"
"2015/12/28 01:00:00 AM","0.806","-0.422","0.910"
"2015/12/28 01:30:00 AM","0.805","-0.422","0.908"
"2015/12/28 02:00:00 AM","0.805","-0.422","0.909"
"2015/12/28 02:30:00 AM","0.804","-0.422","0.908"
"2015/12/28 03:00:00 AM","0.804","-0.421","0.908"
"2015/12/28 03:30:00 AM","0.795","-0.423","0.900"
"2015/12/28 04:00:00 AM","0.795","-0.418","0.898"
"2015/12/28 04:30:00 AM","0.794","-0.419","0.898"
"2015/12/28 05:00:00 AM","0.794","-0.418","0.897"
"2015/12/28 05:30:00 AM","0.796","-0.420","0.900"
"2015/12/28 06:00:00 AM","1.377","-0.558","1.485"
"2015/12/28 06:30:00 AM","1.790","-0.644","1.902"
"2015/12/28 07:00:00 AM","2.284","-0.763","2.408"
"2015/12/28 07:30:00 AM","2.365","-0.777","2.489"
"2015/12/28 08:00:00 AM","2.413","-0.787","2.538"
"2015/12/28 08:30:00 AM","2.404","-0.789","2.530"
"2015/12/28 09:00:00 AM","2.390","-0.783","2.515"
"2015/12/28 09:30:00 AM","2.376","-0.776","2.499"
"2015/12/28 10:00:00 AM","2.414","-0.778","2.536"
"2015/12/28 10:30:00 AM","2.428","-0.797","2.555"
"2015/12/28 11:00:00 AM","2.394","-0.788","2.520"
"2015/12/28 11:30:00 AM","2.404","-0.787","2.530"
"2015/12/28 12:00:00 PM","2.386","-0.786","2.512"
"2015/12/28 12:30:00 PM","2.393","-0.789","2.519"
"2015/12/28 01:00:00 PM","2.328","-0.772","2.452"
"2015/12/28 01:30:00 PM","2.372","-0.787","2.499"
"2015/12/28 02:00:00 PM","2.320","-0.777","2.446"
"2015/12/28 02:30:00 PM","2.356","-0.778","2.481"
"2015/12/28 03:00:00 PM","2.194","-0.734","2.314"
"2015/12/28 03:30:00 PM","1.958","-0.689","2.076"
"2015/12/28 04:00:00 PM","1.239","-0.518","1.343"
"2015/12/28 04:30:00 PM","1.166","-0.501","1.269"
"2015/12/28 05:00:00 PM","0.814","-0.428","0.919"
"2015/12/28 05:30:00 PM","0.815","-0.425","0.919"
"2015/12/28 06:00:00 PM","0.818","-0.429","0.924"
"2015/12/28 06:30:00 PM","0.822","-0.429","0.927"
"2015/12/28 07:00:00 PM","0.821","-0.431","0.928"
"2015/12/28 07:30:00 PM","0.822","-0.429","0.927"
"2015/12/28 08:00:00 PM","0.824","-0.429","0.929"
"2015/12/28 08:30:00 PM","0.821","-0.427","0.925"
"2015/12/28 09:00:00 PM","0.822","-0.427","0.926"
"2015/12/28 09:30:00 PM","0.820","-0.427","0.925"
"2015/12/28 10:00:00 PM","0.822","-0.427","0.926"
"2015/12/28 10:30:00 PM","0.823","-0.432","0.929"
"2015/12/28 11:00:00 PM","0.820","-0.429","0.925"
"2015/12/28 11:30:00 PM","0.821","-0.425","0.925"
"2015/12/29","0.821","-0.424","0.924"
"2015/12/29 12:30:00 AM","0.822","-0.425","0.926"
"2015/12/29 01:00:00 AM","0.824","-0.422","0.926"
"2015/12/29 01:30:00 AM","0.822","-0.423","0.925"
"2015/12/29 02:00:00 AM","0.822","-0.426","0.925"
"2015/12/29 02:30:00 AM","0.823","-0.428","0.927"
"2015/12/29 03:00:00 AM","0.824","-0.426","0.927"
"2015/12/29 03:30:00 AM","0.822","-0.425","0.925"
"2015/12/29 04:00:00 AM","0.823","-0.423","0.925"
"2015/12/29 04:30:00 AM","0.822","-0.425","0.925"
"2015/12/29 05:00:00 AM","0.822","-0.423","0.924"
"2015/12/29 05:30:00 AM","0.821","-0.423","0.924"
"2015/12/29 06:00:00 AM","0.832","-0.423","0.934"
"2015/12/29 06:30:00 AM","1.826","-0.658","1.941"
"2015/12/29 07:00:00 AM","2.281","-0.765","2.406"
"2015/12/29 07:30:00 AM","2.322","-0.775","2.448"
"2015/12/29 08:00:00 AM","2.346","-0.784","2.474"
"2015/12/29 08:30:00 AM","2.367","-0.787","2.494"
"2015/12/29 09:00:00 AM","2.444","-0.800","2.572"
"2015/12/29 09:30:00 AM","2.512","-0.882","2.663"
"2015/12/29 10:00:00 AM","2.418","-0.820","2.553"
"2015/12/29 10:30:00 AM","2.418","-0.813","2.551"
"2015/12/29 11:00:00 AM","2.515","-0.898","2.671"
"2015/12/29 11:30:00 AM","2.705","-0.917","2.856"
"2015/12/29 12:00:00 PM","2.735","-0.919","2.885"
"2015/12/29 12:30:00 PM","2.707","-0.920","2.859"
"2015/12/29 01:00:00 PM","2.577","-0.878","2.722"
"2015/12/29 01:30:00 PM","2.434","-0.785","2.557"
"2015/12/29 02:00:00 PM","2.457","-0.789","2.580"
"2015/12/29 02:30:00 PM","2.435","-0.780","2.557"
"2015/12/29 03:00:00 PM","2.313","-0.755","2.433"
"2015/12/29 03:30:00 PM","2.088","-0.707","2.205"
"2015/12/29 04:00:00 PM","1.025","-0.461","1.123"
"2015/12/29 04:30:00 PM","0.986","-0.454","1.085"
"2015/12/29 05:00:00 PM","0.986","-0.457","1.087"
"2015/12/29 05:30:00 PM","0.986","-0.459","1.087"
"2015/12/29 06:00:00 PM","0.984","-0.464","1.088"
"2015/12/29 06:30:00 PM","0.979","-0.468","1.085"
"2015/12/29 07:00:00 PM","0.978","-0.467","1.084"
"2015/12/29 07:30:00 PM","0.979","-0.468","1.085"
"2015/12/29 08:00:00 PM","0.981","-0.468","1.087"
"2015/12/29 08:30:00 PM","0.979","-0.468","1.085"
"2015/12/29 09:00:00 PM","0.980","-0.468","1.086"
"2015/12/29 09:30:00 PM","0.978","-0.460","1.080"
"2015/12/29 10:00:00 PM","0.977","-0.454","1.078"
"2015/12/29 10:30:00 PM","0.980","-0.457","1.081"
"2015/12/29 11:00:00 PM","0.979","-0.454","1.079"
"2015/12/29 11:30:00 PM","0.983","-0.460","1.085"
"2015/12/30","0.827","-0.428","0.931"
"2015/12/30 12:30:00 AM","0.820","-0.427","0.925"
"2015/12/30 01:00:00 AM","0.817","-0.427","0.922"
"2015/12/30 01:30:00 AM","0.817","-0.428","0.922"
"2015/12/30 02:00:00 AM","0.816","-0.428","0.921"
"2015/12/30 02:30:00 AM","0.815","-0.427","0.920"
"2015/12/30 03:00:00 AM","0.816","-0.430","0.922"
"2015/12/30 03:30:00 AM","0.816","-0.426","0.920"
"2015/12/30 04:00:00 AM","0.814","-0.420","0.916"
"2015/12/30 04:30:00 AM","0.814","-0.416","0.915"
"2015/12/30 05:00:00 AM","0.817","-0.416","0.916"
