"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2016/01/04 02:30:00 PM","1.367","-0.808","1.588"
"2016/01/04 03:00:00 PM","1.038","-0.572","1.185"
"2016/01/04 03:30:00 PM","0.710","-0.461","0.846"
"2016/01/04 04:00:00 PM","0.577","-0.393","0.698"
"2016/01/04 04:30:00 PM","0.437","-0.317","0.540"
"2016/01/04 05:00:00 PM","0.293","-0.523","0.599"
"2016/01/04 05:30:00 PM","0.260","-0.542","0.601"
"2016/01/04 06:00:00 PM","0.391","-0.328","0.510"
"2016/01/04 06:30:00 PM","0.417","-0.266","0.494"
"2016/01/04 07:00:00 PM","0.402","-0.295","0.498"
"2016/01/04 07:30:00 PM","0.422","-0.270","0.501"
"2016/01/04 08:00:00 PM","0.354","-0.375","0.516"
"2016/01/04 08:30:00 PM","0.265","-0.532","0.594"
"2016/01/04 09:00:00 PM","0.304","-0.470","0.560"
"2016/01/04 09:30:00 PM","0.414","-0.267","0.493"
"2016/01/04 10:00:00 PM","0.400","-0.296","0.497"
"2016/01/04 10:30:00 PM","0.415","-0.271","0.496"
"2016/01/04 11:00:00 PM","0.413","-0.271","0.494"
"2016/01/04 11:30:00 PM","0.272","-0.520","0.587"
"2016/01/05","0.282","-0.509","0.581"
"2016/01/05 12:30:00 AM","0.350","-0.375","0.513"
"2016/01/05 01:00:00 AM","0.405","-0.277","0.491"
"2016/01/05 01:30:00 AM","0.412","-0.268","0.492"
"2016/01/05 02:00:00 AM","0.395","-0.294","0.493"
"2016/01/05 02:30:00 AM","0.353","-0.370","0.511"
"2016/01/05 03:00:00 AM","0.275","-0.511","0.580"
"2016/01/05 03:30:00 AM","0.275","-0.510","0.580"
"2016/01/05 04:00:00 AM","0.411","-0.266","0.490"
"2016/01/05 04:30:00 AM","0.404","-0.279","0.491"
"2016/01/05 05:00:00 AM","0.405","-0.283","0.494"
"2016/01/05 05:30:00 AM","0.499","-0.309","0.587"
"2016/01/05 06:00:00 AM","0.589","-0.708","0.921"
"2016/01/05 06:30:00 AM","1.946","-0.869","2.131"
"2016/01/05 07:00:00 AM","1.549","-0.686","1.694"
"2016/01/05 07:30:00 AM","1.476","-0.620","1.601"
"2016/01/05 08:00:00 AM","1.485","-0.626","1.612"
"2016/01/05 08:30:00 AM","1.461","-0.624","1.589"
"2016/01/05 09:00:00 AM","1.417","-0.781","1.618"
"2016/01/05 09:30:00 AM","1.298","-0.829","1.540"
"2016/01/05 10:00:00 AM","1.426","-0.829","1.649"
"2016/01/05 10:30:00 AM","1.615","-0.629","1.734"
