"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2016/01/04 02:30:00 PM","3.618","-4.263","5.591"
"2016/01/04 03:00:00 PM","3.501","-4.175","5.449"
"2016/01/04 03:30:00 PM","3.260","-3.678","4.914"
"2016/01/04 04:00:00 PM","3.002","-3.160","4.358"
"2016/01/04 04:30:00 PM","2.084","-2.808","3.497"
"2016/01/04 05:00:00 PM","0.867","-1.999","2.179"
"2016/01/04 05:30:00 PM","0.849","-1.991","2.164"
"2016/01/04 06:00:00 PM","0.846","-1.955","2.130"
"2016/01/04 06:30:00 PM","0.853","-1.988","2.163"
"2016/01/04 07:00:00 PM","0.830","-1.951","2.120"
"2016/01/04 07:30:00 PM","0.831","-1.975","2.143"
"2016/01/04 08:00:00 PM","0.844","-1.968","2.141"
"2016/01/04 08:30:00 PM","0.849","-1.927","2.106"
"2016/01/04 09:00:00 PM","0.864","-1.976","2.157"
"2016/01/04 09:30:00 PM","0.849","-1.938","2.116"
"2016/01/04 10:00:00 PM","0.856","-2.006","2.181"
"2016/01/04 10:30:00 PM","0.844","-1.983","2.155"
"2016/01/04 11:00:00 PM","0.836","-1.992","2.161"
"2016/01/04 11:30:00 PM","0.846","-2.011","2.182"
"2016/01/05","0.829","-1.906","2.079"
"2016/01/05 12:30:00 AM","0.840","-1.958","2.130"
"2016/01/05 01:00:00 AM","0.847","-1.966","2.141"
"2016/01/05 01:30:00 AM","0.835","-1.931","2.104"
"2016/01/05 02:00:00 AM","0.838","-1.982","2.152"
"2016/01/05 02:30:00 AM","0.832","-1.967","2.136"
"2016/01/05 03:00:00 AM","0.846","-1.988","2.161"
"2016/01/05 03:30:00 AM","0.830","-1.937","2.107"
"2016/01/05 04:00:00 AM","0.845","-1.980","2.153"
"2016/01/05 04:30:00 AM","0.821","-1.911","2.080"
"2016/01/05 05:00:00 AM","0.845","-1.944","2.120"
"2016/01/05 05:30:00 AM","0.860","-1.964","2.144"
"2016/01/05 06:00:00 AM","0.850","-1.963","2.139"
"2016/01/05 06:30:00 AM","1.892","-3.473","3.955"
"2016/01/05 07:00:00 AM","2.749","-4.771","5.506"
"2016/01/05 07:30:00 AM","2.956","-5.230","6.007"
"2016/01/05 08:00:00 AM","3.040","-5.305","6.114"
"2016/01/05 08:30:00 AM","3.441","-4.778","5.888"
"2016/01/05 09:00:00 AM","3.939","-4.379","5.890"
"2016/01/05 09:30:00 AM","3.790","-4.412","5.816"
"2016/01/05 10:00:00 AM","3.765","-4.328","5.737"
"2016/01/05 10:30:00 AM","3.776","-4.318","5.737"
"2016/01/05 11:00:00 AM","3.939","-4.322","5.848"
"2016/01/05 11:30:00 AM","3.970","-4.436","5.953"
"2016/01/05 12:00:00 PM","3.568","-3.961","5.331"
"2016/01/05 12:30:00 PM","3.344","-3.537","4.868"
"2016/01/05 01:00:00 PM","3.398","-3.358","4.777"
"2016/01/05 01:30:00 PM","3.864","-4.074","5.615"
"2016/01/05 02:00:00 PM","4.056","-4.446","6.018"
"2016/01/05 02:30:00 PM","3.952","-4.391","5.907"
"2016/01/05 03:00:00 PM","3.884","-4.333","5.819"
"2016/01/05 03:30:00 PM","3.262","-4.142","5.272"
"2016/01/05 04:00:00 PM","2.505","-4.490","5.142"
"2016/01/05 04:30:00 PM","2.406","-4.374","4.992"
"2016/01/05 05:00:00 PM","2.289","-4.180","4.766"
"2016/01/05 05:30:00 PM","2.303","-4.172","4.766"
"2016/01/05 06:00:00 PM","1.865","-3.544","4.005"
"2016/01/05 06:30:00 PM","1.680","-3.263","3.671"
"2016/01/05 07:00:00 PM","1.683","-3.279","3.686"
"2016/01/05 07:30:00 PM","1.705","-3.268","3.686"
"2016/01/05 08:00:00 PM","1.695","-3.263","3.677"
"2016/01/05 08:30:00 PM","1.494","-2.982","3.335"
"2016/01/05 09:00:00 PM","0.983","-2.182","2.393"
"2016/01/05 09:30:00 PM","0.983","-2.218","2.426"
"2016/01/05 10:00:00 PM","0.994","-2.228","2.439"
"2016/01/05 10:30:00 PM","0.991","-2.167","2.383"
"2016/01/05 11:00:00 PM","0.965","-2.199","2.402"
"2016/01/05 11:30:00 PM","0.955","-2.166","2.368"
"2016/01/06","0.959","-2.195","2.395"
"2016/01/06 12:30:00 AM","0.938","-2.181","2.374"
"2016/01/06 01:00:00 AM","0.952","-2.165","2.365"
"2016/01/06 01:30:00 AM","0.951","-2.140","2.342"
"2016/01/06 02:00:00 AM","0.968","-2.194","2.398"
"2016/01/06 02:30:00 AM","0.966","-2.155","2.362"
"2016/01/06 03:00:00 AM","0.981","-2.201","2.410"
"2016/01/06 03:30:00 AM","0.953","-2.148","2.350"
"2016/01/06 04:00:00 AM","0.968","-2.183","2.388"
"2016/01/06 04:30:00 AM","0.950","-2.136","2.338"
"2016/01/06 05:00:00 AM","0.955","-2.130","2.334"
"2016/01/06 05:30:00 AM","0.965","-2.171","2.375"
"2016/01/06 06:00:00 AM","1.068","-2.234","2.476"
"2016/01/06 06:30:00 AM","1.532","-2.898","3.278"
"2016/01/06 07:00:00 AM","2.587","-3.230","4.139"
"2016/01/06 07:30:00 AM","3.094","-3.395","4.593"
"2016/01/06 08:00:00 AM","3.220","-3.465","4.730"
"2016/01/06 08:30:00 AM","3.282","-3.680","4.931"
"2016/01/06 09:00:00 AM","3.137","-3.589","4.767"
"2016/01/06 09:30:00 AM","3.255","-3.641","4.884"
"2016/01/06 10:00:00 AM","3.372","-3.766","5.055"
"2016/01/06 10:30:00 AM","3.545","-3.913","5.280"
"2016/01/06 11:00:00 AM","3.663","-4.036","5.450"
"2016/01/06 11:30:00 AM","3.568","-3.275","4.843"
"2016/01/06 12:00:00 PM","3.123","-2.318","3.889"
"2016/01/06 12:30:00 PM","3.066","-2.143","3.741"
"2016/01/06 01:00:00 PM","2.933","-2.503","3.856"
"2016/01/06 01:30:00 PM","2.863","-2.613","3.877"
"2016/01/06 02:00:00 PM","2.779","-2.582","3.793"
"2016/01/06 02:30:00 PM","2.790","-2.799","3.952"
"2016/01/06 03:00:00 PM","2.570","-2.601","3.657"
"2016/01/06 03:30:00 PM","1.708","-2.590","3.103"
"2016/01/06 04:00:00 PM","1.104","-2.624","2.847"
"2016/01/06 04:30:00 PM","0.984","-2.341","2.540"
"2016/01/06 05:00:00 PM","0.888","-2.079","2.260"
"2016/01/06 05:30:00 PM","0.870","-2.039","2.217"
"2016/01/06 06:00:00 PM","0.857","-2.033","2.206"
"2016/01/06 06:30:00 PM","0.857","-2.026","2.200"
"2016/01/06 07:00:00 PM","0.839","-1.999","2.168"
"2016/01/06 07:30:00 PM","0.846","-2.021","2.191"
"2016/01/06 08:00:00 PM","0.857","-2.053","2.224"
"2016/01/06 08:30:00 PM","0.836","-1.995","2.163"
"2016/01/06 09:00:00 PM","0.849","-2.014","2.186"
"2016/01/06 09:30:00 PM","0.883","-2.013","2.199"
"2016/01/06 10:00:00 PM","0.861","-1.963","2.144"
"2016/01/06 10:30:00 PM","0.874","-1.983","2.167"
"2016/01/06 11:00:00 PM","0.871","-2.016","2.196"
"2016/01/06 11:30:00 PM","0.870","-1.978","2.161"
"2016/01/07","0.859","-1.947","2.128"
"2016/01/07 12:30:00 AM","0.869","-2.001","2.182"
"2016/01/07 01:00:00 AM","0.860","-1.974","2.153"
"2016/01/07 01:30:00 AM","0.852","-1.959","2.137"
"2016/01/07 02:00:00 AM","0.867","-2.007","2.186"
"2016/01/07 02:30:00 AM","0.872","-1.973","2.157"
"2016/01/07 03:00:00 AM","0.877","-2.001","2.185"
"2016/01/07 03:30:00 AM","0.870","-1.991","2.172"
"2016/01/07 04:00:00 AM","0.847","-1.949","2.125"
"2016/01/07 04:30:00 AM","0.869","-1.996","2.177"
"2016/01/07 05:00:00 AM","0.869","-1.977","2.160"
"2016/01/07 05:30:00 AM","0.867","-1.967","2.150"
"2016/01/07 06:00:00 AM","0.863","-1.962","2.144"
"2016/01/07 06:30:00 AM","1.008","-2.181","2.403"
"2016/01/07 07:00:00 AM","1.811","-3.757","4.171"
"2016/01/07 07:30:00 AM","2.012","-4.338","4.782"
"2016/01/07 08:00:00 AM","2.090","-4.343","4.820"
"2016/01/07 08:30:00 AM","2.225","-4.279","4.822"
"2016/01/07 09:00:00 AM","2.086","-4.320","4.797"
"2016/01/07 09:30:00 AM","2.014","-4.210","4.667"
"2016/01/07 10:00:00 AM","2.190","-4.114","4.661"
"2016/01/07 10:30:00 AM","2.189","-4.233","4.765"
"2016/01/07 11:00:00 AM","2.185","-4.358","4.874"
"2016/01/07 11:30:00 AM","2.020","-4.311","4.761"
"2016/01/07 12:00:00 PM","2.028","-4.240","4.700"
"2016/01/07 12:30:00 PM","1.993","-4.238","4.683"
"2016/01/07 01:00:00 PM","2.066","-4.436","4.893"
"2016/01/07 01:30:00 PM","1.973","-3.926","4.394"
"2016/01/07 02:00:00 PM","1.700","-3.276","3.691"
"2016/01/07 02:30:00 PM","1.706","-3.514","3.906"
"2016/01/07 03:00:00 PM","1.586","-3.375","3.729"
"2016/01/07 03:30:00 PM","1.303","-2.880","3.161"
"2016/01/07 04:00:00 PM","1.115","-2.532","2.767"
"2016/01/07 04:30:00 PM","1.027","-2.428","2.636"
"2016/01/07 05:00:00 PM","0.919","-2.255","2.435"
"2016/01/07 05:30:00 PM","0.909","-2.191","2.372"
"2016/01/07 06:00:00 PM","0.903","-2.204","2.382"
"2016/01/07 06:30:00 PM","0.917","-2.260","2.439"
"2016/01/07 07:00:00 PM","0.917","-2.165","2.352"
"2016/01/07 07:30:00 PM","0.917","-2.177","2.362"
"2016/01/07 08:00:00 PM","0.930","-2.209","2.397"
"2016/01/07 08:30:00 PM","0.922","-2.174","2.361"
"2016/01/07 09:00:00 PM","0.932","-2.221","2.409"
"2016/01/07 09:30:00 PM","0.912","-2.161","2.345"
"2016/01/07 10:00:00 PM","0.916","-2.205","2.388"
"2016/01/07 10:30:00 PM","0.915","-2.209","2.390"
"2016/01/07 11:00:00 PM","0.902","-2.187","2.365"
"2016/01/07 11:30:00 PM","0.905","-2.215","2.393"
"2016/01/08","0.923","-2.245","2.427"
"2016/01/08 12:30:00 AM","0.905","-2.206","2.384"
"2016/01/08 01:00:00 AM","0.911","-2.223","2.402"
"2016/01/08 01:30:00 AM","0.905","-2.212","2.390"
"2016/01/08 02:00:00 AM","0.895","-2.210","2.384"
"2016/01/08 02:30:00 AM","0.893","-2.188","2.363"
"2016/01/08 03:00:00 AM","0.886","-2.176","2.349"
"2016/01/08 03:30:00 AM","0.864","-2.124","2.293"
"2016/01/08 04:00:00 AM","0.876","-2.129","2.302"
"2016/01/08 04:30:00 AM","0.878","-2.142","2.315"
"2016/01/08 05:00:00 AM","0.897","-2.172","2.350"
"2016/01/08 05:30:00 AM","0.884","-2.130","2.306"
"2016/01/08 06:00:00 AM","0.891","-2.109","2.290"
"2016/01/08 06:30:00 AM","0.998","-2.288","2.496"
"2016/01/08 07:00:00 AM","1.471","-2.840","3.199"
"2016/01/08 07:30:00 AM","1.848","-3.235","3.726"
"2016/01/08 08:00:00 AM","1.856","-3.483","3.946"
"2016/01/08 08:30:00 AM","1.713","-3.442","3.844"
"2016/01/08 09:00:00 AM","1.829","-3.392","3.854"
"2016/01/08 09:30:00 AM","1.881","-3.571","4.037"
