"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2016/01/04 03:00:00 PM","-0.927","0.164","0.941"
"2016/01/04 03:30:00 PM","-0.926","0.165","0.941"
"2016/01/04 04:00:00 PM","-0.926","0.165","0.940"
"2016/01/04 04:30:00 PM","-0.924","0.165","0.939"
"2016/01/04 05:00:00 PM","-0.922","0.164","0.937"
"2016/01/04 05:30:00 PM","-0.920","0.164","0.934"
"2016/01/04 06:00:00 PM","-0.919","0.163","0.933"
"2016/01/04 06:30:00 PM","-0.917","0.164","0.931"
"2016/01/04 07:00:00 PM","-0.917","0.163","0.931"
"2016/01/04 07:30:00 PM","-0.919","0.165","0.934"
"2016/01/04 08:00:00 PM","-0.920","0.164","0.934"
"2016/01/04 08:30:00 PM","-0.921","0.159","0.935"
"2016/01/04 09:00:00 PM","-0.921","0.160","0.934"
"2016/01/04 09:30:00 PM","-0.923","0.160","0.937"
"2016/01/04 10:00:00 PM","-0.924","0.162","0.938"
"2016/01/04 10:30:00 PM","-0.921","0.162","0.935"
"2016/01/04 11:00:00 PM","-0.919","0.164","0.934"
"2016/01/04 11:30:00 PM","-0.918","0.166","0.933"
"2016/01/05","-0.920","0.159","0.933"
"2016/01/05 12:30:00 AM","-0.919","0.161","0.933"
"2016/01/05 01:00:00 AM","-0.920","0.160","0.934"
"2016/01/05 01:30:00 AM","-0.920","0.161","0.934"
"2016/01/05 02:00:00 AM","-0.920","0.162","0.934"
"2016/01/05 02:30:00 AM","-0.921","0.161","0.935"
"2016/01/05 03:00:00 AM","-0.921","0.160","0.935"
"2016/01/05 03:30:00 AM","-0.921","0.161","0.935"
"2016/01/05 04:00:00 AM","-0.921","0.160","0.935"
"2016/01/05 04:30:00 AM","-0.921","0.160","0.935"
"2016/01/05 05:00:00 AM","-0.921","0.159","0.935"
"2016/01/05 05:30:00 AM","-0.921","0.160","0.935"
"2016/01/05 06:00:00 AM","-0.922","0.158","0.936"
"2016/01/05 06:30:00 AM","-0.922","0.163","0.936"
"2016/01/05 07:00:00 AM","-0.922","0.161","0.936"
"2016/01/05 07:30:00 AM","-0.921","0.159","0.935"
"2016/01/05 08:00:00 AM","-0.921","0.157","0.934"
"2016/01/05 08:30:00 AM","-0.922","0.159","0.935"
"2016/01/05 09:00:00 AM","-0.924","0.160","0.938"
"2016/01/05 09:30:00 AM","-0.926","0.160","0.939"
"2016/01/05 10:00:00 AM","-0.927","0.159","0.940"
"2016/01/05 10:30:00 AM","-0.926","0.159","0.940"
"2016/01/05 11:00:00 AM","-0.926","0.160","0.940"
"2016/01/05 11:30:00 AM","-0.925","0.159","0.939"
"2016/01/05 12:00:00 PM","-0.922","0.161","0.936"
"2016/01/05 12:30:00 PM","-0.922","0.160","0.936"
"2016/01/05 01:00:00 PM","-0.923","0.161","0.937"
"2016/01/05 01:30:00 PM","-0.924","0.161","0.938"
"2016/01/05 02:00:00 PM","-0.927","0.157","0.940"
"2016/01/05 02:30:00 PM","-0.926","0.156","0.939"
"2016/01/05 03:00:00 PM","-0.925","0.158","0.938"
"2016/01/05 03:30:00 PM","-0.924","0.160","0.938"
"2016/01/05 04:00:00 PM","-0.923","0.162","0.937"
"2016/01/05 04:30:00 PM","-0.922","0.165","0.936"
"2016/01/05 05:00:00 PM","-0.923","0.163","0.937"
"2016/01/05 05:30:00 PM","-0.921","0.163","0.936"
"2016/01/05 06:00:00 PM","-0.920","0.166","0.935"
"2016/01/05 06:30:00 PM","-0.919","0.168","0.935"
"2016/01/05 07:00:00 PM","-0.919","0.169","0.934"
