"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2016/01/04 01:00:00 PM","1.444","0.146","1.452"
"2016/01/04 01:30:00 PM","1.954","0.012","1.954"
"2016/01/04 02:00:00 PM","1.310","-0.065","1.312"
"2016/01/04 02:30:00 PM","1.197","0.014","1.197"
"2016/01/04 03:00:00 PM","1.356","0.157","1.365"
"2016/01/04 03:30:00 PM","0.942","0.245","0.973"
"2016/01/04 04:00:00 PM","0.955","0.286","0.996"
"2016/01/04 04:30:00 PM","0.917","0.264","0.954"
"2016/01/04 05:00:00 PM","0.884","0.249","0.919"
"2016/01/04 05:30:00 PM","0.866","0.262","0.905"
"2016/01/04 06:00:00 PM","0.785","0.271","0.830"
"2016/01/04 06:30:00 PM","0.536","0.321","0.625"
"2016/01/04 07:00:00 PM","0.591","0.352","0.688"
"2016/01/04 07:30:00 PM","0.554","0.359","0.660"
"2016/01/04 08:00:00 PM","0.565","0.334","0.656"
"2016/01/04 08:30:00 PM","0.537","0.317","0.623"
"2016/01/04 09:00:00 PM","0.554","0.329","0.644"
"2016/01/04 09:30:00 PM","1.126","0.292","1.163"
"2016/01/04 10:00:00 PM","0.551","0.312","0.633"
"2016/01/04 10:30:00 PM","0.543","0.339","0.641"
"2016/01/04 11:00:00 PM","0.573","0.337","0.665"
"2016/01/04 11:30:00 PM","0.533","0.326","0.625"
"2016/01/05","0.566","0.333","0.657"
"2016/01/05 12:30:00 AM","0.530","0.272","0.596"
"2016/01/05 01:00:00 AM","0.426","0.110","0.440"
"2016/01/05 01:30:00 AM","0.390","0.168","0.425"
"2016/01/05 02:00:00 AM","0.405","0.166","0.438"
"2016/01/05 02:30:00 AM","0.346","0.084","0.356"
"2016/01/05 03:00:00 AM","0.496","0.214","0.540"
"2016/01/05 03:30:00 AM","0.584","0.335","0.673"
"2016/01/05 04:00:00 AM","0.554","0.309","0.635"
"2016/01/05 04:30:00 AM","0.384","0.104","0.398"
"2016/01/05 05:00:00 AM","0.404","0.164","0.436"
"2016/01/05 05:30:00 AM","0.388","0.159","0.419"
"2016/01/05 06:00:00 AM","0.416","0.094","0.426"
"2016/01/05 06:30:00 AM","0.629","0.325","0.708"
"2016/01/05 07:00:00 AM","0.533","0.316","0.620"
"2016/01/05 07:30:00 AM","1.223","0.241","1.246"
"2016/01/05 08:00:00 AM","1.425","0.091","1.428"
"2016/01/05 08:30:00 AM","0.911","0.055","0.912"
"2016/01/05 09:00:00 AM","0.810","0.170","0.828"
"2016/01/05 09:30:00 AM","1.199","0.294","1.235"
"2016/01/05 10:00:00 AM","2.067","0.666","2.171"
"2016/01/05 10:30:00 AM","1.253","0.219","1.272"
"2016/01/05 11:00:00 AM","1.804","-0.102","1.807"
"2016/01/05 11:30:00 AM","2.540","0.371","2.567"
"2016/01/05 12:00:00 PM","3.239","0.699","3.313"
"2016/01/05 12:30:00 PM","3.267","0.877","3.383"
"2016/01/05 01:00:00 PM","3.983","0.865","4.076"
"2016/01/05 01:30:00 PM","3.312","0.927","3.439"
"2016/01/05 02:00:00 PM","3.170","0.770","3.262"
"2016/01/05 02:30:00 PM","3.142","0.724","3.225"
"2016/01/05 03:00:00 PM","4.504","0.622","4.546"
"2016/01/05 03:30:00 PM","3.140","0.946","3.279"
"2016/01/05 04:00:00 PM","1.232","0.211","1.250"
"2016/01/05 04:30:00 PM","0.865","0.256","0.902"
"2016/01/05 05:00:00 PM","0.849","0.259","0.888"
"2016/01/05 05:30:00 PM","0.707","0.164","0.725"
"2016/01/05 06:00:00 PM","0.325","0.183","0.373"
"2016/01/05 06:30:00 PM","0.323","0.188","0.373"
"2016/01/05 07:00:00 PM","0.471","0.318","0.568"
"2016/01/05 07:30:00 PM","0.485","0.325","0.583"
"2016/01/05 08:00:00 PM","0.487","0.328","0.587"
"2016/01/05 08:30:00 PM","0.477","0.318","0.573"
"2016/01/05 09:00:00 PM","0.466","0.305","0.557"
