"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2015/12/26 06:30:00 PM","2.271","-0.952","2.463"
"2015/12/26 07:00:00 PM","2.195","-0.925","2.382"
"2015/12/26 07:30:00 PM","2.138","-0.999","2.360"
"2015/12/26 08:00:00 PM","2.246","-0.930","2.431"
"2015/12/26 08:30:00 PM","2.223","-0.930","2.409"
"2015/12/26 09:00:00 PM","2.184","-0.926","2.373"
"2015/12/26 09:30:00 PM","2.138","-0.991","2.356"
"2015/12/26 10:00:00 PM","2.168","-0.963","2.372"
"2015/12/26 10:30:00 PM","2.191","-0.939","2.383"
"2015/12/26 11:00:00 PM","2.173","-0.971","2.380"
"2015/12/26 11:30:00 PM","2.191","-0.915","2.374"
"2015/12/27","2.198","-0.905","2.378"
"2015/12/27 12:30:00 AM","2.107","-1.031","2.346"
"2015/12/27 01:00:00 AM","2.178","-0.937","2.371"
"2015/12/27 01:30:00 AM","2.149","-0.969","2.357"
"2015/12/27 02:00:00 AM","2.142","-1.004","2.366"
"2015/12/27 02:30:00 AM","2.208","-0.899","2.384"
"2015/12/27 03:00:00 AM","2.128","-1.010","2.356"
"2015/12/27 03:30:00 AM","2.178","-0.940","2.372"
"2015/12/27 04:00:00 AM","2.162","-0.969","2.369"
"2015/12/27 04:30:00 AM","2.130","-1.003","2.354"
"2015/12/27 05:00:00 AM","2.169","-0.941","2.364"
"2015/12/27 05:30:00 AM","2.183","-0.925","2.371"
"2015/12/27 06:00:00 AM","2.136","-0.994","2.356"
"2015/12/27 06:30:00 AM","2.188","-0.920","2.373"
"2015/12/27 07:00:00 AM","2.147","-0.987","2.363"
"2015/12/27 07:30:00 AM","2.191","-0.929","2.380"
"2015/12/27 08:00:00 AM","2.311","-0.924","2.489"
"2015/12/27 08:30:00 AM","2.208","-0.919","2.392"
"2015/12/27 09:00:00 AM","2.293","-0.912","2.468"
"2015/12/27 09:30:00 AM","2.331","-0.912","2.503"
"2015/12/27 10:00:00 AM","2.275","-0.983","2.478"
"2015/12/27 10:30:00 AM","2.353","-0.870","2.509"
"2015/12/27 11:00:00 AM","2.267","-0.971","2.466"
"2015/12/27 11:30:00 AM","2.340","-0.861","2.494"
"2015/12/27 12:00:00 PM","2.317","-0.903","2.487"
"2015/12/27 12:30:00 PM","2.264","-0.958","2.458"
"2015/12/27 01:00:00 PM","2.306","-0.913","2.480"
"2015/12/27 01:30:00 PM","2.320","-0.934","2.501"
"2015/12/27 02:00:00 PM","2.283","-1.002","2.493"
"2015/12/27 02:30:00 PM","2.363","-0.887","2.524"
"2015/12/27 03:00:00 PM","2.264","-1.015","2.481"
"2015/12/27 03:30:00 PM","2.302","-0.964","2.496"
"2015/12/27 04:00:00 PM","2.368","-0.874","2.524"
"2015/12/27 04:30:00 PM","2.287","-0.945","2.474"
"2015/12/27 05:00:00 PM","2.295","-0.919","2.472"
"2015/12/27 05:30:00 PM","2.318","-0.893","2.484"
"2015/12/27 06:00:00 PM","2.273","-0.957","2.466"
"2015/12/27 06:30:00 PM","2.282","-0.938","2.467"
"2015/12/27 07:00:00 PM","2.291","-0.935","2.474"
"2015/12/27 07:30:00 PM","2.295","-0.925","2.474"
"2015/12/27 08:00:00 PM","2.293","-0.906","2.465"
"2015/12/27 08:30:00 PM","2.265","-0.948","2.455"
"2015/12/27 09:00:00 PM","2.289","-0.931","2.471"
"2015/12/27 09:30:00 PM","2.289","-0.929","2.471"
"2015/12/27 10:00:00 PM","2.255","-0.998","2.466"
"2015/12/27 10:30:00 PM","2.360","-0.845","2.507"
"2015/12/27 11:00:00 PM","2.243","-0.963","2.441"
"2015/12/27 11:30:00 PM","2.251","-0.948","2.442"
"2015/12/28","2.292","-0.908","2.465"
"2015/12/28 12:30:00 AM","2.247","-0.971","2.448"
"2015/12/28 01:00:00 AM","2.271","-0.934","2.455"
"2015/12/28 01:30:00 AM","2.315","-0.880","2.477"
"2015/12/28 02:00:00 AM","2.235","-0.991","2.445"
"2015/12/28 02:30:00 AM","2.262","-0.952","2.454"
"2015/12/28 03:00:00 AM","2.187","-0.917","2.371"
"2015/12/28 03:30:00 AM","2.272","-0.963","2.467"
"2015/12/28 04:00:00 AM","2.145","-0.956","2.348"
"2015/12/28 04:30:00 AM","2.282","-0.948","2.471"
"2015/12/28 05:00:00 AM","2.116","-0.997","2.338"
"2015/12/28 05:30:00 AM","2.263","-0.913","2.440"
"2015/12/28 06:00:00 AM","2.193","-0.911","2.375"
"2015/12/28 06:30:00 AM","2.367","-1.003","2.571"
"2015/12/28 07:00:00 AM","2.755","-0.948","2.913"
"2015/12/28 07:30:00 AM","2.739","-1.006","2.918"
"2015/12/28 08:00:00 AM","2.955","-0.992","3.117"
"2015/12/28 08:30:00 AM","2.762","-1.037","2.950"
"2015/12/28 09:00:00 AM","2.862","-1.019","3.038"
"2015/12/28 09:30:00 AM","2.974","-0.995","3.136"
"2015/12/28 10:00:00 AM","2.965","-1.002","3.130"
"2015/12/28 10:30:00 AM","3.037","-1.001","3.198"
"2015/12/28 11:00:00 AM","3.052","-1.010","3.214"
"2015/12/28 11:30:00 AM","3.205","-1.034","3.367"
"2015/12/28 12:00:00 PM","3.213","-1.027","3.373"
"2015/12/28 12:30:00 PM","3.013","-0.979","3.168"
"2015/12/28 01:00:00 PM","2.902","-1.077","3.096"
"2015/12/28 01:30:00 PM","3.008","-1.055","3.188"
"2015/12/28 02:00:00 PM","3.158","-1.059","3.331"
"2015/12/28 02:30:00 PM","2.896","-0.971","3.054"
"2015/12/28 03:00:00 PM","2.498","-1.012","2.695"
"2015/12/28 03:30:00 PM","2.385","-0.990","2.583"
"2015/12/28 04:00:00 PM","2.412","-0.963","2.598"
"2015/12/28 04:30:00 PM","2.384","-1.008","2.588"
"2015/12/28 05:00:00 PM","2.388","-0.992","2.586"
"2015/12/28 05:30:00 PM","2.558","-0.942","2.726"
"2015/12/28 06:00:00 PM","2.511","-1.021","2.710"
"2015/12/28 06:30:00 PM","2.556","-0.950","2.727"
"2015/12/28 07:00:00 PM","2.491","-1.046","2.701"
"2015/12/28 07:30:00 PM","2.515","-0.966","2.694"
"2015/12/28 08:00:00 PM","2.514","-0.963","2.692"
"2015/12/28 08:30:00 PM","2.480","-1.007","2.676"
"2015/12/28 09:00:00 PM","2.482","-1.015","2.681"
"2015/12/28 09:30:00 PM","2.473","-1.031","2.680"
"2015/12/28 10:00:00 PM","2.513","-0.969","2.694"
"2015/12/28 10:30:00 PM","2.553","-0.926","2.716"
"2015/12/28 11:00:00 PM","2.496","-1.003","2.690"
"2015/12/28 11:30:00 PM","2.485","-0.974","2.669"
"2015/12/29","2.459","-1.000","2.655"
"2015/12/29 12:30:00 AM","2.479","-0.991","2.669"
"2015/12/29 01:00:00 AM","2.522","-0.915","2.683"
"2015/12/29 01:30:00 AM","2.463","-1.002","2.659"
"2015/12/29 02:00:00 AM","2.482","-0.992","2.673"
"2015/12/29 02:30:00 AM","2.505","-0.986","2.692"
"2015/12/29 03:00:00 AM","2.479","-1.002","2.674"
"2015/12/29 03:30:00 AM","2.488","-0.987","2.677"
"2015/12/29 04:00:00 AM","2.494","-0.960","2.672"
"2015/12/29 04:30:00 AM","2.486","-0.994","2.677"
"2015/12/29 05:00:00 AM","2.514","-0.942","2.685"
"2015/12/29 05:30:00 AM","2.424","-1.062","2.647"
"2015/12/29 06:00:00 AM","2.512","-0.924","2.676"
"2015/12/29 06:30:00 AM","2.419","-0.988","2.613"
"2015/12/29 07:00:00 AM","2.494","-0.932","2.662"
"2015/12/29 07:30:00 AM","3.300","-1.056","3.465"
"2015/12/29 08:00:00 AM","3.199","-1.037","3.363"
"2015/12/29 08:30:00 AM","3.047","-0.970","3.197"
"2015/12/29 09:00:00 AM","2.982","-1.033","3.156"
"2015/12/29 09:30:00 AM","2.955","-1.036","3.131"
"2015/12/29 10:00:00 AM","3.352","-0.960","3.487"
"2015/12/29 10:30:00 AM","3.438","-1.057","3.596"
"2015/12/29 11:00:00 AM","3.113","-0.995","3.268"
"2015/12/29 11:30:00 AM","3.031","-1.018","3.198"
"2015/12/29 12:00:00 PM","3.073","-0.997","3.230"
