"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2015/12/26 04:30:00 PM","0.220","0.083","0.235"
"2015/12/26 05:00:00 PM","0.238","0.069","0.248"
"2015/12/26 05:30:00 PM","0.185","0.030","0.188"
"2015/12/26 06:00:00 PM","0.175","0.019","0.176"
"2015/12/26 06:30:00 PM","0.293","0.140","0.325"
"2015/12/26 07:00:00 PM","0.405","0.033","0.407"
"2015/12/26 07:30:00 PM","0.225","0.061","0.234"
"2015/12/26 08:00:00 PM","0.168","0.013","0.169"
"2015/12/26 08:30:00 PM","0.240","0.094","0.258"
"2015/12/26 09:00:00 PM","0.229","0.080","0.243"
"2015/12/26 09:30:00 PM","0.157","0.002","0.157"
"2015/12/26 10:00:00 PM","0.240","0.072","0.250"
"2015/12/26 10:30:00 PM","0.171","0.023","0.173"
"2015/12/26 11:00:00 PM","0.341","0.193","0.392"
"2015/12/26 11:30:00 PM","0.358","-0.023","0.358"
"2015/12/27","0.202","0.038","0.206"
"2015/12/27 12:30:00 AM","0.208","0.048","0.213"
"2015/12/27 01:00:00 AM","0.231","0.098","0.251"
"2015/12/27 01:30:00 AM","0.241","0.082","0.254"
"2015/12/27 02:00:00 AM","0.160","-0.003","0.160"
"2015/12/27 02:30:00 AM","0.210","0.048","0.216"
"2015/12/27 03:00:00 AM","0.205","0.052","0.211"
"2015/12/27 03:30:00 AM","0.230","0.104","0.253"
"2015/12/27 04:00:00 AM","0.421","0.031","0.422"
"2015/12/27 04:30:00 AM","0.164","0.014","0.164"
"2015/12/27 05:00:00 AM","0.264","0.089","0.279"
"2015/12/27 05:30:00 AM","0.234","0.109","0.258"
"2015/12/27 06:00:00 AM","0.201","0.031","0.203"
"2015/12/27 06:30:00 AM","0.197","0.040","0.201"
"2015/12/27 07:00:00 AM","0.168","0.014","0.169"
"2015/12/27 07:30:00 AM","0.246","0.089","0.262"
"2015/12/27 08:00:00 AM","0.404","0.055","0.408"
