"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2016/01/04 01:00:00 PM","1.053","-0.090","1.056"
"2016/01/04 01:30:00 PM","0.902","0.058","0.904"
"2016/01/04 02:00:00 PM","0.899","-0.010","0.899"
"2016/01/04 02:30:00 PM","0.730","0.050","0.732"
"2016/01/04 03:00:00 PM","0.628","0.013","0.629"
"2016/01/04 03:30:00 PM","0.663","0.081","0.668"
"2016/01/04 04:00:00 PM","0.570","-0.028","0.570"
"2016/01/04 04:30:00 PM","0.573","0.020","0.573"
"2016/01/04 05:00:00 PM","0.587","0.057","0.590"
"2016/01/04 05:30:00 PM","0.507","-0.044","0.509"
"2016/01/04 06:00:00 PM","0.734","-0.003","0.734"
"2016/01/04 06:30:00 PM","0.625","0.101","0.633"
"2016/01/04 07:00:00 PM","0.519","-0.031","0.520"
"2016/01/04 07:30:00 PM","0.546","-0.003","0.546"
"2016/01/04 08:00:00 PM","0.632","0.112","0.642"
"2016/01/04 08:30:00 PM","0.510","-0.043","0.512"
"2016/01/04 09:00:00 PM","0.529","-0.025","0.530"
"2016/01/04 09:30:00 PM","0.698","0.097","0.705"
"2016/01/04 10:00:00 PM","0.567","-0.040","0.568"
"2016/01/04 10:30:00 PM","0.526","-0.026","0.527"
"2016/01/04 11:00:00 PM","0.631","0.108","0.640"
"2016/01/04 11:30:00 PM","0.702","-0.039","0.703"
"2016/01/05","0.515","-0.035","0.516"
"2016/01/05 12:30:00 AM","0.598","0.053","0.600"
"2016/01/05 01:00:00 AM","0.545","0.012","0.546"
"2016/01/05 01:30:00 AM","0.503","-0.049","0.506"
"2016/01/05 02:00:00 AM","0.594","0.050","0.596"
"2016/01/05 02:30:00 AM","0.534","-0.001","0.534"
"2016/01/05 03:00:00 AM","0.510","-0.037","0.511"
"2016/01/05 03:30:00 AM","0.598","0.059","0.601"
"2016/01/05 04:00:00 AM","0.517","-0.026","0.518"
"2016/01/05 04:30:00 AM","0.535","0.001","0.535"
"2016/01/05 05:00:00 AM","0.769","0.036","0.769"
"2016/01/05 05:30:00 AM","0.785","-0.095","0.791"
"2016/01/05 06:00:00 AM","1.918","-0.273","1.937"
"2016/01/05 06:30:00 AM","2.444","-0.268","2.458"
"2016/01/05 07:00:00 AM","1.357","-0.073","1.359"
"2016/01/05 07:30:00 AM","0.848","-0.052","0.850"
"2016/01/05 08:00:00 AM","1.285","0.022","1.285"
"2016/01/05 08:30:00 AM","1.007","-0.020","1.007"
"2016/01/05 09:00:00 AM","1.160","-0.039","1.161"
"2016/01/05 09:30:00 AM","0.789","-0.022","0.789"
"2016/01/05 10:00:00 AM","0.804","0.016","0.804"
"2016/01/05 10:30:00 AM","0.943","-0.007","0.943"
"2016/01/05 11:00:00 AM","1.254","0.085","1.257"
"2016/01/05 11:30:00 AM","1.157","0.022","1.157"
"2016/01/05 12:00:00 PM","0.743","-0.075","0.747"
"2016/01/05 12:30:00 PM","0.890","0.030","0.891"
"2016/01/05 01:00:00 PM","1.333","0.020","1.333"
"2016/01/05 01:30:00 PM","0.770","-0.017","0.770"
"2016/01/05 02:00:00 PM","0.747","0.022","0.747"
"2016/01/05 02:30:00 PM","1.025","0.035","1.025"
"2016/01/05 03:00:00 PM","0.623","0.004","0.623"
"2016/01/05 03:30:00 PM","0.756","-0.018","0.756"
"2016/01/05 04:00:00 PM","0.647","0.116","0.657"
"2016/01/05 04:30:00 PM","0.526","-0.029","0.527"
"2016/01/05 05:00:00 PM","0.530","-0.026","0.531"
"2016/01/05 05:30:00 PM","0.653","0.127","0.665"
"2016/01/05 06:00:00 PM","0.526","-0.033","0.527"
"2016/01/05 06:30:00 PM","0.530","-0.028","0.530"
"2016/01/05 07:00:00 PM","0.647","0.117","0.657"
"2016/01/05 07:30:00 PM","0.520","-0.041","0.522"
"2016/01/05 08:00:00 PM","0.519","-0.043","0.521"
"2016/01/05 08:30:00 PM","0.818","0.095","0.824"
"2016/01/05 09:00:00 PM","0.520","-0.042","0.522"
