"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2016/01/04 02:30:00 PM","9.053","-0.576","9.071"
"2016/01/04 03:00:00 PM","9.065","-0.569","9.082"
"2016/01/04 03:30:00 PM","8.611","-0.793","8.647"
"2016/01/04 04:00:00 PM","8.597","-0.776","8.632"
"2016/01/04 04:30:00 PM","8.673","-0.776","8.708"
"2016/01/04 05:00:00 PM","9.353","-0.796","9.386"
"2016/01/04 05:30:00 PM","8.476","-0.770","8.511"
"2016/01/04 06:00:00 PM","8.425","-0.793","8.462"
"2016/01/04 06:30:00 PM","8.443","-0.760","8.477"
"2016/01/04 07:00:00 PM","8.463","-0.738","8.495"
"2016/01/04 07:30:00 PM","8.503","-0.734","8.535"
"2016/01/04 08:00:00 PM","8.473","-0.748","8.506"
"2016/01/04 08:30:00 PM","8.359","-0.818","8.399"
"2016/01/04 09:00:00 PM","8.373","-0.810","8.412"
"2016/01/04 09:30:00 PM","8.394","-0.793","8.431"
"2016/01/04 10:00:00 PM","8.432","-0.783","8.469"
"2016/01/04 10:30:00 PM","8.430","-0.789","8.467"
"2016/01/04 11:00:00 PM","8.467","-0.767","8.502"
"2016/01/04 11:30:00 PM","8.503","-0.761","8.537"
"2016/01/05","8.380","-0.802","8.418"
"2016/01/05 12:30:00 AM","8.440","-0.721","8.471"
"2016/01/05 01:00:00 AM","8.505","-0.622","8.528"
"2016/01/05 01:30:00 AM","9.299","-0.644","9.322"
"2016/01/05 02:00:00 AM","8.534","-0.638","8.558"
"2016/01/05 02:30:00 AM","8.528","-0.641","8.552"
"2016/01/05 03:00:00 AM","8.519","-0.640","8.543"
"2016/01/05 03:30:00 AM","8.532","-0.638","8.556"
"2016/01/05 04:00:00 AM","8.528","-0.629","8.551"
"2016/01/05 04:30:00 AM","8.520","-0.634","8.544"
"2016/01/05 05:00:00 AM","8.492","-0.642","8.516"
"2016/01/05 05:30:00 AM","8.478","-0.678","8.505"
"2016/01/05 06:00:00 AM","8.463","-0.672","8.490"
"2016/01/05 06:30:00 AM","8.890","-0.599","8.910"
"2016/01/05 07:00:00 AM","8.801","-0.600","8.822"
"2016/01/05 07:30:00 AM","9.213","-0.653","9.236"
"2016/01/05 08:00:00 AM","9.349","-0.676","9.373"
"2016/01/05 08:30:00 AM","8.877","-0.679","8.903"
"2016/01/05 09:00:00 AM","8.859","-0.679","8.885"
"2016/01/05 09:30:00 AM","9.730","-0.712","9.756"
"2016/01/05 10:00:00 AM","8.858","-0.690","8.885"
"2016/01/05 10:30:00 AM","9.046","-0.679","9.071"
"2016/01/05 11:00:00 AM","8.867","-0.668","8.892"
"2016/01/05 11:30:00 AM","8.802","-0.796","8.838"
"2016/01/05 12:00:00 PM","8.720","-0.801","8.757"
"2016/01/05 12:30:00 PM","8.856","-0.641","8.879"
"2016/01/05 01:00:00 PM","8.922","-0.646","8.945"
"2016/01/05 01:30:00 PM","8.802","-0.633","8.825"
"2016/01/05 02:00:00 PM","8.735","-0.643","8.758"
"2016/01/05 02:30:00 PM","9.375","-0.673","9.400"
"2016/01/05 03:00:00 PM","5.259","-0.173","5.262"
"2016/01/05 03:30:00 PM","3.448","0.138","3.451"
"2016/01/05 04:00:00 PM","3.394","0.191","3.400"
"2016/01/05 04:30:00 PM","3.416","0.212","3.423"
"2016/01/05 05:00:00 PM","3.374","0.169","3.379"
"2016/01/05 05:30:00 PM","3.280","0.073","3.281"
"2016/01/05 06:00:00 PM","3.421","0.222","3.429"
"2016/01/05 06:30:00 PM","3.456","0.272","3.466"
"2016/01/05 07:00:00 PM","3.477","0.303","3.491"
"2016/01/05 07:30:00 PM","3.366","0.179","3.371"
"2016/01/05 08:00:00 PM","3.349","0.158","3.353"
"2016/01/05 08:30:00 PM","3.677","0.144","3.680"
"2016/01/05 09:00:00 PM","3.662","0.163","3.666"
"2016/01/05 09:30:00 PM","3.374","0.180","3.379"
"2016/01/05 10:00:00 PM","3.386","0.201","3.392"
"2016/01/05 10:30:00 PM","3.332","0.138","3.335"
"2016/01/05 11:00:00 PM","3.376","0.182","3.381"
"2016/01/05 11:30:00 PM","3.321","0.124","3.323"
"2016/01/06","3.384","0.187","3.389"
"2016/01/06 12:30:00 AM","3.463","0.264","3.473"
"2016/01/06 01:00:00 AM","3.426","0.231","3.434"
"2016/01/06 01:30:00 AM","3.413","0.219","3.420"
"2016/01/06 02:00:00 AM","3.412","0.222","3.420"
"2016/01/06 02:30:00 AM","3.508","0.211","3.515"
"2016/01/06 03:00:00 AM","4.992","0.175","4.995"
"2016/01/06 03:30:00 AM","3.289","0.075","3.290"
"2016/01/06 04:00:00 AM","3.387","0.173","3.391"
"2016/01/06 04:30:00 AM","3.410","0.215","3.417"
