"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2015/12/26 06:30:00 PM","1.448","-0.607","1.570"
"2015/12/26 07:00:00 PM","1.447","-0.585","1.561"
"2015/12/26 07:30:00 PM","1.459","-0.566","1.565"
"2015/12/26 08:00:00 PM","1.415","-0.624","1.547"
"2015/12/26 08:30:00 PM","1.453","-0.573","1.562"
"2015/12/26 09:00:00 PM","1.448","-0.579","1.559"
"2015/12/26 09:30:00 PM","1.423","-0.612","1.549"
"2015/12/26 10:00:00 PM","1.458","-0.566","1.564"
"2015/12/26 10:30:00 PM","1.436","-0.603","1.557"
"2015/12/26 11:00:00 PM","1.433","-0.589","1.549"
"2015/12/26 11:30:00 PM","1.452","-0.567","1.558"
"2015/12/27","1.425","-0.628","1.557"
"2015/12/27 12:30:00 AM","1.457","-0.573","1.565"
"2015/12/27 01:00:00 AM","1.454","-0.584","1.567"
"2015/12/27 01:30:00 AM","1.428","-0.615","1.555"
"2015/12/27 02:00:00 AM","1.460","-0.575","1.569"
"2015/12/27 02:30:00 AM","1.442","-0.613","1.567"
"2015/12/27 03:00:00 AM","1.441","-0.594","1.558"
"2015/12/27 03:30:00 AM","1.456","-0.573","1.565"
"2015/12/27 04:00:00 AM","1.422","-0.627","1.554"
"2015/12/27 04:30:00 AM","1.456","-0.572","1.565"
"2015/12/27 05:00:00 AM","1.442","-0.588","1.557"
"2015/12/27 05:30:00 AM","1.426","-0.616","1.554"
"2015/12/27 06:00:00 AM","1.461","-0.572","1.569"
"2015/12/27 06:30:00 AM","1.432","-0.617","1.559"
"2015/12/27 07:00:00 AM","1.449","-0.579","1.560"
"2015/12/27 07:30:00 AM","1.449","-0.568","1.557"
"2015/12/27 08:00:00 AM","1.403","-0.623","1.535"
"2015/12/27 08:30:00 AM","1.436","-0.573","1.546"
"2015/12/27 09:00:00 AM","1.430","-0.591","1.548"
"2015/12/27 09:30:00 AM","1.422","-0.596","1.542"
"2015/12/27 10:00:00 AM","1.443","-0.569","1.551"
"2015/12/27 10:30:00 AM","1.410","-0.618","1.539"
"2015/12/27 11:00:00 AM","1.435","-0.575","1.546"
"2015/12/27 11:30:00 AM","1.439","-0.569","1.548"
"2015/12/27 12:00:00 PM","1.400","-0.622","1.532"
"2015/12/27 12:30:00 PM","1.439","-0.573","1.548"
"2015/12/27 01:00:00 PM","1.426","-0.591","1.543"
"2015/12/27 01:30:00 PM","1.431","-0.600","1.552"
"2015/12/27 02:00:00 PM","1.461","-0.571","1.569"
"2015/12/27 02:30:00 PM","1.431","-0.612","1.557"
"2015/12/27 03:00:00 PM","1.454","-0.576","1.564"
"2015/12/27 03:30:00 PM","1.465","-0.563","1.570"
"2015/12/27 04:00:00 PM","1.425","-0.624","1.555"
"2015/12/27 04:30:00 PM","1.455","-0.572","1.563"
"2015/12/27 05:00:00 PM","1.446","-0.575","1.556"
"2015/12/27 05:30:00 PM","1.421","-0.616","1.548"
"2015/12/27 06:00:00 PM","1.454","-0.570","1.562"
"2015/12/27 06:30:00 PM","1.438","-0.599","1.558"
"2015/12/27 07:00:00 PM","1.446","-0.588","1.561"
"2015/12/27 07:30:00 PM","1.465","-0.566","1.571"
"2015/12/27 08:00:00 PM","1.421","-0.623","1.551"
"2015/12/27 08:30:00 PM","1.453","-0.569","1.561"
"2015/12/27 09:00:00 PM","1.462","-0.565","1.568"
"2015/12/27 09:30:00 PM","1.425","-0.622","1.555"
"2015/12/27 10:00:00 PM","1.467","-0.560","1.571"
"2015/12/27 10:30:00 PM","1.452","-0.588","1.567"
"2015/12/27 11:00:00 PM","1.421","-0.602","1.543"
"2015/12/27 11:30:00 PM","1.451","-0.563","1.556"
"2015/12/28","1.425","-0.608","1.549"
"2015/12/28 12:30:00 AM","1.458","-0.586","1.572"
"2015/12/28 01:00:00 AM","1.455","-0.572","1.564"
"2015/12/28 01:30:00 AM","1.415","-0.625","1.546"
"2015/12/28 02:00:00 AM","1.456","-0.567","1.562"
"2015/12/28 02:30:00 AM","1.458","-0.582","1.570"
"2015/12/28 03:00:00 AM","1.424","-0.607","1.548"
"2015/12/28 03:30:00 AM","1.455","-0.568","1.562"
"2015/12/28 04:00:00 AM","1.429","-0.599","1.549"
"2015/12/28 04:30:00 AM","1.436","-0.590","1.552"
"2015/12/28 05:00:00 AM","1.458","-0.570","1.566"
"2015/12/28 05:30:00 AM","1.415","-0.626","1.547"
"2015/12/28 06:00:00 AM","1.568","-0.598","1.678"
"2015/12/28 06:30:00 AM","1.859","-0.692","1.983"
"2015/12/28 07:00:00 AM","2.517","-0.911","2.677"
"2015/12/28 07:30:00 AM","3.260","-1.026","3.417"
"2015/12/28 08:00:00 AM","3.375","-1.101","3.550"
"2015/12/28 08:30:00 AM","3.392","-1.087","3.562"
"2015/12/28 09:00:00 AM","3.439","-1.090","3.607"
"2015/12/28 09:30:00 AM","3.417","-1.151","3.606"
"2015/12/28 10:00:00 AM","3.516","-1.100","3.684"
"2015/12/28 10:30:00 AM","3.840","-1.138","4.005"
"2015/12/28 11:00:00 AM","4.086","-1.185","4.254"
"2015/12/28 11:30:00 AM","3.992","-1.171","4.160"
"2015/12/28 12:00:00 PM","4.138","-1.241","4.320"
"2015/12/28 12:30:00 PM","4.183","-1.237","4.362"
"2015/12/28 01:00:00 PM","4.258","-1.208","4.426"
"2015/12/28 01:30:00 PM","4.211","-1.291","4.404"
