"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2015/12/26 05:00:00 PM","2.493","-0.910","2.654"
"2015/12/26 05:30:00 PM","2.547","-0.869","2.691"
"2015/12/26 06:00:00 PM","2.818","-0.786","2.926"
"2015/12/26 06:30:00 PM","2.625","-0.798","2.744"
"2015/12/26 07:00:00 PM","2.628","-0.783","2.742"
"2015/12/26 07:30:00 PM","2.628","-0.841","2.759"
"2015/12/26 08:00:00 PM","2.500","-0.883","2.651"
"2015/12/26 08:30:00 PM","2.579","-0.882","2.726"
"2015/12/26 09:00:00 PM","2.702","-0.896","2.847"
"2015/12/26 09:30:00 PM","2.534","-0.896","2.688"
"2015/12/26 10:00:00 PM","2.522","-0.913","2.682"
"2015/12/26 10:30:00 PM","2.521","-0.913","2.681"
"2015/12/26 11:00:00 PM","2.520","-0.916","2.681"
"2015/12/26 11:30:00 PM","2.595","-0.815","2.720"
"2015/12/27","2.578","-0.865","2.719"
"2015/12/27 12:30:00 AM","2.720","-0.878","2.858"
"2015/12/27 01:00:00 AM","2.544","-0.884","2.693"
"2015/12/27 01:30:00 AM","2.602","-0.810","2.725"
"2015/12/27 02:00:00 AM","2.579","-0.833","2.710"
"2015/12/27 02:30:00 AM","2.494","-0.916","2.656"
"2015/12/27 03:00:00 AM","2.496","-0.900","2.654"
"2015/12/27 03:30:00 AM","2.534","-0.909","2.692"
"2015/12/27 04:00:00 AM","2.627","-0.919","2.783"
"2015/12/27 04:30:00 AM","2.522","-0.901","2.678"
"2015/12/27 05:00:00 AM","2.576","-0.885","2.724"
"2015/12/27 05:30:00 AM","2.586","-0.876","2.730"
"2015/12/27 06:00:00 AM","2.570","-0.873","2.714"
"2015/12/27 06:30:00 AM","2.591","-0.826","2.719"
"2015/12/27 07:00:00 AM","2.710","-0.825","2.832"
"2015/12/27 07:30:00 AM","2.484","-0.902","2.642"
"2015/12/27 08:00:00 AM","2.508","-0.899","2.665"
"2015/12/27 08:30:00 AM","2.419","-0.891","2.578"
"2015/12/27 09:00:00 AM","2.552","-0.878","2.698"
"2015/12/27 09:30:00 AM","2.620","-0.856","2.757"
"2015/12/27 10:00:00 AM","2.577","-0.852","2.715"
"2015/12/27 10:30:00 AM","2.717","-0.872","2.854"
"2015/12/27 11:00:00 AM","2.571","-0.852","2.708"
"2015/12/27 11:30:00 AM","2.793","-0.626","2.862"
"2015/12/27 12:00:00 PM","2.619","-0.665","2.702"
"2015/12/27 12:30:00 PM","2.691","-0.668","2.773"
"2015/12/27 01:00:00 PM","2.737","-0.674","2.819"
"2015/12/27 01:30:00 PM","2.612","-0.757","2.719"
"2015/12/27 02:00:00 PM","2.780","-0.793","2.891"
"2015/12/27 02:30:00 PM","2.635","-0.789","2.750"
"2015/12/27 03:00:00 PM","2.639","-0.783","2.753"
"2015/12/27 03:30:00 PM","2.638","-0.769","2.748"
"2015/12/27 04:00:00 PM","2.630","-0.766","2.739"
"2015/12/27 04:30:00 PM","2.586","-0.871","2.729"
"2015/12/27 05:00:00 PM","2.609","-0.909","2.763"
"2015/12/27 05:30:00 PM","2.503","-0.902","2.660"
"2015/12/27 06:00:00 PM","2.592","-0.913","2.748"
"2015/12/27 06:30:00 PM","2.404","-0.902","2.568"
"2015/12/27 07:00:00 PM","2.475","-0.890","2.630"
"2015/12/27 07:30:00 PM","2.572","-0.861","2.712"
"2015/12/27 08:00:00 PM","2.559","-0.873","2.704"
"2015/12/27 08:30:00 PM","2.737","-0.821","2.857"
"2015/12/27 09:00:00 PM","2.595","-0.803","2.716"
"2015/12/27 09:30:00 PM","2.554","-0.880","2.702"
"2015/12/27 10:00:00 PM","2.569","-0.878","2.715"
"2015/12/27 10:30:00 PM","2.545","-0.893","2.697"
"2015/12/27 11:00:00 PM","2.501","-0.899","2.657"
"2015/12/27 11:30:00 PM","2.478","-0.892","2.634"
"2015/12/28","2.634","-0.906","2.786"
"2015/12/28 12:30:00 AM","2.494","-0.906","2.653"
"2015/12/28 01:00:00 AM","2.576","-0.845","2.711"
"2015/12/28 01:30:00 AM","2.641","-0.783","2.754"
"2015/12/28 02:00:00 AM","2.560","-0.865","2.702"
"2015/12/28 02:30:00 AM","2.555","-0.859","2.696"
"2015/12/28 03:00:00 AM","2.542","-0.878","2.690"
"2015/12/28 03:30:00 AM","4.426","-0.813","4.500"
"2015/12/28 04:00:00 AM","4.547","-0.887","4.633"
"2015/12/28 04:30:00 AM","4.600","-0.889","4.685"
"2015/12/28 05:00:00 AM","4.460","-0.887","4.547"
"2015/12/28 05:30:00 AM","4.620","-0.799","4.689"
"2015/12/28 06:00:00 AM","4.663","-0.732","4.721"
"2015/12/28 06:30:00 AM","4.757","-0.739","4.814"
"2015/12/28 07:00:00 AM","4.675","-0.805","4.744"
"2015/12/28 07:30:00 AM","4.581","-0.805","4.651"
"2015/12/28 08:00:00 AM","5.249","-0.947","5.334"
"2015/12/28 08:30:00 AM","5.778","-1.025","5.868"
"2015/12/28 09:00:00 AM","6.435","-1.292","6.564"
"2015/12/28 09:30:00 AM","5.895","-1.165","6.009"
"2015/12/28 10:00:00 AM","7.754","-1.570","7.911"
"2015/12/28 10:30:00 AM","6.642","-1.484","6.805"
"2015/12/28 11:00:00 AM","6.690","-1.430","6.841"
"2015/12/28 11:30:00 AM","8.290","-1.565","8.436"
"2015/12/28 12:00:00 PM","7.838","-1.540","7.988"
"2015/12/28 12:30:00 PM","7.909","-1.568","8.063"
"2015/12/28 01:00:00 PM","7.197","-1.507","7.353"
"2015/12/28 01:30:00 PM","7.262","-1.550","7.426"
"2015/12/28 02:00:00 PM","6.832","-1.508","6.996"
"2015/12/28 02:30:00 PM","6.927","-1.492","7.086"
"2015/12/28 03:00:00 PM","6.921","-1.411","7.064"
"2015/12/28 03:30:00 PM","6.398","-1.399","6.550"
"2015/12/28 04:00:00 PM","6.379","-1.405","6.532"
"2015/12/28 04:30:00 PM","6.476","-1.364","6.618"
"2015/12/28 05:00:00 PM","3.516","-0.986","3.651"
"2015/12/28 05:30:00 PM","2.508","-0.858","2.651"
"2015/12/28 06:00:00 PM","2.369","-0.856","2.519"
"2015/12/28 06:30:00 PM","2.465","-0.851","2.608"
"2015/12/28 07:00:00 PM","2.557","-0.740","2.662"
"2015/12/28 07:30:00 PM","2.389","-0.847","2.535"
"2015/12/28 08:00:00 PM","2.611","-0.862","2.750"
"2015/12/28 08:30:00 PM","2.453","-0.868","2.602"
"2015/12/28 09:00:00 PM","2.445","-0.865","2.594"
"2015/12/28 09:30:00 PM","2.473","-0.866","2.620"
"2015/12/28 10:00:00 PM","2.444","-0.860","2.591"
"2015/12/28 10:30:00 PM","2.471","-0.850","2.613"
"2015/12/28 11:00:00 PM","2.705","-0.799","2.820"
"2015/12/28 11:30:00 PM","2.492","-0.770","2.609"
"2015/12/29","2.531","-0.760","2.643"
"2015/12/29 12:30:00 AM","2.481","-0.837","2.618"
"2015/12/29 01:00:00 AM","2.509","-0.797","2.633"
"2015/12/29 01:30:00 AM","2.446","-0.834","2.584"
"2015/12/29 02:00:00 AM","2.455","-0.846","2.596"
"2015/12/29 02:30:00 AM","2.522","-0.865","2.666"
"2015/12/29 03:00:00 AM","2.506","-0.767","2.621"
"2015/12/29 03:30:00 AM","4.215","-0.770","4.285"
"2015/12/29 04:00:00 AM","4.390","-0.829","4.467"
"2015/12/29 04:30:00 AM","4.525","-0.823","4.600"
"2015/12/29 05:00:00 AM","4.467","-0.830","4.544"
"2015/12/29 05:30:00 AM","4.376","-0.833","4.454"
"2015/12/29 06:00:00 AM","4.665","-0.850","4.741"
"2015/12/29 06:30:00 AM","4.451","-0.835","4.529"
"2015/12/29 07:00:00 AM","4.486","-0.817","4.560"
"2015/12/29 07:30:00 AM","4.440","-0.745","4.502"
"2015/12/29 08:00:00 AM","5.118","-0.974","5.210"
"2015/12/29 08:30:00 AM","4.536","-0.815","4.609"
"2015/12/29 09:00:00 AM","4.513","-0.816","4.586"
"2015/12/29 09:30:00 AM","4.682","-0.750","4.742"
"2015/12/29 10:00:00 AM","5.294","-0.942","5.377"
"2015/12/29 10:30:00 AM","6.544","-1.246","6.662"
"2015/12/29 11:00:00 AM","5.312","-1.065","5.418"
"2015/12/29 11:30:00 AM","7.678","-1.527","7.828"
"2015/12/29 12:00:00 PM","6.711","-1.481","6.872"
"2015/12/29 12:30:00 PM","7.132","-1.566","7.302"
"2015/12/29 01:00:00 PM","6.870","-1.396","7.010"
"2015/12/29 01:30:00 PM","6.658","-1.405","6.805"
"2015/12/29 02:00:00 PM","6.408","-1.337","6.546"
"2015/12/29 02:30:00 PM","6.445","-1.391","6.593"
"2015/12/29 03:00:00 PM","7.324","-1.504","7.477"
"2015/12/29 03:30:00 PM","6.277","-1.348","6.420"
