"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2016/01/04 02:00:00 PM","1.808","-0.311","1.834"
"2016/01/04 02:30:00 PM","1.522","-0.242","1.541"
"2016/01/04 03:00:00 PM","1.591","-0.362","1.632"
"2016/01/04 03:30:00 PM","0.867","0.000","0.867"
"2016/01/04 04:00:00 PM","0.495","0.126","0.511"
"2016/01/04 04:30:00 PM","0.344","0.164","0.381"
"2016/01/04 05:00:00 PM","0.340","0.155","0.373"
"2016/01/04 05:30:00 PM","0.416","0.131","0.437"
"2016/01/04 06:00:00 PM","0.475","0.120","0.490"
"2016/01/04 06:30:00 PM","0.350","0.166","0.388"
"2016/01/04 07:00:00 PM","0.345","0.162","0.382"
"2016/01/04 07:30:00 PM","0.343","0.160","0.378"
"2016/01/04 08:00:00 PM","0.340","0.153","0.373"
"2016/01/04 08:30:00 PM","0.340","0.147","0.370"
"2016/01/04 09:00:00 PM","0.346","0.156","0.379"
"2016/01/04 09:30:00 PM","0.338","0.150","0.370"
"2016/01/04 10:00:00 PM","0.340","0.153","0.373"
"2016/01/04 10:30:00 PM","0.340","0.153","0.373"
"2016/01/04 11:00:00 PM","0.353","0.166","0.390"
"2016/01/04 11:30:00 PM","0.346","0.160","0.381"
"2016/01/05","0.339","0.150","0.371"
"2016/01/05 12:30:00 AM","0.341","0.153","0.374"
"2016/01/05 01:00:00 AM","0.340","0.153","0.373"
"2016/01/05 01:30:00 AM","0.339","0.152","0.372"
"2016/01/05 02:00:00 AM","0.341","0.153","0.373"
"2016/01/05 02:30:00 AM","0.346","0.158","0.380"
"2016/01/05 03:00:00 AM","0.347","0.158","0.381"
"2016/01/05 03:30:00 AM","0.341","0.153","0.374"
"2016/01/05 04:00:00 AM","0.340","0.152","0.373"
"2016/01/05 04:30:00 AM","0.337","0.148","0.368"
"2016/01/05 05:00:00 AM","0.336","0.145","0.366"
"2016/01/05 05:30:00 AM","0.347","0.155","0.380"
"2016/01/05 06:00:00 AM","0.517","0.103","0.527"
"2016/01/05 06:30:00 AM","0.884","-0.012","0.884"
"2016/01/05 07:00:00 AM","1.494","-0.195","1.507"
"2016/01/05 07:30:00 AM","1.913","-0.273","1.933"
"2016/01/05 08:00:00 AM","2.030","-0.367","2.063"
"2016/01/05 08:30:00 AM","2.366","-0.456","2.410"
"2016/01/05 09:00:00 AM","2.123","-0.436","2.167"
"2016/01/05 09:30:00 AM","2.225","-0.450","2.270"
"2016/01/05 10:00:00 AM","1.751","-0.331","1.782"
"2016/01/05 10:30:00 AM","1.922","-0.388","1.961"
"2016/01/05 11:00:00 AM","1.798","-0.397","1.841"
"2016/01/05 11:30:00 AM","1.938","-0.454","1.990"
"2016/01/05 12:00:00 PM","2.079","-0.434","2.124"
"2016/01/05 12:30:00 PM","2.073","-0.427","2.117"
"2016/01/05 01:00:00 PM","1.733","-0.296","1.758"
"2016/01/05 01:30:00 PM","2.203","-0.389","2.237"
"2016/01/05 02:00:00 PM","2.021","-0.527","2.088"
"2016/01/05 02:30:00 PM","1.934","-0.495","1.996"
"2016/01/05 03:00:00 PM","1.967","-0.518","2.034"
"2016/01/05 03:30:00 PM","1.681","-0.397","1.727"
"2016/01/05 04:00:00 PM","1.411","-0.294","1.441"
"2016/01/05 04:30:00 PM","0.513","-0.002","0.513"
"2016/01/05 05:00:00 PM","0.272","0.058","0.278"
"2016/01/05 05:30:00 PM","0.274","0.060","0.280"
"2016/01/05 06:00:00 PM","0.277","0.063","0.284"
"2016/01/05 06:30:00 PM","0.285","0.071","0.294"
"2016/01/05 07:00:00 PM","0.284","0.070","0.293"
"2016/01/05 07:30:00 PM","0.272","0.054","0.277"
"2016/01/05 08:00:00 PM","0.271","0.053","0.276"
"2016/01/05 08:30:00 PM","0.271","0.053","0.276"
"2016/01/05 09:00:00 PM","0.271","0.054","0.276"
"2016/01/05 09:30:00 PM","0.279","0.061","0.286"
"2016/01/05 10:00:00 PM","0.278","0.060","0.284"
"2016/01/05 10:30:00 PM","0.270","0.052","0.275"
"2016/01/05 11:00:00 PM","0.274","0.058","0.280"
"2016/01/05 11:30:00 PM","0.274","0.059","0.280"
