"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2016/01/04 01:00:00 PM","0.887","-0.080","0.891"
"2016/01/04 01:30:00 PM","0.408","-0.068","0.414"
"2016/01/04 02:00:00 PM","0.399","-0.056","0.403"
"2016/01/04 02:30:00 PM","0.363","-0.059","0.368"
"2016/01/04 03:00:00 PM","1.018","-0.058","1.020"
"2016/01/04 03:30:00 PM","0.334","-0.082","0.344"
"2016/01/04 04:00:00 PM","0.351","-0.071","0.359"
"2016/01/04 04:30:00 PM","0.322","-0.073","0.330"
"2016/01/04 05:00:00 PM","0.327","-0.062","0.332"
"2016/01/04 05:30:00 PM","0.376","-0.052","0.379"
"2016/01/04 06:00:00 PM","0.319","-0.066","0.326"
"2016/01/04 06:30:00 PM","0.382","-0.049","0.385"
"2016/01/04 07:00:00 PM","0.332","-0.055","0.336"
"2016/01/04 07:30:00 PM","0.329","-0.054","0.333"
"2016/01/04 08:00:00 PM","0.389","-0.045","0.391"
"2016/01/04 08:30:00 PM","0.748","-0.070","0.751"
"2016/01/04 09:00:00 PM","0.368","-0.055","0.372"
"2016/01/04 09:30:00 PM","0.343","-0.058","0.348"
"2016/01/04 10:00:00 PM","0.327","-0.061","0.332"
"2016/01/04 10:30:00 PM","0.385","-0.051","0.388"
"2016/01/04 11:00:00 PM","0.322","-0.066","0.329"
"2016/01/04 11:30:00 PM","0.328","-0.067","0.335"
"2016/01/05","0.318","-0.071","0.325"
"2016/01/05 12:30:00 AM","0.317","-0.071","0.325"
"2016/01/05 01:00:00 AM","0.317","-0.070","0.325"
"2016/01/05 01:30:00 AM","0.352","-0.065","0.358"
"2016/01/05 02:00:00 AM","0.381","-0.060","0.385"
"2016/01/05 02:30:00 AM","0.320","-0.065","0.327"
"2016/01/05 03:00:00 AM","0.374","-0.055","0.378"
"2016/01/05 03:30:00 AM","0.768","-0.073","0.772"
"2016/01/05 04:00:00 AM","0.341","-0.061","0.347"
"2016/01/05 04:30:00 AM","0.348","-0.062","0.353"
"2016/01/05 05:00:00 AM","0.338","-0.064","0.344"
"2016/01/05 05:30:00 AM","0.311","-0.072","0.320"
"2016/01/05 06:00:00 AM","0.312","-0.068","0.319"
"2016/01/05 06:30:00 AM","0.853","-0.071","0.855"
"2016/01/05 07:00:00 AM","1.025","-0.073","1.027"
"2016/01/05 07:30:00 AM","0.416","-0.071","0.422"
"2016/01/05 08:00:00 AM","0.365","-0.072","0.372"
"2016/01/05 08:30:00 AM","1.414","-0.079","1.416"
"2016/01/05 09:00:00 AM","0.441","-0.127","0.459"
"2016/01/05 09:30:00 AM","0.601","-0.135","0.615"
"2016/01/05 10:00:00 AM","0.995","-0.151","1.006"
"2016/01/05 10:30:00 AM","0.554","-0.139","0.572"
"2016/01/05 11:00:00 AM","0.562","-0.129","0.577"
"2016/01/05 11:30:00 AM","1.099","-0.135","1.108"
"2016/01/05 12:00:00 PM","0.640","-0.121","0.651"
"2016/01/05 12:30:00 PM","0.563","-0.154","0.584"
"2016/01/05 01:00:00 PM","0.630","-0.150","0.648"
"2016/01/05 01:30:00 PM","0.596","-0.167","0.619"
"2016/01/05 02:00:00 PM","1.266","-0.151","1.275"
"2016/01/05 02:30:00 PM","1.398","-0.119","1.403"
"2016/01/05 03:00:00 PM","0.350","-0.068","0.356"
"2016/01/05 03:30:00 PM","0.329","-0.066","0.336"
"2016/01/05 04:00:00 PM","0.325","-0.068","0.332"
"2016/01/05 04:30:00 PM","0.326","-0.069","0.333"
"2016/01/05 05:00:00 PM","1.198","-0.082","1.200"
"2016/01/05 05:30:00 PM","0.352","-0.072","0.359"
"2016/01/05 06:00:00 PM","0.402","-0.061","0.407"
"2016/01/05 06:30:00 PM","0.369","-0.065","0.374"
"2016/01/05 07:00:00 PM","0.368","-0.063","0.373"
"2016/01/05 07:30:00 PM","0.345","-0.075","0.353"
"2016/01/05 08:00:00 PM","0.315","-0.076","0.324"
"2016/01/05 08:30:00 PM","0.317","-0.076","0.326"
"2016/01/05 09:00:00 PM","0.319","-0.074","0.327"
"2016/01/05 09:30:00 PM","0.316","-0.076","0.325"
"2016/01/05 10:00:00 PM","0.352","-0.065","0.358"
"2016/01/05 10:30:00 PM","0.397","-0.061","0.402"
"2016/01/05 11:00:00 PM","0.382","-0.061","0.387"
"2016/01/05 11:30:00 PM","0.374","-0.059","0.379"
"2016/01/06","0.341","-0.064","0.347"
"2016/01/06 12:30:00 AM","0.327","-0.067","0.334"
"2016/01/06 01:00:00 AM","0.318","-0.080","0.328"
"2016/01/06 01:30:00 AM","0.316","-0.081","0.326"
"2016/01/06 02:00:00 AM","0.316","-0.081","0.326"
"2016/01/06 02:30:00 AM","0.350","-0.075","0.358"
"2016/01/06 03:00:00 AM","0.395","-0.067","0.400"
"2016/01/06 03:30:00 AM","0.381","-0.067","0.387"
"2016/01/06 04:00:00 AM","0.362","-0.067","0.368"
"2016/01/06 04:30:00 AM","0.347","-0.069","0.354"
"2016/01/06 05:00:00 AM","0.338","-0.070","0.346"
"2016/01/06 05:30:00 AM","0.374","-0.066","0.380"
"2016/01/06 06:00:00 AM","0.312","-0.076","0.321"
"2016/01/06 06:30:00 AM","0.309","-0.075","0.318"
"2016/01/06 07:00:00 AM","0.664","-0.087","0.669"
"2016/01/06 07:30:00 AM","2.506","-0.103","2.508"
"2016/01/06 08:00:00 AM","0.392","-0.108","0.406"
"2016/01/06 08:30:00 AM","0.538","-0.270","0.602"
"2016/01/06 09:00:00 AM","0.354","-0.134","0.379"
"2016/01/06 09:30:00 AM","0.367","-0.075","0.374"
"2016/01/06 10:00:00 AM","1.051","-0.068","1.053"
"2016/01/06 10:30:00 AM","0.400","-0.065","0.405"
"2016/01/06 11:00:00 AM","0.428","-0.062","0.433"
"2016/01/06 11:30:00 AM","0.866","-0.069","0.868"
"2016/01/06 12:00:00 PM","0.695","-0.089","0.700"
"2016/01/06 12:30:00 PM","0.380","-0.088","0.390"
"2016/01/06 01:00:00 PM","1.447","-0.070","1.448"
"2016/01/06 01:30:00 PM","0.491","-0.072","0.496"
"2016/01/06 02:00:00 PM","0.352","-0.068","0.359"
"2016/01/06 02:30:00 PM","0.742","-0.078","0.746"
"2016/01/06 03:00:00 PM","0.331","-0.072","0.338"
"2016/01/06 03:30:00 PM","0.312","-0.096","0.326"
"2016/01/06 04:00:00 PM","0.328","-0.088","0.340"
"2016/01/06 04:30:00 PM","0.389","-0.056","0.393"
"2016/01/06 05:00:00 PM","0.374","-0.064","0.379"
"2016/01/06 05:30:00 PM","0.354","-0.065","0.360"
"2016/01/06 06:00:00 PM","0.346","-0.064","0.352"
"2016/01/06 06:30:00 PM","0.350","-0.062","0.356"
"2016/01/06 07:00:00 PM","0.364","-0.057","0.369"
"2016/01/06 07:30:00 PM","0.360","-0.070","0.366"
"2016/01/06 08:00:00 PM","0.919","-0.088","0.923"
"2016/01/06 08:30:00 PM","0.306","-0.081","0.317"
"2016/01/06 09:00:00 PM","0.315","-0.068","0.322"
"2016/01/06 09:30:00 PM","0.309","-0.076","0.318"
"2016/01/06 10:00:00 PM","0.308","-0.076","0.317"
"2016/01/06 10:30:00 PM","0.302","-0.079","0.312"
"2016/01/06 11:00:00 PM","0.297","-0.082","0.308"
"2016/01/06 11:30:00 PM","0.286","-0.096","0.302"
"2016/01/07","0.283","-0.102","0.301"
