"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2016/01/04 12:30:00 PM","3.033","-1.287","3.295"
"2016/01/04 01:00:00 PM","2.986","-1.257","3.239"
"2016/01/04 01:30:00 PM","3.440","-1.419","3.722"
"2016/01/04 02:00:00 PM","3.499","-1.332","3.744"
"2016/01/04 02:30:00 PM","3.350","-1.370","3.619"
"2016/01/04 03:00:00 PM","3.355","-1.264","3.586"
"2016/01/04 03:30:00 PM","2.035","-0.931","2.238"
"2016/01/04 04:00:00 PM","0.674","-0.599","0.902"
"2016/01/04 04:30:00 PM","0.584","-0.565","0.812"
"2016/01/04 05:00:00 PM","0.563","-0.581","0.808"
"2016/01/04 05:30:00 PM","0.601","-0.534","0.804"
"2016/01/04 06:00:00 PM","0.583","-0.560","0.808"
"2016/01/04 06:30:00 PM","0.602","-0.535","0.806"
"2016/01/04 07:00:00 PM","0.599","-0.537","0.805"
"2016/01/04 07:30:00 PM","0.570","-0.587","0.818"
"2016/01/04 08:00:00 PM","0.582","-0.552","0.802"
"2016/01/04 08:30:00 PM","0.585","-0.544","0.799"
"2016/01/04 09:00:00 PM","0.560","-0.591","0.814"
"2016/01/04 09:30:00 PM","0.614","-0.521","0.805"
"2016/01/04 10:00:00 PM","0.547","-0.610","0.819"
"2016/01/04 10:30:00 PM","0.596","-0.542","0.805"
"2016/01/04 11:00:00 PM","0.571","-0.587","0.819"
"2016/01/04 11:30:00 PM","0.570","-0.578","0.812"
"2016/01/05","0.598","-0.535","0.803"
"2016/01/05 12:30:00 AM","0.539","-0.608","0.812"
"2016/01/05 01:00:00 AM","0.605","-0.521","0.799"
"2016/01/05 01:30:00 AM","0.550","-0.602","0.816"
"2016/01/05 02:00:00 AM","0.581","-0.554","0.803"
"2016/01/05 02:30:00 AM","0.572","-0.569","0.807"
"2016/01/05 03:00:00 AM","0.556","-0.587","0.808"
"2016/01/05 03:30:00 AM","0.592","-0.537","0.799"
"2016/01/05 04:00:00 AM","0.534","-0.617","0.816"
"2016/01/05 04:30:00 AM","0.599","-0.522","0.794"
"2016/01/05 05:00:00 AM","0.549","-0.604","0.817"
"2016/01/05 05:30:00 AM","0.587","-0.544","0.800"
"2016/01/05 06:00:00 AM","1.554","-0.809","1.752"
"2016/01/05 06:30:00 AM","2.636","-1.093","2.853"
"2016/01/05 07:00:00 AM","3.156","-1.148","3.359"
"2016/01/05 07:30:00 AM","3.471","-1.276","3.698"
"2016/01/05 08:00:00 AM","3.860","-1.337","4.085"
"2016/01/05 08:30:00 AM","3.441","-1.343","3.693"
"2016/01/05 09:00:00 AM","3.827","-1.319","4.048"
"2016/01/05 09:30:00 AM","4.069","-1.212","4.246"
"2016/01/05 10:00:00 AM","3.262","-1.169","3.465"
"2016/01/05 10:30:00 AM","3.461","-1.202","3.664"
"2016/01/05 11:00:00 AM","3.645","-1.374","3.895"
"2016/01/05 11:30:00 AM","4.004","-1.278","4.203"
"2016/01/05 12:00:00 PM","4.506","-1.391","4.715"
"2016/01/05 12:30:00 PM","3.636","-1.142","3.811"
"2016/01/05 01:00:00 PM","2.845","-1.138","3.064"
"2016/01/05 01:30:00 PM","3.653","-1.257","3.863"
"2016/01/05 02:00:00 PM","3.493","-1.331","3.738"
"2016/01/05 02:30:00 PM","3.667","-1.269","3.880"
"2016/01/05 03:00:00 PM","3.274","-1.251","3.505"
"2016/01/05 03:30:00 PM","2.798","-1.055","2.991"
"2016/01/05 04:00:00 PM","1.887","-0.838","2.064"
"2016/01/05 04:30:00 PM","0.676","-0.618","0.916"
"2016/01/05 05:00:00 PM","0.683","-0.525","0.862"
"2016/01/05 05:30:00 PM","0.614","-0.629","0.879"
"2016/01/05 06:00:00 PM","0.694","-0.497","0.854"
"2016/01/05 06:30:00 PM","0.613","-0.618","0.870"
"2016/01/05 07:00:00 PM","0.665","-0.523","0.846"
"2016/01/05 07:30:00 PM","0.623","-0.578","0.850"
"2016/01/05 08:00:00 PM","0.632","-0.555","0.842"
"2016/01/05 08:30:00 PM","0.643","-0.546","0.843"
"2016/01/05 09:00:00 PM","0.638","-0.606","0.880"
"2016/01/05 09:30:00 PM","0.677","-0.532","0.861"
"2016/01/05 10:00:00 PM","0.599","-0.604","0.851"
"2016/01/05 10:30:00 PM","0.645","-0.531","0.835"
"2016/01/05 11:00:00 PM","0.622","-0.588","0.856"
"2016/01/05 11:30:00 PM","0.640","-0.585","0.867"
"2016/01/06","0.678","-0.566","0.883"
"2016/01/06 12:30:00 AM","0.640","-0.625","0.895"
"2016/01/06 01:00:00 AM","0.678","-0.537","0.865"
"2016/01/06 01:30:00 AM","0.617","-0.624","0.878"
"2016/01/06 02:00:00 AM","0.679","-0.550","0.874"
"2016/01/06 02:30:00 AM","0.623","-0.594","0.861"
"2016/01/06 03:00:00 AM","0.642","-0.575","0.862"
"2016/01/06 03:30:00 AM","0.638","-0.565","0.852"
"2016/01/06 04:00:00 AM","0.610","-0.598","0.854"
"2016/01/06 04:30:00 AM","0.652","-0.532","0.842"
"2016/01/06 05:00:00 AM","0.590","-0.623","0.858"
"2016/01/06 05:30:00 AM","0.679","-0.538","0.866"
"2016/01/06 06:00:00 AM","1.576","-0.837","1.784"
"2016/01/06 06:30:00 AM","2.220","-0.903","2.397"
"2016/01/06 07:00:00 AM","2.411","-0.983","2.604"
"2016/01/06 07:30:00 AM","3.203","-1.083","3.381"
"2016/01/06 08:00:00 AM","3.100","-1.131","3.300"
"2016/01/06 08:30:00 AM","3.006","-1.203","3.238"
"2016/01/06 09:00:00 AM","3.043","-1.122","3.244"
"2016/01/06 09:30:00 AM","3.183","-1.229","3.412"
"2016/01/06 10:00:00 AM","3.078","-1.124","3.276"
"2016/01/06 10:30:00 AM","3.079","-1.221","3.312"
"2016/01/06 11:00:00 AM","2.980","-1.165","3.200"
"2016/01/06 11:30:00 AM","2.879","-1.134","3.094"
"2016/01/06 12:00:00 PM","2.792","-1.029","2.975"
"2016/01/06 12:30:00 PM","2.735","-0.988","2.908"
"2016/01/06 01:00:00 PM","2.857","-1.133","3.073"
"2016/01/06 01:30:00 PM","2.801","-1.096","3.008"
"2016/01/06 02:00:00 PM","3.110","-1.214","3.338"
"2016/01/06 02:30:00 PM","2.879","-1.066","3.070"
"2016/01/06 03:00:00 PM","2.764","-1.180","3.006"
"2016/01/06 03:30:00 PM","2.248","-0.923","2.430"
"2016/01/06 04:00:00 PM","1.558","-0.827","1.764"
"2016/01/06 04:30:00 PM","0.996","-0.653","1.191"
"2016/01/06 05:00:00 PM","0.704","-0.611","0.932"
"2016/01/06 05:30:00 PM","0.668","-0.609","0.904"
"2016/01/06 06:00:00 PM","0.705","-0.604","0.928"
"2016/01/06 06:30:00 PM","0.692","-0.597","0.914"
"2016/01/06 07:00:00 PM","0.693","-0.586","0.908"
"2016/01/06 07:30:00 PM","0.656","-0.627","0.907"
"2016/01/06 08:00:00 PM","0.702","-0.559","0.897"
"2016/01/06 08:30:00 PM","0.634","-0.658","0.914"
"2016/01/06 09:00:00 PM","0.699","-0.560","0.896"
"2016/01/06 09:30:00 PM","0.645","-0.627","0.899"
"2016/01/06 10:00:00 PM","0.698","-0.585","0.911"
"2016/01/06 10:30:00 PM","0.659","-0.641","0.920"
"2016/01/06 11:00:00 PM","0.671","-0.593","0.895"
"2016/01/06 11:30:00 PM","0.672","-0.599","0.900"
"2016/01/07","0.672","-0.609","0.907"
"2016/01/07 12:30:00 AM","0.723","-0.598","0.938"
"2016/01/07 01:00:00 AM","0.686","-0.639","0.937"
"2016/01/07 01:30:00 AM","0.685","-0.608","0.916"
"2016/01/07 02:00:00 AM","0.657","-0.644","0.920"
"2016/01/07 02:30:00 AM","0.745","-0.580","0.944"
"2016/01/07 03:00:00 AM","0.643","-0.652","0.916"
"2016/01/07 03:30:00 AM","0.704","-0.562","0.900"
"2016/01/07 04:00:00 AM","0.616","-0.680","0.918"
"2016/01/07 04:30:00 AM","0.693","-0.567","0.895"
"2016/01/07 05:00:00 AM","0.635","-0.649","0.908"
"2016/01/07 05:30:00 AM","0.696","-0.556","0.891"
"2016/01/07 06:00:00 AM","1.672","-0.903","1.900"
"2016/01/07 06:30:00 AM","3.369","-1.178","3.569"
"2016/01/07 07:00:00 AM","3.512","-1.282","3.739"
