"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2015/12/26 07:00:00 PM","3.933","-2.237","4.525"
"2015/12/26 07:30:00 PM","3.930","-2.241","4.524"
"2015/12/26 08:00:00 PM","3.919","-2.230","4.509"
"2015/12/26 08:30:00 PM","3.921","-2.236","4.514"
"2015/12/26 09:00:00 PM","3.921","-2.230","4.511"
"2015/12/26 09:30:00 PM","3.912","-2.225","4.500"
"2015/12/26 10:00:00 PM","3.916","-2.234","4.509"
"2015/12/26 10:30:00 PM","3.927","-2.255","4.529"
"2015/12/26 11:00:00 PM","3.923","-2.209","4.502"
"2015/12/26 11:30:00 PM","3.923","-2.212","4.503"
"2015/12/27","3.922","-2.233","4.513"
"2015/12/27 12:30:00 AM","3.922","-2.244","4.518"
"2015/12/27 01:00:00 AM","3.932","-2.257","4.534"
"2015/12/27 01:30:00 AM","3.929","-2.262","4.533"
"2015/12/27 02:00:00 AM","3.927","-2.270","4.536"
"2015/12/27 02:30:00 AM","3.914","-2.259","4.519"
"2015/12/27 03:00:00 AM","3.922","-2.258","4.526"
"2015/12/27 03:30:00 AM","3.923","-2.242","4.519"
"2015/12/27 04:00:00 AM","3.922","-2.244","4.518"
"2015/12/27 04:30:00 AM","3.922","-2.245","4.519"
"2015/12/27 05:00:00 AM","3.910","-2.244","4.509"
"2015/12/27 05:30:00 AM","3.907","-2.259","4.513"
"2015/12/27 06:00:00 AM","3.909","-2.240","4.505"
"2015/12/27 06:30:00 AM","3.911","-2.222","4.498"
"2015/12/27 07:00:00 AM","3.922","-2.209","4.501"
"2015/12/27 07:30:00 AM","3.910","-2.162","4.468"
"2015/12/27 08:00:00 AM","3.915","-2.119","4.452"
"2015/12/27 08:30:00 AM","4.106","-2.155","4.637"
"2015/12/27 09:00:00 AM","4.330","-2.252","4.881"
"2015/12/27 09:30:00 AM","3.943","-2.119","4.477"
"2015/12/27 10:00:00 AM","3.928","-2.112","4.460"
"2015/12/27 10:30:00 AM","3.930","-2.106","4.459"
"2015/12/27 11:00:00 AM","3.933","-2.094","4.456"
"2015/12/27 11:30:00 AM","3.927","-2.089","4.448"
"2015/12/27 12:00:00 PM","3.936","-2.091","4.457"
"2015/12/27 12:30:00 PM","3.947","-2.099","4.470"
"2015/12/27 01:00:00 PM","3.949","-2.098","4.472"
"2015/12/27 01:30:00 PM","3.949","-2.208","4.525"
"2015/12/27 02:00:00 PM","3.962","-2.241","4.551"
"2015/12/27 02:30:00 PM","3.971","-2.246","4.562"
"2015/12/27 03:00:00 PM","3.966","-2.230","4.550"
"2015/12/27 03:30:00 PM","3.979","-2.234","4.564"
"2015/12/27 04:00:00 PM","4.419","-2.234","4.952"
"2015/12/27 04:30:00 PM","5.325","-2.087","5.719"
"2015/12/27 05:00:00 PM","5.518","-1.990","5.866"
"2015/12/27 05:30:00 PM","5.483","-2.007","5.839"
"2015/12/27 06:00:00 PM","5.509","-1.993","5.859"
"2015/12/27 06:30:00 PM","5.436","-2.009","5.795"
"2015/12/27 07:00:00 PM","5.403","-2.020","5.768"
"2015/12/27 07:30:00 PM","4.867","-2.100","5.300"
"2015/12/27 08:00:00 PM","4.749","-2.166","5.220"
"2015/12/27 08:30:00 PM","4.796","-2.137","5.251"
"2015/12/27 09:00:00 PM","4.758","-2.158","5.224"
"2015/12/27 09:30:00 PM","4.762","-2.169","5.233"
"2015/12/27 10:00:00 PM","4.752","-2.178","5.228"
"2015/12/27 10:30:00 PM","4.833","-2.189","5.306"
"2015/12/27 11:00:00 PM","4.681","-2.076","5.120"
"2015/12/27 11:30:00 PM","4.839","-2.109","5.278"
"2015/12/28","4.634","-2.152","5.109"
"2015/12/28 12:30:00 AM","4.745","-2.177","5.220"
"2015/12/28 01:00:00 AM","4.716","-2.173","5.193"
"2015/12/28 01:30:00 AM","4.691","-2.176","5.171"
"2015/12/28 02:00:00 AM","4.744","-2.169","5.216"
"2015/12/28 02:30:00 AM","4.600","-2.184","5.092"
"2015/12/28 03:00:00 AM","4.835","-2.165","5.298"
"2015/12/28 03:30:00 AM","4.511","-2.184","5.012"
"2015/12/28 04:00:00 AM","4.901","-2.148","5.351"
"2015/12/28 04:30:00 AM","4.435","-2.169","4.937"
"2015/12/28 05:00:00 AM","4.962","-2.148","5.407"
"2015/12/28 05:30:00 AM","4.354","-2.175","4.867"
"2015/12/28 06:00:00 AM","5.224","-2.107","5.633"
"2015/12/28 06:30:00 AM","5.006","-2.244","5.486"
"2015/12/28 07:00:00 AM","6.324","-2.554","6.820"
"2015/12/28 07:30:00 AM","6.147","-2.517","6.643"
"2015/12/28 08:00:00 AM","6.346","-2.547","6.838"
"2015/12/28 08:30:00 AM","6.405","-2.551","6.894"
"2015/12/28 09:00:00 AM","6.451","-2.557","6.940"
"2015/12/28 09:30:00 AM","6.503","-2.528","6.977"
"2015/12/28 10:00:00 AM","6.918","-2.468","7.345"
"2015/12/28 10:30:00 AM","6.164","-2.589","6.686"
"2015/12/28 11:00:00 AM","6.898","-2.519","7.344"
"2015/12/28 11:30:00 AM","7.085","-2.405","7.482"
"2015/12/28 12:00:00 PM","6.145","-2.563","6.658"
"2015/12/28 12:30:00 PM","7.047","-2.446","7.459"
"2015/12/28 01:00:00 PM","7.198","-2.385","7.582"
"2015/12/28 01:30:00 PM","7.132","-2.393","7.522"
"2015/12/28 02:00:00 PM","7.184","-2.430","7.584"
"2015/12/28 02:30:00 PM","7.195","-2.407","7.587"
"2015/12/28 03:00:00 PM","7.166","-2.440","7.570"
"2015/12/28 03:30:00 PM","6.208","-2.483","6.686"
"2015/12/28 04:00:00 PM","4.689","-2.595","5.359"
"2015/12/28 04:30:00 PM","4.001","-2.319","4.625"
"2015/12/28 05:00:00 PM","3.988","-2.203","4.556"
"2015/12/28 05:30:00 PM","3.968","-2.178","4.527"
"2015/12/28 06:00:00 PM","3.960","-2.199","4.530"
"2015/12/28 06:30:00 PM","3.961","-2.211","4.536"
"2015/12/28 07:00:00 PM","3.960","-2.229","4.545"
"2015/12/28 07:30:00 PM","3.957","-2.222","4.538"
"2015/12/28 08:00:00 PM","3.952","-2.211","4.528"
"2015/12/28 08:30:00 PM","3.951","-2.203","4.524"
"2015/12/28 09:00:00 PM","3.952","-2.202","4.524"
"2015/12/28 09:30:00 PM","3.953","-2.207","4.527"
"2015/12/28 10:00:00 PM","3.957","-2.210","4.532"
"2015/12/28 10:30:00 PM","3.961","-2.225","4.543"
"2015/12/28 11:00:00 PM","3.962","-2.220","4.542"
"2015/12/28 11:30:00 PM","3.957","-2.136","4.496"
"2015/12/29","3.956","-2.140","4.498"
"2015/12/29 12:30:00 AM","3.955","-2.155","4.504"
"2015/12/29 01:00:00 AM","3.956","-2.140","4.498"
"2015/12/29 01:30:00 AM","3.959","-2.150","4.505"
"2015/12/29 02:00:00 AM","3.958","-2.187","4.522"
"2015/12/29 02:30:00 AM","3.960","-2.217","4.538"
"2015/12/29 03:00:00 AM","3.968","-2.201","4.537"
"2015/12/29 03:30:00 AM","3.970","-2.193","4.536"
"2015/12/29 04:00:00 AM","3.982","-2.180","4.539"
"2015/12/29 04:30:00 AM","3.968","-2.187","4.531"
"2015/12/29 05:00:00 AM","3.974","-2.172","4.529"
"2015/12/29 05:30:00 AM","3.976","-2.158","4.524"
"2015/12/29 06:00:00 AM","4.192","-2.194","4.732"
"2015/12/29 06:30:00 AM","5.013","-2.381","5.550"
"2015/12/29 07:00:00 AM","5.678","-2.696","6.285"
"2015/12/29 07:30:00 AM","5.789","-2.694","6.385"
"2015/12/29 08:00:00 AM","5.978","-2.774","6.590"
"2015/12/29 08:30:00 AM","6.161","-2.791","6.763"
"2015/12/29 09:00:00 AM","6.135","-2.730","6.715"
"2015/12/29 09:30:00 AM","5.862","-2.627","6.424"
"2015/12/29 10:00:00 AM","5.842","-2.607","6.397"
"2015/12/29 10:30:00 AM","6.038","-2.735","6.629"
"2015/12/29 11:00:00 AM","5.952","-2.815","6.584"
"2015/12/29 11:30:00 AM","5.983","-2.703","6.565"
"2015/12/29 12:00:00 PM","5.773","-2.630","6.344"
"2015/12/29 12:30:00 PM","5.847","-2.696","6.439"
"2015/12/29 01:00:00 PM","5.805","-2.668","6.389"
"2015/12/29 01:30:00 PM","5.639","-2.546","6.187"
"2015/12/29 02:00:00 PM","5.993","-2.690","6.569"
"2015/12/29 02:30:00 PM","5.794","-2.588","6.345"
"2015/12/29 03:00:00 PM","5.839","-2.694","6.431"
"2015/12/29 03:30:00 PM","5.573","-2.553","6.130"
"2015/12/29 04:00:00 PM","5.655","-2.274","6.096"
"2015/12/29 04:30:00 PM","5.923","-2.074","6.276"
"2015/12/29 05:00:00 PM","5.882","-2.003","6.213"
"2015/12/29 05:30:00 PM","6.122","-2.091","6.469"
"2015/12/29 06:00:00 PM","5.942","-2.041","6.282"
"2015/12/29 06:30:00 PM","5.945","-2.100","6.306"
"2015/12/29 07:00:00 PM","5.938","-2.104","6.300"
"2015/12/29 07:30:00 PM","5.891","-2.124","6.262"
"2015/12/29 08:00:00 PM","5.867","-2.125","6.241"
"2015/12/29 08:30:00 PM","5.863","-2.118","6.234"
"2015/12/29 09:00:00 PM","5.895","-2.112","6.261"
"2015/12/29 09:30:00 PM","5.879","-2.030","6.220"
"2015/12/29 10:00:00 PM","5.873","-1.936","6.183"
"2015/12/29 10:30:00 PM","5.872","-1.993","6.201"
"2015/12/29 11:00:00 PM","5.864","-1.954","6.181"
"2015/12/29 11:30:00 PM","5.856","-2.037","6.200"
"2015/12/30","5.865","-2.044","6.211"
"2015/12/30 12:30:00 AM","5.831","-2.054","6.182"
"2015/12/30 01:00:00 AM","5.875","-2.055","6.224"
"2015/12/30 01:30:00 AM","5.898","-2.060","6.247"
"2015/12/30 02:00:00 AM","5.833","-2.068","6.188"
"2015/12/30 02:30:00 AM","5.801","-2.072","6.160"
"2015/12/30 03:00:00 AM","5.732","-2.053","6.089"
"2015/12/30 03:30:00 AM","5.592","-1.902","5.907"
"2015/12/30 04:00:00 AM","5.592","-1.832","5.885"
"2015/12/30 04:30:00 AM","5.650","-1.781","5.924"
"2015/12/30 05:00:00 AM","5.693","-1.762","5.960"
"2015/12/30 05:30:00 AM","5.631","-1.899","5.943"
"2015/12/30 06:00:00 AM","5.614","-1.848","5.910"
"2015/12/30 06:30:00 AM","6.927","-2.223","7.275"
"2015/12/30 07:00:00 AM","7.387","-2.275","7.730"
"2015/12/30 07:30:00 AM","7.498","-2.309","7.845"
"2015/12/30 08:00:00 AM","7.447","-2.303","7.795"
