"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2015/12/26 06:00:00 PM","0.112","0.041","0.119"
"2015/12/26 06:30:00 PM","0.081","0.031","0.087"
"2015/12/26 07:00:00 PM","0.086","0.039","0.095"
"2015/12/26 07:30:00 PM","0.050","-0.012","0.051"
"2015/12/26 08:00:00 PM","0.178","0.084","0.196"
"2015/12/26 08:30:00 PM","0.111","0.037","0.117"
"2015/12/26 09:00:00 PM","0.137","0.075","0.156"
"2015/12/26 09:30:00 PM","0.139","0.080","0.161"
"2015/12/26 10:00:00 PM","0.066","-0.009","0.067"
"2015/12/26 10:30:00 PM","0.108","0.047","0.118"
"2015/12/26 11:00:00 PM","0.061","0.003","0.061"
"2015/12/26 11:30:00 PM","0.132","0.063","0.147"
"2015/12/27","0.138","0.074","0.157"
"2015/12/27 12:30:00 AM","0.124","0.035","0.128"
"2015/12/27 01:00:00 AM","0.155","0.086","0.177"
"2015/12/27 01:30:00 AM","0.069","0.009","0.069"
"2015/12/27 02:00:00 AM","0.069","0.016","0.071"
"2015/12/27 02:30:00 AM","0.081","0.030","0.086"
"2015/12/27 03:00:00 AM","0.103","0.028","0.107"
"2015/12/27 03:30:00 AM","0.174","0.082","0.192"
"2015/12/27 04:00:00 AM","0.120","0.049","0.130"
"2015/12/27 04:30:00 AM","0.103","0.044","0.112"
"2015/12/27 05:00:00 AM","0.077","0.027","0.082"
"2015/12/27 05:30:00 AM","0.062","0.007","0.063"
"2015/12/27 06:00:00 AM","0.098","0.038","0.105"
"2015/12/27 06:30:00 AM","0.147","0.048","0.155"
"2015/12/27 07:00:00 AM","0.122","0.058","0.135"
"2015/12/27 07:30:00 AM","0.127","0.063","0.142"
"2015/12/27 08:00:00 AM","0.099","0.045","0.109"
"2015/12/27 08:30:00 AM","0.065","0.017","0.068"
"2015/12/27 09:00:00 AM","0.097","0.010","0.097"
"2015/12/27 09:30:00 AM","0.091","0.033","0.097"
"2015/12/27 10:00:00 AM","0.129","0.057","0.141"
"2015/12/27 10:30:00 AM","0.136","0.075","0.155"
"2015/12/27 11:00:00 AM","0.112","0.045","0.121"
"2015/12/27 11:30:00 AM","0.142","0.063","0.156"
"2015/12/27 12:00:00 PM","0.122","0.052","0.132"
"2015/12/27 12:30:00 PM","0.062","0.006","0.062"
"2015/12/27 01:00:00 PM","0.090","0.047","0.101"
"2015/12/27 01:30:00 PM","0.068","-0.003","0.068"
"2015/12/27 02:00:00 PM","0.152","0.092","0.177"
"2015/12/27 02:30:00 PM","0.118","0.046","0.127"
"2015/12/27 03:00:00 PM","0.391","0.044","0.394"
"2015/12/27 03:30:00 PM","0.140","0.061","0.153"
"2015/12/27 04:00:00 PM","0.108","0.033","0.113"
"2015/12/27 04:30:00 PM","0.237","0.004","0.237"
"2015/12/27 05:00:00 PM","0.069","0.018","0.071"
"2015/12/27 05:30:00 PM","0.119","0.048","0.128"
"2015/12/27 06:00:00 PM","0.156","0.066","0.170"
"2015/12/27 06:30:00 PM","0.119","0.057","0.132"
"2015/12/27 07:00:00 PM","0.129","0.065","0.145"
"2015/12/27 07:30:00 PM","0.125","0.066","0.141"
"2015/12/27 08:00:00 PM","0.112","0.049","0.122"
"2015/12/27 08:30:00 PM","0.090","0.049","0.103"
"2015/12/27 09:00:00 PM","0.079","-0.012","0.080"
"2015/12/27 09:30:00 PM","0.100","0.056","0.115"
"2015/12/27 10:00:00 PM","0.110","0.028","0.113"
"2015/12/27 10:30:00 PM","0.152","0.098","0.181"
"2015/12/27 11:00:00 PM","0.112","0.044","0.121"
"2015/12/27 11:30:00 PM","0.130","0.074","0.150"
"2015/12/28","0.143","0.047","0.151"
"2015/12/28 12:30:00 AM","0.071","0.023","0.075"
"2015/12/28 01:00:00 AM","0.071","0.014","0.073"
"2015/12/28 01:30:00 AM","0.078","0.034","0.086"
"2015/12/28 02:00:00 AM","0.123","0.045","0.131"
"2015/12/28 02:30:00 AM","0.143","0.084","0.166"
"2015/12/28 03:00:00 AM","0.139","0.039","0.144"
"2015/12/28 03:30:00 AM","0.137","0.079","0.158"
"2015/12/28 04:00:00 AM","0.071","0.019","0.073"
"2015/12/28 04:30:00 AM","0.069","0.019","0.072"
"2015/12/28 05:00:00 AM","0.080","0.032","0.086"
"2015/12/28 05:30:00 AM","0.108","0.037","0.114"
"2015/12/28 06:00:00 AM","0.575","0.045","0.576"
"2015/12/28 06:30:00 AM","0.711","0.017","0.711"
"2015/12/28 07:00:00 AM","0.504","0.124","0.519"
"2015/12/28 07:30:00 AM","0.519","0.135","0.536"
"2015/12/28 08:00:00 AM","0.687","0.090","0.693"
"2015/12/28 08:30:00 AM","0.617","0.166","0.639"
"2015/12/28 09:00:00 AM","0.563","0.164","0.587"
"2015/12/28 09:30:00 AM","0.221","0.172","0.280"
"2015/12/28 10:00:00 AM","0.363","0.124","0.384"
"2015/12/28 10:30:00 AM","0.523","0.190","0.557"
"2015/12/28 11:00:00 AM","0.441","0.142","0.464"
"2015/12/28 11:30:00 AM","0.398","0.159","0.429"
"2015/12/28 12:00:00 PM","0.599","0.096","0.606"
"2015/12/28 12:30:00 PM","0.493","0.161","0.518"
"2015/12/28 01:00:00 PM","0.632","0.101","0.640"
"2015/12/28 01:30:00 PM","0.453","0.108","0.466"
"2015/12/28 02:00:00 PM","0.295","0.089","0.308"
"2015/12/28 02:30:00 PM","0.453","0.136","0.473"
"2015/12/28 03:00:00 PM","0.397","0.162","0.429"
"2015/12/28 03:30:00 PM","0.411","0.025","0.412"
"2015/12/28 04:00:00 PM","0.256","0.120","0.282"
"2015/12/28 04:30:00 PM","0.448","0.004","0.448"
"2015/12/28 05:00:00 PM","0.571","0.107","0.581"
"2015/12/28 05:30:00 PM","0.515","0.070","0.519"
"2015/12/28 06:00:00 PM","0.192","0.066","0.203"
"2015/12/28 06:30:00 PM","0.097","0.092","0.134"
"2015/12/28 07:00:00 PM","0.050","0.062","0.080"
"2015/12/28 07:30:00 PM","0.121","0.037","0.127"
"2015/12/28 08:00:00 PM","0.034","0.028","0.044"
"2015/12/28 08:30:00 PM","0.133","0.082","0.156"
"2015/12/28 09:00:00 PM","0.144","0.058","0.155"
"2015/12/28 09:30:00 PM","0.140","0.075","0.159"
"2015/12/28 10:00:00 PM","0.166","0.058","0.176"
"2015/12/28 10:30:00 PM","0.076","0.078","0.109"
"2015/12/28 11:00:00 PM","0.042","0.047","0.063"
"2015/12/28 11:30:00 PM","0.093","0.037","0.100"
"2015/12/29","0.059","0.064","0.087"
"2015/12/29 12:30:00 AM","0.143","0.081","0.165"
"2015/12/29 01:00:00 AM","0.056","0.108","0.121"
"2015/12/29 01:30:00 AM","0.141","0.055","0.151"
"2015/12/29 02:00:00 AM","0.164","0.095","0.190"
"2015/12/29 02:30:00 AM","0.075","-0.003","0.075"
"2015/12/29 03:00:00 AM","0.098","0.040","0.106"
"2015/12/29 03:30:00 AM","0.103","0.003","0.103"
"2015/12/29 04:00:00 AM","0.150","0.067","0.164"
"2015/12/29 04:30:00 AM","0.153","0.079","0.173"
"2015/12/29 05:00:00 AM","0.119","0.033","0.123"
"2015/12/29 05:30:00 AM","0.157","0.091","0.182"
"2015/12/29 06:00:00 AM","0.464","0.035","0.465"
"2015/12/29 06:30:00 AM","0.754","-0.006","0.754"
"2015/12/29 07:00:00 AM","0.721","0.014","0.721"
"2015/12/29 07:30:00 AM","0.895","0.062","0.897"
"2015/12/29 08:00:00 AM","0.892","0.177","0.909"
"2015/12/29 08:30:00 AM","0.392","0.163","0.424"
"2015/12/29 09:00:00 AM","0.407","0.144","0.431"
"2015/12/29 09:30:00 AM","0.466","0.151","0.489"
"2015/12/29 10:00:00 AM","0.481","0.163","0.508"
"2015/12/29 10:30:00 AM","0.317","0.224","0.389"
