"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2015/12/26 04:30:00 PM","0.694","0.153","0.711"
"2015/12/26 05:00:00 PM","0.705","0.205","0.734"
"2015/12/26 05:30:00 PM","0.517","-0.072","0.522"
"2015/12/26 06:00:00 PM","0.737","0.188","0.760"
"2015/12/26 06:30:00 PM","0.677","0.085","0.683"
"2015/12/26 07:00:00 PM","0.859","0.218","0.886"
"2015/12/26 07:30:00 PM","0.674","0.130","0.686"
"2015/12/26 08:00:00 PM","0.659","0.129","0.671"
"2015/12/26 08:30:00 PM","0.650","0.022","0.650"
"2015/12/26 09:00:00 PM","0.690","0.119","0.700"
"2015/12/26 09:30:00 PM","0.706","0.213","0.738"
"2015/12/26 10:00:00 PM","0.594","0.077","0.599"
"2015/12/26 10:30:00 PM","0.768","0.228","0.801"
"2015/12/26 11:00:00 PM","0.545","-0.106","0.555"
"2015/12/26 11:30:00 PM","0.744","0.223","0.777"
"2015/12/27","0.667","0.116","0.677"
"2015/12/27 12:30:00 AM","0.628","0.107","0.637"
"2015/12/27 01:00:00 AM","0.937","0.222","0.963"
"2015/12/27 01:30:00 AM","0.635","0.062","0.638"
"2015/12/27 02:00:00 AM","0.594","0.016","0.594"
"2015/12/27 02:30:00 AM","0.668","0.160","0.687"
"2015/12/27 03:00:00 AM","0.721","0.174","0.742"
"2015/12/27 03:30:00 AM","0.668","0.085","0.673"
"2015/12/27 04:00:00 AM","0.705","0.201","0.733"
"2015/12/27 04:30:00 AM","0.554","-0.073","0.559"
"2015/12/27 05:00:00 AM","0.708","0.200","0.736"
"2015/12/27 05:30:00 AM","0.663","0.079","0.668"
"2015/12/27 06:00:00 AM","0.770","0.240","0.806"
"2015/12/27 06:30:00 AM","0.629","0.119","0.641"
"2015/12/27 07:00:00 AM","0.663","-0.064","0.666"
"2015/12/27 07:30:00 AM","0.771","0.212","0.800"
"2015/12/27 08:00:00 AM","0.639","0.059","0.642"
"2015/12/27 08:30:00 AM","0.697","0.188","0.722"
"2015/12/27 09:00:00 AM","0.656","0.115","0.665"
"2015/12/27 09:30:00 AM","0.578","0.006","0.578"
"2015/12/27 10:00:00 AM","0.666","0.058","0.668"
"2015/12/27 10:30:00 AM","0.748","0.207","0.776"
"2015/12/27 11:00:00 AM","0.630","0.113","0.640"
"2015/12/27 11:30:00 AM","0.638","0.121","0.650"
"2015/12/27 12:00:00 PM","0.718","0.181","0.740"
"2015/12/27 12:30:00 PM","0.840","0.101","0.846"
"2015/12/27 01:00:00 PM","0.620","0.060","0.623"
"2015/12/27 01:30:00 PM","0.611","0.026","0.612"
"2015/12/27 02:00:00 PM","0.751","0.251","0.792"
"2015/12/27 02:30:00 PM","0.707","0.178","0.729"
"2015/12/27 03:00:00 PM","0.686","0.085","0.692"
"2015/12/27 03:30:00 PM","0.735","0.251","0.777"
"2015/12/27 04:00:00 PM","0.628","0.129","0.641"
"2015/12/27 04:30:00 PM","0.700","0.172","0.721"
"2015/12/27 05:00:00 PM","0.797","0.229","0.830"
"2015/12/27 05:30:00 PM","0.592","0.062","0.595"
"2015/12/27 06:00:00 PM","0.603","0.031","0.604"
"2015/12/27 06:30:00 PM","0.831","0.129","0.841"
"2015/12/27 07:00:00 PM","0.704","0.197","0.731"
"2015/12/27 07:30:00 PM","0.749","0.186","0.771"
"2015/12/27 08:00:00 PM","0.644","0.088","0.650"
"2015/12/27 08:30:00 PM","0.757","0.271","0.804"
"2015/12/27 09:00:00 PM","0.638","0.138","0.652"
"2015/12/27 09:30:00 PM","0.751","0.128","0.762"
"2015/12/27 10:00:00 PM","0.746","0.264","0.791"
"2015/12/27 10:30:00 PM","0.521","-0.071","0.526"
"2015/12/27 11:00:00 PM","0.699","0.123","0.710"
"2015/12/27 11:30:00 PM","0.703","0.205","0.732"
"2015/12/28","0.729","0.148","0.743"
"2015/12/28 12:30:00 AM","0.874","0.188","0.894"
"2015/12/28 01:00:00 AM","0.667","0.164","0.687"
"2015/12/28 01:30:00 AM","0.674","0.163","0.693"
"2015/12/28 02:00:00 AM","0.635","-0.047","0.637"
"2015/12/28 02:30:00 AM","0.706","0.175","0.728"
"2015/12/28 03:00:00 AM","0.687","0.182","0.711"
"2015/12/28 03:30:00 AM","0.604","0.087","0.610"
"2015/12/28 04:00:00 AM","0.770","0.237","0.805"
"2015/12/28 04:30:00 AM","0.680","0.109","0.689"
"2015/12/28 05:00:00 AM","0.656","0.118","0.667"
"2015/12/28 05:30:00 AM","0.627","0.024","0.627"
"2015/12/28 06:00:00 AM","0.645","0.130","0.658"
"2015/12/28 06:30:00 AM","1.333","0.092","1.336"
"2015/12/28 07:00:00 AM","1.166","-0.127","1.172"
"2015/12/28 07:30:00 AM","2.293","-0.069","2.294"
"2015/12/28 08:00:00 AM","3.317","-0.498","3.355"
"2015/12/28 08:30:00 AM","2.587","-0.582","2.651"
"2015/12/28 09:00:00 AM","3.933","-0.415","3.955"
"2015/12/28 09:30:00 AM","3.135","-0.471","3.170"
"2015/12/28 10:00:00 AM","2.671","-0.240","2.681"
"2015/12/28 10:30:00 AM","3.492","-0.363","3.510"
"2015/12/28 11:00:00 AM","1.536","-0.025","1.536"
"2015/12/28 11:30:00 AM","1.361","0.099","1.364"
"2015/12/28 12:00:00 PM","2.290","-0.347","2.316"
"2015/12/28 12:30:00 PM","2.047","-0.245","2.062"
"2015/12/28 01:00:00 PM","2.563","-0.255","2.576"
"2015/12/28 01:30:00 PM","1.656","-0.059","1.657"
"2015/12/28 02:00:00 PM","2.692","-0.279","2.707"
"2015/12/28 02:30:00 PM","1.741","-0.065","1.742"
"2015/12/28 03:00:00 PM","1.711","-0.129","1.716"
"2015/12/28 03:30:00 PM","1.177","0.114","1.183"
"2015/12/28 04:00:00 PM","1.207","0.034","1.207"
"2015/12/28 04:30:00 PM","0.768","0.126","0.778"
"2015/12/28 05:00:00 PM","0.757","0.242","0.795"
"2015/12/28 05:30:00 PM","0.714","0.190","0.739"
"2015/12/28 06:00:00 PM","0.690","0.108","0.698"
"2015/12/28 06:30:00 PM","0.821","0.241","0.855"
"2015/12/28 07:00:00 PM","0.734","0.218","0.766"
"2015/12/28 07:30:00 PM","0.752","0.073","0.755"
"2015/12/28 08:00:00 PM","0.720","0.052","0.722"
"2015/12/28 08:30:00 PM","0.685","0.127","0.696"
"2015/12/28 09:00:00 PM","0.765","0.165","0.782"
"2015/12/28 09:30:00 PM","0.793","0.232","0.826"
"2015/12/28 10:00:00 PM","0.669","0.134","0.682"
"2015/12/28 10:30:00 PM","0.716","0.184","0.739"
"2015/12/28 11:00:00 PM","0.715","0.103","0.722"
"2015/12/28 11:30:00 PM","0.720","0.078","0.724"
"2015/12/29","0.699","0.161","0.718"
"2015/12/29 12:30:00 AM","0.683","0.091","0.689"
"2015/12/29 01:00:00 AM","0.776","0.269","0.821"
"2015/12/29 01:30:00 AM","0.726","0.159","0.743"
"2015/12/29 02:00:00 AM","0.836","0.048","0.838"
"2015/12/29 02:30:00 AM","0.714","0.137","0.727"
"2015/12/29 03:00:00 AM","0.618","0.060","0.621"
"2015/12/29 03:30:00 AM","0.780","0.222","0.811"
"2015/12/29 04:00:00 AM","0.792","0.197","0.816"
"2015/12/29 04:30:00 AM","0.654","0.114","0.664"
"2015/12/29 05:00:00 AM","0.755","0.240","0.792"
"2015/12/29 05:30:00 AM","0.686","0.109","0.695"
"2015/12/29 06:00:00 AM","0.675","0.113","0.685"
"2015/12/29 06:30:00 AM","1.127","-0.093","1.131"
"2015/12/29 07:00:00 AM","2.307","-0.233","2.319"
"2015/12/29 07:30:00 AM","1.085","0.156","1.096"
"2015/12/29 08:00:00 AM","1.133","-0.059","1.134"
"2015/12/29 08:30:00 AM","2.185","-0.104","2.188"
"2015/12/29 09:00:00 AM","1.623","-0.073","1.625"
"2015/12/29 09:30:00 AM","1.303","-0.039","1.303"
"2015/12/29 10:00:00 AM","1.508","0.097","1.511"
"2015/12/29 10:30:00 AM","1.523","-0.181","1.534"
"2015/12/29 11:00:00 AM","1.589","-0.051","1.590"
"2015/12/29 11:30:00 AM","1.360","0.144","1.368"
"2015/12/29 12:00:00 PM","1.131","-0.003","1.131"
"2015/12/29 12:30:00 PM","0.699","0.176","0.721"
"2015/12/29 01:00:00 PM","0.767","0.249","0.807"
"2015/12/29 01:30:00 PM","0.744","0.110","0.752"
"2015/12/29 02:00:00 PM","1.984","-0.147","1.989"
"2015/12/29 02:30:00 PM","1.639","-0.012","1.639"
"2015/12/29 03:00:00 PM","1.340","-0.003","1.340"
"2015/12/29 03:30:00 PM","0.851","0.125","0.860"
"2015/12/29 04:00:00 PM","1.153","0.119","1.160"
"2015/12/29 04:30:00 PM","0.749","0.242","0.787"
"2015/12/29 05:00:00 PM","0.684","0.091","0.690"
"2015/12/29 05:30:00 PM","0.727","0.203","0.755"
"2015/12/29 06:00:00 PM","0.787","0.290","0.839"
"2015/12/29 06:30:00 PM","0.721","0.104","0.728"
"2015/12/29 07:00:00 PM","0.794","0.241","0.830"
"2015/12/29 07:30:00 PM","0.798","0.287","0.848"
"2015/12/29 08:00:00 PM","0.666","0.128","0.678"
"2015/12/29 08:30:00 PM","0.891","0.175","0.908"
"2015/12/29 09:00:00 PM","0.897","0.331","0.956"
"2015/12/29 09:30:00 PM","0.655","0.116","0.665"
"2015/12/29 10:00:00 PM","0.685","0.135","0.698"
