"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2015/12/26 05:00:00 PM","0.979","0.255","1.012"
"2015/12/26 05:30:00 PM","1.011","0.267","1.045"
"2015/12/26 06:00:00 PM","1.088","0.316","1.133"
"2015/12/26 06:30:00 PM","1.070","0.301","1.111"
"2015/12/26 07:00:00 PM","0.992","0.265","1.027"
"2015/12/26 07:30:00 PM","0.986","0.271","1.023"
"2015/12/26 08:00:00 PM","1.014","0.280","1.052"
"2015/12/26 08:30:00 PM","1.025","0.279","1.062"
"2015/12/26 09:00:00 PM","0.971","0.256","1.004"
"2015/12/26 09:30:00 PM","0.940","0.234","0.968"
"2015/12/26 10:00:00 PM","0.939","0.240","0.969"
"2015/12/26 10:30:00 PM","0.996","0.282","1.035"
"2015/12/26 11:00:00 PM","1.007","0.282","1.046"
"2015/12/26 11:30:00 PM","0.994","0.255","1.026"
"2015/12/27","0.944","0.226","0.971"
"2015/12/27 12:30:00 AM","0.937","0.232","0.965"
"2015/12/27 01:00:00 AM","0.914","0.226","0.942"
"2015/12/27 01:30:00 AM","0.925","0.240","0.956"
"2015/12/27 02:00:00 AM","0.976","0.259","1.010"
"2015/12/27 02:30:00 AM","1.004","0.280","1.042"
"2015/12/27 03:00:00 AM","0.925","0.234","0.955"
"2015/12/27 03:30:00 AM","0.925","0.229","0.953"
"2015/12/27 04:00:00 AM","0.916","0.225","0.943"
"2015/12/27 04:30:00 AM","0.937","0.238","0.966"
"2015/12/27 05:00:00 AM","0.902","0.219","0.928"
"2015/12/27 05:30:00 AM","0.916","0.236","0.946"
"2015/12/27 06:00:00 AM","0.943","0.256","0.977"
"2015/12/27 06:30:00 AM","0.935","0.245","0.966"
"2015/12/27 07:00:00 AM","0.972","0.258","1.005"
"2015/12/27 07:30:00 AM","0.961","0.242","0.991"
"2015/12/27 08:00:00 AM","0.981","0.236","1.009"
"2015/12/27 08:30:00 AM","0.966","0.219","0.991"
"2015/12/27 09:00:00 AM","0.981","0.224","1.006"
"2015/12/27 09:30:00 AM","1.071","0.280","1.107"
"2015/12/27 10:00:00 AM","1.109","0.298","1.148"
"2015/12/27 10:30:00 AM","1.111","0.287","1.148"
"2015/12/27 11:00:00 AM","1.062","0.257","1.092"
"2015/12/27 11:30:00 AM","1.046","0.243","1.074"
"2015/12/27 12:00:00 PM","1.140","0.287","1.175"
"2015/12/27 12:30:00 PM","1.149","0.288","1.185"
"2015/12/27 01:00:00 PM","1.135","0.276","1.168"
"2015/12/27 01:30:00 PM","1.073","0.274","1.107"
"2015/12/27 02:00:00 PM","1.040","0.272","1.075"
"2015/12/27 02:30:00 PM","1.143","0.322","1.188"
"2015/12/27 03:00:00 PM","1.126","0.331","1.173"
"2015/12/27 03:30:00 PM","1.126","0.331","1.174"
"2015/12/27 04:00:00 PM","1.093","0.318","1.139"
"2015/12/27 04:30:00 PM","1.063","0.293","1.103"
"2015/12/27 05:00:00 PM","1.056","0.282","1.093"
"2015/12/27 05:30:00 PM","1.139","0.325","1.185"
"2015/12/27 06:00:00 PM","1.118","0.311","1.160"
"2015/12/27 06:30:00 PM","1.067","0.287","1.105"
"2015/12/27 07:00:00 PM","1.050","0.299","1.092"
"2015/12/27 07:30:00 PM","1.064","0.311","1.108"
"2015/12/27 08:00:00 PM","1.103","0.319","1.149"
"2015/12/27 08:30:00 PM","1.086","0.315","1.131"
"2015/12/27 09:00:00 PM","1.081","0.318","1.127"
"2015/12/27 09:30:00 PM","1.091","0.324","1.138"
"2015/12/27 10:00:00 PM","1.053","0.313","1.099"
"2015/12/27 10:30:00 PM","1.054","0.317","1.100"
"2015/12/27 11:00:00 PM","1.026","0.280","1.064"
"2015/12/27 11:30:00 PM","1.037","0.276","1.073"
"2015/12/28","1.018","0.273","1.054"
"2015/12/28 12:30:00 AM","1.010","0.279","1.048"
"2015/12/28 01:00:00 AM","1.005","0.278","1.043"
"2015/12/28 01:30:00 AM","1.024","0.289","1.064"
"2015/12/28 02:00:00 AM","1.016","0.286","1.056"
"2015/12/28 02:30:00 AM","0.985","0.272","1.022"
"2015/12/28 03:00:00 AM","0.971","0.269","1.008"
"2015/12/28 03:30:00 AM","0.961","0.265","0.997"
"2015/12/28 04:00:00 AM","0.953","0.258","0.988"
"2015/12/28 04:30:00 AM","0.956","0.258","0.990"
"2015/12/28 05:00:00 AM","0.966","0.258","1.000"
"2015/12/28 05:30:00 AM","0.928","0.233","0.957"
"2015/12/28 06:00:00 AM","0.962","0.255","0.996"
"2015/12/28 06:30:00 AM","0.947","0.238","0.976"
"2015/12/28 07:00:00 AM","1.069","0.233","1.094"
"2015/12/28 07:30:00 AM","1.139","0.221","1.160"
"2015/12/28 08:00:00 AM","1.141","0.215","1.161"
"2015/12/28 08:30:00 AM","1.328","0.253","1.352"
"2015/12/28 09:00:00 AM","1.497","0.073","1.499"
"2015/12/28 09:30:00 AM","1.510","0.073","1.512"
"2015/12/28 10:00:00 AM","1.460","0.082","1.463"
"2015/12/28 10:30:00 AM","1.506","0.069","1.507"
"2015/12/28 11:00:00 AM","1.621","0.121","1.626"
"2015/12/28 11:30:00 AM","1.639","0.094","1.641"
"2015/12/28 12:00:00 PM","1.417","0.152","1.426"
"2015/12/28 12:30:00 PM","1.601","0.225","1.617"
"2015/12/28 01:00:00 PM","1.486","0.190","1.498"
"2015/12/28 01:30:00 PM","1.244","0.260","1.271"
"2015/12/28 02:00:00 PM","1.216","0.264","1.245"
"2015/12/28 02:30:00 PM","1.397","0.227","1.415"
"2015/12/28 03:00:00 PM","1.308","0.273","1.336"
"2015/12/28 03:30:00 PM","1.198","0.301","1.235"
"2015/12/28 04:00:00 PM","1.141","0.282","1.175"
"2015/12/28 04:30:00 PM","1.160","0.307","1.200"
"2015/12/28 05:00:00 PM","1.229","0.342","1.276"
"2015/12/28 05:30:00 PM","1.218","0.323","1.260"
"2015/12/28 06:00:00 PM","1.256","0.357","1.306"
"2015/12/28 06:30:00 PM","1.201","0.342","1.249"
"2015/12/28 07:00:00 PM","1.209","0.366","1.263"
"2015/12/28 07:30:00 PM","1.153","0.330","1.200"
"2015/12/28 08:00:00 PM","1.189","0.326","1.233"
"2015/12/28 08:30:00 PM","1.200","0.325","1.243"
"2015/12/28 09:00:00 PM","1.178","0.322","1.222"
"2015/12/28 09:30:00 PM","1.163","0.316","1.206"
"2015/12/28 10:00:00 PM","1.183","0.340","1.231"
"2015/12/28 10:30:00 PM","1.141","0.305","1.181"
"2015/12/28 11:00:00 PM","1.137","0.328","1.183"
"2015/12/28 11:30:00 PM","1.130","0.286","1.165"
"2015/12/29","1.135","0.286","1.171"
"2015/12/29 12:30:00 AM","1.196","0.325","1.239"
"2015/12/29 01:00:00 AM","1.173","0.312","1.214"
"2015/12/29 01:30:00 AM","1.167","0.312","1.208"
"2015/12/29 02:00:00 AM","1.134","0.293","1.171"
"2015/12/29 02:30:00 AM","1.139","0.299","1.177"
"2015/12/29 03:00:00 AM","1.126","0.285","1.162"
"2015/12/29 03:30:00 AM","1.135","0.295","1.173"
"2015/12/29 04:00:00 AM","1.123","0.288","1.160"
"2015/12/29 04:30:00 AM","1.114","0.279","1.149"
"2015/12/29 05:00:00 AM","1.108","0.282","1.144"
"2015/12/29 05:30:00 AM","1.155","0.304","1.194"
"2015/12/29 06:00:00 AM","1.138","0.278","1.171"
"2015/12/29 06:30:00 AM","1.153","0.272","1.185"
"2015/12/29 07:00:00 AM","1.246","0.330","1.288"
"2015/12/29 07:30:00 AM","1.312","0.335","1.354"
"2015/12/29 08:00:00 AM","1.267","0.326","1.308"
"2015/12/29 08:30:00 AM","1.430","0.168","1.440"
"2015/12/29 09:00:00 AM","1.414","0.333","1.452"
"2015/12/29 09:30:00 AM","1.669","0.190","1.680"
