"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2015/12/26 05:00:00 PM","0.589","-0.071","0.594"
"2015/12/26 05:30:00 PM","0.589","-0.081","0.595"
"2015/12/26 06:00:00 PM","0.562","-0.093","0.570"
"2015/12/26 06:30:00 PM","0.570","-0.084","0.576"
"2015/12/26 07:00:00 PM","0.596","-0.062","0.600"
"2015/12/26 07:30:00 PM","0.513","-0.085","0.520"
"2015/12/26 08:00:00 PM","0.506","-0.089","0.514"
"2015/12/26 08:30:00 PM","0.527","-0.082","0.533"
"2015/12/26 09:00:00 PM","0.526","-0.080","0.532"
"2015/12/26 09:30:00 PM","0.506","-0.090","0.514"
"2015/12/26 10:00:00 PM","0.506","-0.100","0.515"
"2015/12/26 10:30:00 PM","0.522","-0.096","0.531"
"2015/12/26 11:00:00 PM","0.992","-0.105","0.998"
"2015/12/26 11:30:00 PM","0.536","-0.087","0.543"
"2015/12/27","0.625","-0.063","0.628"
"2015/12/27 12:30:00 AM","0.599","-0.070","0.603"
"2015/12/27 01:00:00 AM","0.586","-0.077","0.591"
"2015/12/27 01:30:00 AM","0.581","-0.094","0.589"
"2015/12/27 02:00:00 AM","0.602","-0.080","0.607"
"2015/12/27 02:30:00 AM","0.586","-0.077","0.591"
"2015/12/27 03:00:00 AM","0.584","-0.078","0.589"
"2015/12/27 03:30:00 AM","0.600","-0.070","0.604"
"2015/12/27 04:00:00 AM","0.607","-0.065","0.611"
"2015/12/27 04:30:00 AM","0.548","-0.094","0.556"
"2015/12/27 05:00:00 AM","0.486","-0.116","0.500"
"2015/12/27 05:30:00 AM","0.942","-0.093","0.946"
"2015/12/27 06:00:00 AM","0.528","-0.079","0.534"
"2015/12/27 06:30:00 AM","0.504","-0.092","0.512"
"2015/12/27 07:00:00 AM","0.505","-0.091","0.513"
"2015/12/27 07:30:00 AM","0.543","-0.089","0.550"
"2015/12/27 08:00:00 AM","0.600","-0.089","0.607"
"2015/12/27 08:30:00 AM","0.574","-0.088","0.581"
"2015/12/27 09:00:00 AM","0.584","-0.078","0.589"
"2015/12/27 09:30:00 AM","0.604","-0.069","0.607"
"2015/12/27 10:00:00 AM","0.599","-0.071","0.603"
"2015/12/27 10:30:00 AM","0.582","-0.080","0.588"
"2015/12/27 11:00:00 AM","0.575","-0.096","0.583"
"2015/12/27 11:30:00 AM","1.542","-0.105","1.545"
"2015/12/27 12:00:00 PM","0.914","-0.084","0.918"
"2015/12/27 12:30:00 PM","0.574","-0.083","0.580"
"2015/12/27 01:00:00 PM","0.594","-0.071","0.598"
"2015/12/27 01:30:00 PM","0.588","-0.069","0.592"
"2015/12/27 02:00:00 PM","0.568","-0.079","0.573"
"2015/12/27 02:30:00 PM","0.580","-0.086","0.587"
"2015/12/27 03:00:00 PM","0.591","-0.078","0.596"
"2015/12/27 03:30:00 PM","0.578","-0.078","0.583"
