"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2015/12/26 06:30:00 PM","0.622","-0.752","0.976"
"2015/12/26 07:00:00 PM","0.624","-0.749","0.975"
"2015/12/26 07:30:00 PM","0.633","-0.736","0.971"
"2015/12/26 08:00:00 PM","0.593","-0.793","0.990"
"2015/12/26 08:30:00 PM","0.642","-0.719","0.964"
"2015/12/26 09:00:00 PM","0.581","-0.810","0.997"
"2015/12/26 09:30:00 PM","0.644","-0.720","0.966"
"2015/12/26 10:00:00 PM","0.593","-0.803","0.998"
"2015/12/26 10:30:00 PM","0.610","-0.765","0.978"
"2015/12/26 11:00:00 PM","0.608","-0.769","0.980"
"2015/12/26 11:30:00 PM","0.616","-0.760","0.978"
"2015/12/27","0.624","-0.757","0.981"
"2015/12/27 12:30:00 AM","0.606","-0.785","0.991"
"2015/12/27 01:00:00 AM","0.630","-0.749","0.979"
"2015/12/27 01:30:00 AM","0.571","-0.833","1.010"
"2015/12/27 02:00:00 AM","0.641","-0.732","0.973"
"2015/12/27 02:30:00 AM","0.582","-0.817","1.003"
"2015/12/27 03:00:00 AM","0.642","-0.724","0.968"
"2015/12/27 03:30:00 AM","0.581","-0.814","1.000"
"2015/12/27 04:00:00 AM","0.627","-0.742","0.972"
"2015/12/27 04:30:00 AM","0.569","-0.831","1.007"
"2015/12/27 05:00:00 AM","0.643","-0.726","0.969"
"2015/12/27 05:30:00 AM","0.584","-0.812","1.000"
"2015/12/27 06:00:00 AM","0.640","-0.721","0.965"
"2015/12/27 06:30:00 AM","0.580","-0.806","0.993"
"2015/12/27 07:00:00 AM","0.617","-0.743","0.966"
"2015/12/27 07:30:00 AM","0.597","-0.774","0.978"
"2015/12/27 08:00:00 AM","0.626","-0.722","0.955"
"2015/12/27 08:30:00 AM","0.603","-0.757","0.968"
"2015/12/27 09:00:00 AM","0.615","-0.748","0.968"
"2015/12/27 09:30:00 AM","0.594","-0.773","0.975"
"2015/12/27 10:00:00 AM","0.612","-0.750","0.968"
"2015/12/27 10:30:00 AM","0.622","-0.730","0.959"
"2015/12/27 11:00:00 AM","0.601","-0.759","0.968"
"2015/12/27 11:30:00 AM","0.632","-0.717","0.956"
"2015/12/27 12:00:00 PM","0.577","-0.791","0.980"
"2015/12/27 12:30:00 PM","0.629","-0.718","0.955"
"2015/12/27 01:00:00 PM","0.582","-0.796","0.986"
"2015/12/27 01:30:00 PM","0.646","-0.717","0.965"
"2015/12/27 02:00:00 PM","0.582","-0.817","1.003"
"2015/12/27 02:30:00 PM","0.657","-0.718","0.974"
"2015/12/27 03:00:00 PM","0.577","-0.827","1.008"
"2015/12/27 03:30:00 PM","0.630","-0.740","0.972"
"2015/12/27 04:00:00 PM","0.604","-0.784","0.990"
"2015/12/27 04:30:00 PM","0.629","-0.730","0.964"
"2015/12/27 05:00:00 PM","0.620","-0.744","0.969"
"2015/12/27 05:30:00 PM","0.629","-0.737","0.969"
"2015/12/27 06:00:00 PM","0.637","-0.727","0.967"
"2015/12/27 06:30:00 PM","0.629","-0.739","0.971"
"2015/12/27 07:00:00 PM","0.641","-0.729","0.971"
"2015/12/27 07:30:00 PM","0.604","-0.788","0.993"
"2015/12/27 08:00:00 PM","0.647","-0.714","0.963"
"2015/12/27 08:30:00 PM","0.593","-0.798","0.994"
"2015/12/27 09:00:00 PM","0.632","-0.736","0.971"
"2015/12/27 09:30:00 PM","0.611","-0.775","0.987"
"2015/12/27 10:00:00 PM","0.602","-0.780","0.985"
"2015/12/27 10:30:00 PM","0.621","-0.745","0.970"
"2015/12/27 11:00:00 PM","0.590","-0.784","0.981"
"2015/12/27 11:30:00 PM","0.649","-0.712","0.964"
"2015/12/28","0.581","-0.812","0.998"
"2015/12/28 12:30:00 AM","0.645","-0.718","0.965"
"2015/12/28 01:00:00 AM","0.588","-0.799","0.992"
"2015/12/28 01:30:00 AM","0.635","-0.730","0.968"
"2015/12/28 02:00:00 AM","0.598","-0.786","0.987"
"2015/12/28 02:30:00 AM","0.604","-0.770","0.979"
"2015/12/28 03:00:00 AM","0.611","-0.762","0.977"
"2015/12/28 03:30:00 AM","0.605","-0.774","0.982"
"2015/12/28 04:00:00 AM","0.633","-0.731","0.967"
"2015/12/28 04:30:00 AM","0.590","-0.793","0.988"
"2015/12/28 05:00:00 AM","0.647","-0.717","0.966"
"2015/12/28 05:30:00 AM","0.581","-0.812","0.998"
"2015/12/28 06:00:00 AM","1.758","-0.987","2.016"
"2015/12/28 06:30:00 AM","2.450","-1.225","2.740"
"2015/12/28 07:00:00 AM","3.309","-1.241","3.535"
"2015/12/28 07:30:00 AM","3.507","-1.342","3.755"
"2015/12/28 08:00:00 AM","3.582","-1.348","3.827"
"2015/12/28 08:30:00 AM","3.560","-1.401","3.826"
"2015/12/28 09:00:00 AM","3.496","-1.314","3.734"
"2015/12/28 09:30:00 AM","3.305","-1.313","3.556"
"2015/12/28 10:00:00 AM","3.315","-1.328","3.571"
"2015/12/28 10:30:00 AM","3.677","-1.352","3.917"
"2015/12/28 11:00:00 AM","3.431","-1.338","3.683"
"2015/12/28 11:30:00 AM","3.426","-1.331","3.676"
"2015/12/28 12:00:00 PM","3.638","-1.407","3.901"
"2015/12/28 12:30:00 PM","3.034","-1.246","3.280"
"2015/12/28 01:00:00 PM","3.317","-1.289","3.558"
"2015/12/28 01:30:00 PM","3.071","-1.240","3.312"
"2015/12/28 02:00:00 PM","2.947","-1.333","3.235"
"2015/12/28 02:30:00 PM","3.032","-1.234","3.273"
