"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2016/01/04 01:00:00 PM","5.857","-1.009","5.944"
"2016/01/04 01:30:00 PM","5.664","-1.132","5.776"
"2016/01/04 02:00:00 PM","4.505","-0.915","4.597"
"2016/01/04 02:30:00 PM","5.556","-1.209","5.687"
"2016/01/04 03:00:00 PM","5.513","-1.262","5.655"
"2016/01/04 03:30:00 PM","5.865","-1.147","5.976"
"2016/01/04 04:00:00 PM","4.667","-1.066","4.787"
"2016/01/04 04:30:00 PM","4.842","-1.106","4.967"
"2016/01/04 05:00:00 PM","2.382","-0.413","2.417"
"2016/01/04 05:30:00 PM","1.450","-0.293","1.480"
"2016/01/04 06:00:00 PM","1.443","-0.222","1.460"
"2016/01/04 06:30:00 PM","1.648","-0.246","1.667"
"2016/01/04 07:00:00 PM","1.725","-0.454","1.784"
"2016/01/04 07:30:00 PM","1.527","-0.101","1.530"
"2016/01/04 08:00:00 PM","1.472","-0.218","1.488"
"2016/01/04 08:30:00 PM","1.464","-0.223","1.481"
"2016/01/04 09:00:00 PM","1.525","-0.167","1.534"
"2016/01/04 09:30:00 PM","1.435","-0.203","1.450"
"2016/01/04 10:00:00 PM","1.386","-0.276","1.413"
"2016/01/04 10:30:00 PM","1.737","-0.083","1.739"
"2016/01/04 11:00:00 PM","1.392","-0.278","1.420"
"2016/01/04 11:30:00 PM","1.462","-0.239","1.481"
"2016/01/05","1.541","-0.093","1.544"
"2016/01/05 12:30:00 AM","1.414","-0.340","1.454"
"2016/01/05 01:00:00 AM","1.543","-0.097","1.546"
"2016/01/05 01:30:00 AM","1.451","-0.258","1.474"
"2016/01/05 02:00:00 AM","1.446","-0.233","1.465"
"2016/01/05 02:30:00 AM","1.493","-0.185","1.504"
"2016/01/05 03:00:00 AM","1.498","-0.173","1.508"
"2016/01/05 03:30:00 AM","1.329","-0.355","1.375"
"2016/01/05 04:00:00 AM","1.613","-0.029","1.613"
"2016/01/05 04:30:00 AM","1.535","-0.309","1.566"
"2016/01/05 05:00:00 AM","1.500","-0.212","1.514"
"2016/01/05 05:30:00 AM","1.506","-0.133","1.512"
"2016/01/05 06:00:00 AM","1.434","-0.262","1.458"
"2016/01/05 06:30:00 AM","1.433","-0.222","1.450"
"2016/01/05 07:00:00 AM","1.909","-0.247","1.925"
"2016/01/05 07:30:00 AM","3.876","-0.902","3.980"
"2016/01/05 08:00:00 AM","5.260","-1.079","5.369"
"2016/01/05 08:30:00 AM","6.392","-1.027","6.474"
"2016/01/05 09:00:00 AM","5.701","-1.169","5.820"
"2016/01/05 09:30:00 AM","6.177","-0.919","6.245"
"2016/01/05 10:00:00 AM","5.622","-1.249","5.759"
"2016/01/05 10:30:00 AM","6.316","-1.269","6.442"
"2016/01/05 11:00:00 AM","5.361","-1.057","5.464"
"2016/01/05 11:30:00 AM","5.428","-1.244","5.569"
"2016/01/05 12:00:00 PM","5.755","-1.166","5.872"
"2016/01/05 12:30:00 PM","5.741","-1.069","5.839"
"2016/01/05 01:00:00 PM","5.613","-1.146","5.729"
"2016/01/05 01:30:00 PM","5.763","-0.930","5.838"
"2016/01/05 02:00:00 PM","5.419","-1.138","5.537"
"2016/01/05 02:30:00 PM","5.688","-1.138","5.801"
"2016/01/05 03:00:00 PM","5.759","-1.111","5.866"
"2016/01/05 03:30:00 PM","5.824","-1.180","5.942"
"2016/01/05 04:00:00 PM","5.585","-1.075","5.687"
"2016/01/05 04:30:00 PM","4.873","-0.795","4.937"
"2016/01/05 05:00:00 PM","2.715","-0.422","2.747"
"2016/01/05 05:30:00 PM","1.457","-0.298","1.487"
"2016/01/05 06:00:00 PM","1.540","-0.172","1.550"
"2016/01/05 06:30:00 PM","1.502","-0.238","1.520"
"2016/01/05 07:00:00 PM","1.424","-0.288","1.453"
"2016/01/05 07:30:00 PM","1.482","-0.181","1.493"
"2016/01/05 08:00:00 PM","1.475","-0.241","1.495"
"2016/01/05 08:30:00 PM","1.397","-0.276","1.424"
"2016/01/05 09:00:00 PM","1.496","-0.185","1.508"
"2016/01/05 09:30:00 PM","1.420","-0.245","1.441"
"2016/01/05 10:00:00 PM","1.596","-0.312","1.626"
"2016/01/05 10:30:00 PM","1.506","-0.170","1.516"
"2016/01/05 11:00:00 PM","1.423","-0.290","1.453"
"2016/01/05 11:30:00 PM","1.545","-0.083","1.548"
"2016/01/06","1.577","-0.043","1.578"
"2016/01/06 12:30:00 AM","1.389","-0.347","1.432"
"2016/01/06 01:00:00 AM","1.547","-0.138","1.553"
"2016/01/06 01:30:00 AM","1.428","-0.314","1.462"
"2016/01/06 02:00:00 AM","1.429","-0.246","1.450"
"2016/01/06 02:30:00 AM","1.515","-0.178","1.525"
"2016/01/06 03:00:00 AM","1.386","-0.296","1.417"
"2016/01/06 03:30:00 AM","1.454","-0.213","1.470"
"2016/01/06 04:00:00 AM","1.458","-0.255","1.480"
"2016/01/06 04:30:00 AM","1.597","-0.246","1.616"
"2016/01/06 05:00:00 AM","1.424","-0.302","1.456"
"2016/01/06 05:30:00 AM","1.479","-0.167","1.488"
"2016/01/06 06:00:00 AM","1.395","-0.333","1.435"
"2016/01/06 06:30:00 AM","1.961","-0.295","1.983"
"2016/01/06 07:00:00 AM","2.609","-0.363","2.634"
"2016/01/06 07:30:00 AM","4.347","-0.886","4.436"
"2016/01/06 08:00:00 AM","5.477","-0.991","5.566"
"2016/01/06 08:30:00 AM","5.966","-1.367","6.120"
"2016/01/06 09:00:00 AM","5.020","-0.950","5.109"
"2016/01/06 09:30:00 AM","5.609","-1.117","5.719"
"2016/01/06 10:00:00 AM","6.682","-1.153","6.781"
"2016/01/06 10:30:00 AM","5.846","-1.055","5.940"
"2016/01/06 11:00:00 AM","6.115","-1.000","6.196"
"2016/01/06 11:30:00 AM","5.578","-1.084","5.682"
"2016/01/06 12:00:00 PM","5.688","-1.243","5.822"
"2016/01/06 12:30:00 PM","5.869","-1.205","5.991"
"2016/01/06 01:00:00 PM","6.002","-1.262","6.133"
"2016/01/06 01:30:00 PM","5.978","-1.163","6.090"
"2016/01/06 02:00:00 PM","5.583","-1.206","5.711"
"2016/01/06 02:30:00 PM","6.083","-1.221","6.204"
"2016/01/06 03:00:00 PM","5.713","-1.175","5.832"
"2016/01/06 03:30:00 PM","5.504","-1.026","5.599"
"2016/01/06 04:00:00 PM","5.102","-0.957","5.191"
"2016/01/06 04:30:00 PM","3.495","-0.641","3.554"
"2016/01/06 05:00:00 PM","2.401","-0.492","2.451"
"2016/01/06 05:30:00 PM","1.597","-0.225","1.612"
"2016/01/06 06:00:00 PM","1.417","-0.307","1.450"
"2016/01/06 06:30:00 PM","1.435","-0.240","1.455"
"2016/01/06 07:00:00 PM","1.501","-0.216","1.516"
"2016/01/06 07:30:00 PM","1.396","-0.309","1.430"
"2016/01/06 08:00:00 PM","1.499","-0.209","1.513"
"2016/01/06 08:30:00 PM","1.424","-0.310","1.457"
"2016/01/06 09:00:00 PM","1.438","-0.259","1.461"
"2016/01/06 09:30:00 PM","1.474","-0.266","1.498"
"2016/01/06 10:00:00 PM","1.431","-0.254","1.453"
"2016/01/06 10:30:00 PM","1.599","-0.289","1.625"
"2016/01/06 11:00:00 PM","1.503","-0.150","1.510"
"2016/01/06 11:30:00 PM","1.557","-0.120","1.561"
"2016/01/07","1.416","-0.266","1.440"
"2016/01/07 12:30:00 AM","1.497","-0.206","1.511"
"2016/01/07 01:00:00 AM","1.338","-0.365","1.387"
"2016/01/07 01:30:00 AM","1.536","-0.160","1.545"
"2016/01/07 02:00:00 AM","1.341","-0.362","1.388"
"2016/01/07 02:30:00 AM","1.492","-0.226","1.509"
"2016/01/07 03:00:00 AM","1.486","-0.318","1.519"
"2016/01/07 03:30:00 AM","1.509","-0.262","1.531"
"2016/01/07 04:00:00 AM","1.649","-0.312","1.678"
"2016/01/07 04:30:00 AM","1.447","-0.229","1.465"
"2016/01/07 05:00:00 AM","1.376","-0.368","1.425"
"2016/01/07 05:30:00 AM","1.494","-0.161","1.503"
"2016/01/07 06:00:00 AM","1.370","-0.370","1.420"
"2016/01/07 06:30:00 AM","1.449","-0.214","1.465"
"2016/01/07 07:00:00 AM","1.808","-0.431","1.858"
"2016/01/07 07:30:00 AM","3.815","-0.783","3.894"
"2016/01/07 08:00:00 AM","6.180","-1.041","6.267"
"2016/01/07 08:30:00 AM","5.879","-1.143","5.989"
"2016/01/07 09:00:00 AM","6.038","-1.267","6.169"
"2016/01/07 09:30:00 AM","5.818","-1.241","5.949"
"2016/01/07 10:00:00 AM","5.857","-1.240","5.987"
"2016/01/07 10:30:00 AM","6.333","-1.286","6.462"
"2016/01/07 11:00:00 AM","5.637","-1.187","5.761"
"2016/01/07 11:30:00 AM","6.254","-1.282","6.384"
"2016/01/07 12:00:00 PM","5.768","-1.231","5.898"
"2016/01/07 12:30:00 PM","6.199","-1.240","6.322"
"2016/01/07 01:00:00 PM","5.781","-1.280","5.921"
"2016/01/07 01:30:00 PM","6.418","-1.024","6.500"
"2016/01/07 02:00:00 PM","5.659","-1.163","5.777"
"2016/01/07 02:30:00 PM","6.596","-1.145","6.694"
"2016/01/07 03:00:00 PM","6.039","-1.284","6.174"
"2016/01/07 03:30:00 PM","6.418","-1.383","6.565"
"2016/01/07 04:00:00 PM","5.778","-1.142","5.889"
"2016/01/07 04:30:00 PM","3.878","-0.975","3.998"
"2016/01/07 05:00:00 PM","3.254","-0.769","3.343"
"2016/01/07 05:30:00 PM","2.126","-0.425","2.168"
"2016/01/07 06:00:00 PM","1.438","-0.385","1.489"
"2016/01/07 06:30:00 PM","1.480","-0.241","1.499"
"2016/01/07 07:00:00 PM","1.417","-0.269","1.442"
"2016/01/07 07:30:00 PM","1.382","-0.376","1.432"
"2016/01/07 08:00:00 PM","1.478","-0.174","1.488"
"2016/01/07 08:30:00 PM","1.571","-0.331","1.605"
"2016/01/07 09:00:00 PM","1.551","-0.092","1.554"
"2016/01/07 09:30:00 PM","1.458","-0.262","1.482"
"2016/01/07 10:00:00 PM","1.465","-0.279","1.491"
"2016/01/07 10:30:00 PM","1.446","-0.280","1.473"
"2016/01/07 11:00:00 PM","1.450","-0.277","1.476"
"2016/01/07 11:30:00 PM","1.365","-0.346","1.409"
"2016/01/08","1.505","-0.208","1.519"
"2016/01/08 12:30:00 AM","1.354","-0.367","1.403"
"2016/01/08 01:00:00 AM","1.493","-0.237","1.512"
"2016/01/08 01:30:00 AM","1.541","-0.344","1.579"
"2016/01/08 02:00:00 AM","1.464","-0.266","1.488"
"2016/01/08 02:30:00 AM","1.409","-0.293","1.439"
"2016/01/08 03:00:00 AM","1.466","-0.263","1.489"
"2016/01/08 03:30:00 AM","1.390","-0.365","1.437"
"2016/01/08 04:00:00 AM","1.481","-0.187","1.493"
"2016/01/08 04:30:00 AM","1.373","-0.376","1.423"
"2016/01/08 05:00:00 AM","1.454","-0.219","1.471"
"2016/01/08 05:30:00 AM","1.793","-0.452","1.849"
"2016/01/08 06:00:00 AM","1.538","-0.333","1.573"
"2016/01/08 06:30:00 AM","1.630","-0.096","1.632"
"2016/01/08 07:00:00 AM","2.169","-0.420","2.209"
"2016/01/08 07:30:00 AM","4.073","-0.955","4.183"
"2016/01/08 08:00:00 AM","5.678","-1.187","5.801"
"2016/01/08 08:30:00 AM","5.478","-1.318","5.634"
"2016/01/08 09:00:00 AM","6.085","-1.210","6.204"
"2016/01/08 09:30:00 AM","6.055","-1.327","6.199"
"2016/01/08 10:00:00 AM","5.825","-1.290","5.966"
"2016/01/08 10:30:00 AM","5.857","-1.253","5.989"
"2016/01/08 11:00:00 AM","5.939","-1.285","6.076"
"2016/01/08 11:30:00 AM","6.190","-1.333","6.332"
"2016/01/08 12:00:00 PM","5.752","-1.118","5.860"
