"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2016/01/04 01:30:00 PM","4.636","-0.452","4.658"
"2016/01/04 02:00:00 PM","4.691","-0.207","4.696"
"2016/01/04 02:30:00 PM","4.607","-0.300","4.617"
"2016/01/04 03:00:00 PM","4.637","-0.376","4.652"
"2016/01/04 03:30:00 PM","4.670","-0.457","4.692"
"2016/01/04 04:00:00 PM","4.419","-0.388","4.436"
"2016/01/04 04:30:00 PM","4.346","-0.173","4.349"
"2016/01/04 05:00:00 PM","3.185","-0.276","3.197"
"2016/01/04 05:30:00 PM","2.900","-0.275","2.913"
"2016/01/04 06:00:00 PM","3.096","-0.242","3.106"
"2016/01/04 06:30:00 PM","2.754","-0.336","2.774"
"2016/01/04 07:00:00 PM","2.604","-0.295","2.620"
"2016/01/04 07:30:00 PM","2.757","-0.057","2.758"
"2016/01/04 08:00:00 PM","2.590","-0.286","2.606"
"2016/01/04 08:30:00 PM","2.544","-0.290","2.561"
"2016/01/04 09:00:00 PM","2.733","-0.102","2.735"
"2016/01/04 09:30:00 PM","2.609","-0.256","2.621"
"2016/01/04 10:00:00 PM","2.523","-0.366","2.549"
"2016/01/04 10:30:00 PM","2.693","-0.136","2.697"
"2016/01/04 11:00:00 PM","2.625","-0.254","2.638"
"2016/01/04 11:30:00 PM","2.597","-0.289","2.613"
"2016/01/05","2.640","-0.202","2.648"
"2016/01/05 12:30:00 AM","2.663","-0.214","2.672"
"2016/01/05 01:00:00 AM","2.589","-0.266","2.603"
"2016/01/05 01:30:00 AM","2.634","-0.199","2.642"
"2016/01/05 02:00:00 AM","2.485","-0.322","2.506"
"2016/01/05 02:30:00 AM","2.664","-0.186","2.670"
"2016/01/05 03:00:00 AM","2.627","-0.208","2.635"
"2016/01/05 03:30:00 AM","2.561","-0.328","2.582"
"2016/01/05 04:00:00 AM","2.620","-0.236","2.631"
"2016/01/05 04:30:00 AM","2.688","-0.133","2.691"
"2016/01/05 05:00:00 AM","2.525","-0.359","2.551"
"2016/01/05 05:30:00 AM","2.608","-0.247","2.619"
"2016/01/05 06:00:00 AM","2.653","-0.174","2.659"
"2016/01/05 06:30:00 AM","2.568","-0.313","2.587"
"2016/01/05 07:00:00 AM","3.925","-0.383","3.944"
"2016/01/05 07:30:00 AM","4.694","-0.236","4.700"
"2016/01/05 08:00:00 AM","4.997","-0.518","5.023"
"2016/01/05 08:30:00 AM","4.695","-0.503","4.722"
"2016/01/05 09:00:00 AM","4.997","-0.524","5.024"
"2016/01/05 09:30:00 AM","4.652","-0.519","4.681"
"2016/01/05 10:00:00 AM","4.923","-0.362","4.936"
"2016/01/05 10:30:00 AM","4.769","-0.404","4.786"
"2016/01/05 11:00:00 AM","4.450","-0.398","4.467"
"2016/01/05 11:30:00 AM","4.712","-0.282","4.720"
"2016/01/05 12:00:00 PM","5.182","-0.432","5.200"
"2016/01/05 12:30:00 PM","4.613","-0.549","4.645"
"2016/01/05 01:00:00 PM","4.636","-0.347","4.649"
"2016/01/05 01:30:00 PM","4.731","-0.294","4.740"
"2016/01/05 02:00:00 PM","4.842","-0.447","4.862"
"2016/01/05 02:30:00 PM","4.910","-0.293","4.919"
"2016/01/05 03:00:00 PM","4.670","-0.490","4.695"
"2016/01/05 03:30:00 PM","4.732","-0.407","4.750"
"2016/01/05 04:00:00 PM","4.286","-0.496","4.314"
"2016/01/05 04:30:00 PM","3.524","-0.523","3.562"
"2016/01/05 05:00:00 PM","2.332","-0.556","2.397"
"2016/01/05 05:30:00 PM","2.101","-0.521","2.165"
"2016/01/05 06:00:00 PM","2.118","-0.542","2.186"
"2016/01/05 06:30:00 PM","2.113","-0.546","2.183"
"2016/01/05 07:00:00 PM","2.154","-0.497","2.210"
"2016/01/05 07:30:00 PM","2.035","-0.686","2.148"
"2016/01/05 08:00:00 PM","2.128","-0.481","2.182"
"2016/01/05 08:30:00 PM","2.104","-0.471","2.156"
"2016/01/05 09:00:00 PM","1.987","-0.670","2.097"
"2016/01/05 09:30:00 PM","2.051","-0.581","2.131"
"2016/01/05 10:00:00 PM","2.114","-0.487","2.169"
"2016/01/05 10:30:00 PM","2.057","-0.593","2.141"
"2016/01/05 11:00:00 PM","2.028","-0.612","2.118"
"2016/01/05 11:30:00 PM","2.079","-0.534","2.147"
"2016/01/06","2.062","-0.587","2.144"
"2016/01/06 12:30:00 AM","2.108","-0.528","2.173"
"2016/01/06 01:00:00 AM","2.036","-0.634","2.133"
"2016/01/06 01:30:00 AM","2.111","-0.569","2.186"
"2016/01/06 02:00:00 AM","2.061","-0.483","2.117"
"2016/01/06 02:30:00 AM","2.044","-0.619","2.135"
"2016/01/06 03:00:00 AM","2.010","-0.673","2.120"
"2016/01/06 03:30:00 AM","2.186","-0.421","2.227"
"2016/01/06 04:00:00 AM","2.061","-0.612","2.150"
"2016/01/06 04:30:00 AM","2.022","-0.666","2.129"
"2016/01/06 05:00:00 AM","2.124","-0.493","2.180"
"2016/01/06 05:30:00 AM","2.063","-0.540","2.133"
"2016/01/06 06:00:00 AM","1.957","-0.675","2.070"
"2016/01/06 06:30:00 AM","2.099","-0.517","2.162"
"2016/01/06 07:00:00 AM","3.401","-0.592","3.453"
"2016/01/06 07:30:00 AM","6.040","-0.851","6.100"
"2016/01/06 08:00:00 AM","6.085","-0.860","6.146"
"2016/01/06 08:30:00 AM","5.818","-0.902","5.888"
"2016/01/06 09:00:00 AM","6.298","-0.769","6.345"
"2016/01/06 09:30:00 AM","6.449","-0.808","6.500"
"2016/01/06 10:00:00 AM","6.107","-0.958","6.181"
"2016/01/06 10:30:00 AM","6.116","-0.664","6.152"
"2016/01/06 11:00:00 AM","6.088","-0.718","6.131"
"2016/01/06 11:30:00 AM","6.309","-0.732","6.351"
"2016/01/06 12:00:00 PM","6.332","-0.750","6.376"
"2016/01/06 12:30:00 PM","6.374","-0.716","6.414"
"2016/01/06 01:00:00 PM","6.214","-0.873","6.275"
"2016/01/06 01:30:00 PM","6.282","-0.621","6.313"
"2016/01/06 02:00:00 PM","6.444","-0.511","6.465"
"2016/01/06 02:30:00 PM","6.365","-0.714","6.405"
"2016/01/06 03:00:00 PM","6.072","-0.636","6.105"
"2016/01/06 03:30:00 PM","6.094","-0.627","6.126"
"2016/01/06 04:00:00 PM","5.820","-0.703","5.863"
"2016/01/06 04:30:00 PM","4.321","-0.844","4.403"
"2016/01/06 05:00:00 PM","1.489","-0.448","1.555"
"2016/01/06 05:30:00 PM","1.434","-0.402","1.489"
"2016/01/06 06:00:00 PM","1.473","-0.323","1.508"
"2016/01/06 06:30:00 PM","1.389","-0.468","1.466"
"2016/01/06 07:00:00 PM","1.392","-0.477","1.472"
"2016/01/06 07:30:00 PM","1.553","-0.240","1.572"
"2016/01/06 08:00:00 PM","1.362","-0.520","1.458"
"2016/01/06 08:30:00 PM","1.322","-0.484","1.408"
"2016/01/06 09:00:00 PM","1.538","-0.264","1.561"
"2016/01/06 09:30:00 PM","1.425","-0.446","1.493"
"2016/01/06 10:00:00 PM","1.381","-0.495","1.467"
"2016/01/06 10:30:00 PM","1.452","-0.358","1.496"
"2016/01/06 11:00:00 PM","1.433","-0.411","1.491"
"2016/01/06 11:30:00 PM","1.354","-0.508","1.446"
"2016/01/07","1.427","-0.406","1.484"
"2016/01/07 12:30:00 AM","1.413","-0.440","1.480"
"2016/01/07 01:00:00 AM","1.425","-0.423","1.486"
"2016/01/07 01:30:00 AM","1.390","-0.458","1.464"
"2016/01/07 02:00:00 AM","1.408","-0.469","1.484"
"2016/01/07 02:30:00 AM","1.453","-0.388","1.504"
"2016/01/07 03:00:00 AM","1.412","-0.453","1.483"
"2016/01/07 03:30:00 AM","1.357","-0.542","1.461"
"2016/01/07 04:00:00 AM","1.491","-0.351","1.531"
"2016/01/07 04:30:00 AM","1.423","-0.437","1.488"
"2016/01/07 05:00:00 AM","1.339","-0.563","1.453"
"2016/01/07 05:30:00 AM","1.477","-0.382","1.525"
"2016/01/07 06:00:00 AM","1.420","-0.441","1.486"
"2016/01/07 06:30:00 AM","1.353","-0.536","1.456"
"2016/01/07 07:00:00 AM","2.514","-0.430","2.551"
"2016/01/07 07:30:00 AM","4.289","-0.419","4.309"
"2016/01/07 08:00:00 AM","3.741","-0.579","3.785"
"2016/01/07 08:30:00 AM","4.010","-0.559","4.048"
"2016/01/07 09:00:00 AM","4.501","-0.554","4.535"
"2016/01/07 09:30:00 AM","5.173","-0.820","5.238"
"2016/01/07 10:00:00 AM","5.079","-0.668","5.123"
"2016/01/07 10:30:00 AM","5.006","-0.789","5.068"
"2016/01/07 11:00:00 AM","5.114","-0.751","5.169"
"2016/01/07 11:30:00 AM","4.906","-0.642","4.948"
"2016/01/07 12:00:00 PM","4.551","-0.767","4.615"
"2016/01/07 12:30:00 PM","4.640","-0.706","4.694"
"2016/01/07 01:00:00 PM","4.829","-0.519","4.857"
"2016/01/07 01:30:00 PM","4.592","-0.751","4.653"
"2016/01/07 02:00:00 PM","4.928","-0.722","4.981"
"2016/01/07 02:30:00 PM","4.755","-0.541","4.785"
"2016/01/07 03:00:00 PM","4.518","-0.742","4.579"
"2016/01/07 03:30:00 PM","4.479","-0.743","4.540"
"2016/01/07 04:00:00 PM","4.239","-0.522","4.271"
"2016/01/07 04:30:00 PM","3.977","-0.853","4.067"
"2016/01/07 05:00:00 PM","2.207","-0.720","2.321"
"2016/01/07 05:30:00 PM","1.912","-0.595","2.003"
"2016/01/07 06:00:00 PM","1.999","-0.599","2.087"
"2016/01/07 06:30:00 PM","1.900","-0.624","2.000"
"2016/01/07 07:00:00 PM","1.862","-0.662","1.977"
"2016/01/07 07:30:00 PM","1.943","-0.590","2.030"
"2016/01/07 08:00:00 PM","1.895","-0.606","1.989"
"2016/01/07 08:30:00 PM","1.870","-0.644","1.978"
"2016/01/07 09:00:00 PM","1.892","-0.625","1.993"
"2016/01/07 09:30:00 PM","1.929","-0.551","2.006"
"2016/01/07 10:00:00 PM","1.867","-0.661","1.981"
"2016/01/07 10:30:00 PM","1.845","-0.695","1.971"
"2016/01/07 11:00:00 PM","2.005","-0.471","2.060"
"2016/01/07 11:30:00 PM","1.850","-0.699","1.977"
"2016/01/08","1.922","-0.704","2.047"
"2016/01/08 12:30:00 AM","1.996","-0.498","2.057"
"2016/01/08 01:00:00 AM","1.897","-0.656","2.007"
"2016/01/08 01:30:00 AM","1.862","-0.707","1.992"
"2016/01/08 02:00:00 AM","1.955","-0.548","2.031"
"2016/01/08 02:30:00 AM","1.938","-0.603","2.030"
"2016/01/08 03:00:00 AM","1.852","-0.734","1.992"
"2016/01/08 03:30:00 AM","1.954","-0.563","2.033"
"2016/01/08 04:00:00 AM","1.926","-0.626","2.025"
"2016/01/08 04:30:00 AM","1.893","-0.670","2.008"
"2016/01/08 05:00:00 AM","1.855","-0.591","1.947"
"2016/01/08 05:30:00 AM","1.982","-0.652","2.087"
"2016/01/08 06:00:00 AM","1.832","-0.634","1.939"
"2016/01/08 06:30:00 AM","1.942","-0.578","2.026"
"2016/01/08 07:00:00 AM","2.893","-0.772","2.994"
"2016/01/08 07:30:00 AM","3.514","-0.547","3.556"
"2016/01/08 08:00:00 AM","3.452","-0.663","3.515"
"2016/01/08 08:30:00 AM","3.755","-0.818","3.843"
"2016/01/08 09:00:00 AM","3.900","-0.619","3.948"
"2016/01/08 09:30:00 AM","3.563","-0.490","3.596"
"2016/01/08 10:00:00 AM","3.725","-0.552","3.765"
"2016/01/08 10:30:00 AM","3.942","-0.644","3.994"
"2016/01/08 11:00:00 AM","4.040","-0.594","4.084"
"2016/01/08 11:30:00 AM","3.812","-0.752","3.885"
"2016/01/08 12:00:00 PM","3.655","-0.593","3.702"
"2016/01/08 12:30:00 PM","3.592","-0.374","3.612"
"2016/01/08 01:00:00 PM","3.973","-0.715","4.037"
"2016/01/08 01:30:00 PM","3.694","-0.499","3.728"
"2016/01/08 02:00:00 PM","3.851","-0.504","3.884"
"2016/01/08 02:30:00 PM","3.683","-0.717","3.752"
"2016/01/08 03:00:00 PM","3.393","-0.515","3.432"
"2016/01/08 03:30:00 PM","3.666","-0.540","3.705"
"2016/01/08 04:00:00 PM","3.250","-0.761","3.338"
"2016/01/08 04:30:00 PM","2.517","-0.709","2.615"
"2016/01/08 05:00:00 PM","2.234","-0.613","2.317"
"2016/01/08 05:30:00 PM","2.109","-0.624","2.200"
"2016/01/08 06:00:00 PM","2.151","-0.609","2.235"
"2016/01/08 06:30:00 PM","2.106","-0.647","2.203"
"2016/01/08 07:00:00 PM","2.111","-0.623","2.201"
"2016/01/08 07:30:00 PM","2.154","-0.573","2.229"
"2016/01/08 08:00:00 PM","2.045","-0.682","2.156"
"2016/01/08 08:30:00 PM","2.083","-0.644","2.181"
"2016/01/08 09:00:00 PM","2.174","-0.514","2.234"
"2016/01/08 09:30:00 PM","2.040","-0.694","2.155"
"2016/01/08 10:00:00 PM","2.047","-0.691","2.160"
"2016/01/08 10:30:00 PM","2.170","-0.492","2.225"
"2016/01/08 11:00:00 PM","2.059","-0.647","2.158"
"2016/01/08 11:30:00 PM","2.004","-0.715","2.128"
"2016/01/09","2.160","-0.491","2.215"
"2016/01/09 12:30:00 AM","2.068","-0.634","2.163"
"2016/01/09 01:00:00 AM","2.038","-0.691","2.152"
"2016/01/09 01:30:00 AM","2.122","-0.543","2.190"
"2016/01/09 02:00:00 AM","2.168","-0.588","2.247"
"2016/01/09 02:30:00 AM","2.042","-0.687","2.155"
"2016/01/09 03:00:00 AM","2.101","-0.570","2.177"
