"Date & Time","P Sum (kW)","Q Sum (kVAr)","S Sum (kVA)"
"2016/01/04 02:00:00 PM","0.695","-0.092","0.701"
"2016/01/04 02:30:00 PM","0.598","-0.106","0.608"
"2016/01/04 03:00:00 PM","0.602","-0.106","0.612"
"2016/01/04 03:30:00 PM","1.734","-0.056","1.735"
"2016/01/04 04:00:00 PM","0.913","-0.112","0.920"
"2016/01/04 04:30:00 PM","0.631","-0.099","0.639"
"2016/01/04 05:00:00 PM","0.830","0.030","0.830"
"2016/01/04 05:30:00 PM","0.679","0.041","0.680"
"2016/01/04 06:00:00 PM","0.632","-0.101","0.640"
"2016/01/04 06:30:00 PM","0.605","-0.111","0.615"
"2016/01/04 07:00:00 PM","0.593","-0.111","0.604"
"2016/01/04 07:30:00 PM","0.608","-0.112","0.618"
"2016/01/04 08:00:00 PM","0.512","-0.107","0.523"
"2016/01/04 08:30:00 PM","0.639","-0.111","0.648"
"2016/01/04 09:00:00 PM","0.631","-0.111","0.641"
"2016/01/04 09:30:00 PM","0.592","-0.112","0.603"
"2016/01/04 10:00:00 PM","0.604","-0.098","0.612"
"2016/01/04 10:30:00 PM","0.699","0.031","0.700"
"2016/01/04 11:00:00 PM","0.628","0.034","0.629"
"2016/01/04 11:30:00 PM","0.625","-0.068","0.629"
"2016/01/05","0.587","-0.113","0.598"
"2016/01/05 12:30:00 AM","0.591","-0.112","0.602"
"2016/01/05 01:00:00 AM","0.587","-0.112","0.598"
"2016/01/05 01:30:00 AM","0.584","-0.113","0.595"
"2016/01/05 02:00:00 AM","0.587","-0.111","0.598"
"2016/01/05 02:30:00 AM","0.587","-0.112","0.597"
"2016/01/05 03:00:00 AM","0.588","-0.112","0.599"
"2016/01/05 03:30:00 AM","0.611","-0.084","0.617"
"2016/01/05 04:00:00 AM","0.713","0.033","0.714"
"2016/01/05 04:30:00 AM","0.702","0.032","0.702"
"2016/01/05 05:00:00 AM","0.609","-0.083","0.614"
"2016/01/05 05:30:00 AM","0.584","-0.111","0.595"
"2016/01/05 06:00:00 AM","0.583","-0.112","0.594"
"2016/01/05 06:30:00 AM","0.584","-0.113","0.595"
"2016/01/05 07:00:00 AM","0.580","-0.112","0.591"
"2016/01/05 07:30:00 AM","1.079","-0.228","1.103"
"2016/01/05 08:00:00 AM","1.659","-0.288","1.684"
"2016/01/05 08:30:00 AM","1.277","-0.284","1.308"
"2016/01/05 09:00:00 AM","1.262","-0.251","1.287"
"2016/01/05 09:30:00 AM","1.879","-0.237","1.894"
"2016/01/05 10:00:00 AM","1.475","-0.226","1.493"
"2016/01/05 10:30:00 AM","1.622","-0.206","1.635"
"2016/01/05 11:00:00 AM","1.457","-0.363","1.501"
"2016/01/05 11:30:00 AM","1.393","-0.400","1.449"
"2016/01/05 12:00:00 PM","1.381","-0.363","1.428"
"2016/01/05 12:30:00 PM","2.262","-0.351","2.289"
"2016/01/05 01:00:00 PM","1.696","-0.275","1.718"
"2016/01/05 01:30:00 PM","1.500","-0.280","1.526"
"2016/01/05 02:00:00 PM","1.456","-0.403","1.510"
"2016/01/05 02:30:00 PM","1.486","-0.404","1.540"
"2016/01/05 03:00:00 PM","1.580","-0.295","1.607"
"2016/01/05 03:30:00 PM","2.285","-0.307","2.305"
"2016/01/05 04:00:00 PM","1.321","-0.351","1.367"
"2016/01/05 04:30:00 PM","1.200","-0.275","1.231"
"2016/01/05 05:00:00 PM","0.666","-0.100","0.673"
"2016/01/05 05:30:00 PM","0.272","0.005","0.272"
"2016/01/05 06:00:00 PM","0.229","0.016","0.229"
"2016/01/05 06:30:00 PM","0.276","0.017","0.277"
"2016/01/05 07:00:00 PM","0.219","0.019","0.220"
"2016/01/05 07:30:00 PM","0.222","0.019","0.223"
"2016/01/05 08:00:00 PM","0.307","0.036","0.310"
"2016/01/05 08:30:00 PM","0.351","0.170","0.390"
"2016/01/05 09:00:00 PM","0.335","0.158","0.370"
"2016/01/05 09:30:00 PM","0.249","0.053","0.254"
"2016/01/05 10:00:00 PM","0.215","0.015","0.216"
"2016/01/05 10:30:00 PM","0.219","0.016","0.219"
"2016/01/05 11:00:00 PM","0.286","0.015","0.286"
"2016/01/05 11:30:00 PM","0.215","0.016","0.215"
"2016/01/06","0.270","0.014","0.270"
"2016/01/06 12:30:00 AM","0.201","0.018","0.202"
"2016/01/06 01:00:00 AM","0.277","0.017","0.278"
"2016/01/06 01:30:00 AM","0.258","0.037","0.261"
"2016/01/06 02:00:00 AM","0.345","0.171","0.385"
"2016/01/06 02:30:00 AM","0.344","0.164","0.381"
"2016/01/06 03:00:00 AM","0.212","0.054","0.219"
"2016/01/06 03:30:00 AM","0.228","0.016","0.229"
"2016/01/06 04:00:00 AM","0.219","0.017","0.219"
"2016/01/06 04:30:00 AM","0.288","0.016","0.289"
"2016/01/06 05:00:00 AM","0.219","0.017","0.220"
"2016/01/06 05:30:00 AM","0.219","0.017","0.219"
"2016/01/06 06:00:00 AM","0.217","0.017","0.218"
"2016/01/06 06:30:00 AM","0.216","0.017","0.217"
"2016/01/06 07:00:00 AM","0.283","0.021","0.284"
"2016/01/06 07:30:00 AM","1.295","-0.112","1.300"
"2016/01/06 08:00:00 AM","1.400","-0.138","1.407"
"2016/01/06 08:30:00 AM","1.889","-0.278","1.909"
"2016/01/06 09:00:00 AM","1.449","-0.254","1.471"
"2016/01/06 09:30:00 AM","1.095","-0.228","1.118"
"2016/01/06 10:00:00 AM","1.642","-0.230","1.658"
"2016/01/06 10:30:00 AM","1.133","-0.218","1.154"
"2016/01/06 11:00:00 AM","1.104","-0.231","1.128"
"2016/01/06 11:30:00 AM","1.127","-0.230","1.150"
"2016/01/06 12:00:00 PM","1.502","-0.287","1.529"
"2016/01/06 12:30:00 PM","1.337","-0.180","1.349"
"2016/01/06 01:00:00 PM","1.647","-0.207","1.660"
"2016/01/06 01:30:00 PM","1.602","-0.185","1.613"
"2016/01/06 02:00:00 PM","1.156","-0.248","1.182"
"2016/01/06 02:30:00 PM","1.103","-0.237","1.128"
"2016/01/06 03:00:00 PM","1.253","-0.219","1.272"
"2016/01/06 03:30:00 PM","1.066","-0.219","1.088"
"2016/01/06 04:00:00 PM","1.606","-0.203","1.619"
"2016/01/06 04:30:00 PM","1.240","-0.263","1.267"
"2016/01/06 05:00:00 PM","0.807","-0.194","0.830"
"2016/01/06 05:30:00 PM","0.344","-0.026","0.345"
"2016/01/06 06:00:00 PM","0.269","0.131","0.299"
"2016/01/06 06:30:00 PM","0.305","0.172","0.350"
"2016/01/06 07:00:00 PM","0.248","0.110","0.271"
"2016/01/06 07:30:00 PM","0.185","0.029","0.188"
"2016/01/06 08:00:00 PM","0.187","0.030","0.189"
"2016/01/06 08:30:00 PM","0.186","0.031","0.189"
"2016/01/06 09:00:00 PM","0.187","0.031","0.190"
"2016/01/06 09:30:00 PM","0.258","0.029","0.260"
"2016/01/06 10:00:00 PM","0.187","0.031","0.190"
"2016/01/06 10:30:00 PM","0.192","0.029","0.194"
"2016/01/06 11:00:00 PM","0.214","0.026","0.216"
"2016/01/06 11:30:00 PM","0.150","0.028","0.152"
"2016/01/07","0.241","0.163","0.291"
"2016/01/07 12:30:00 AM","0.322","0.173","0.366"
"2016/01/07 01:00:00 AM","0.217","0.056","0.224"
"2016/01/07 01:30:00 AM","0.184","0.028","0.186"
"2016/01/07 02:00:00 AM","0.184","0.028","0.186"
"2016/01/07 02:30:00 AM","0.182","0.029","0.184"
"2016/01/07 03:00:00 AM","0.223","0.028","0.224"
"2016/01/07 03:30:00 AM","0.185","0.028","0.187"
"2016/01/07 04:00:00 AM","0.181","0.028","0.183"
"2016/01/07 04:30:00 AM","0.179","0.029","0.181"
"2016/01/07 05:00:00 AM","0.178","0.029","0.180"
"2016/01/07 05:30:00 AM","0.228","0.027","0.230"
"2016/01/07 06:00:00 AM","0.243","0.074","0.254"
"2016/01/07 06:30:00 AM","0.303","0.173","0.349"
"2016/01/07 07:00:00 AM","0.255","0.128","0.286"
"2016/01/07 07:30:00 AM","1.176","-0.239","1.200"
"2016/01/07 08:00:00 AM","1.618","-0.236","1.635"
"2016/01/07 08:30:00 AM","2.698","-0.447","2.735"
"2016/01/07 09:00:00 AM","2.102","-0.373","2.135"
"2016/01/07 09:30:00 AM","2.098","-0.438","2.144"
"2016/01/07 10:00:00 AM","2.373","-0.246","2.386"
"2016/01/07 10:30:00 AM","3.198","-0.045","3.198"
"2016/01/07 11:00:00 AM","2.880","-0.298","2.895"
"2016/01/07 11:30:00 AM","2.592","-0.387","2.621"
"2016/01/07 12:00:00 PM","2.431","-0.492","2.480"
"2016/01/07 12:30:00 PM","2.209","-0.371","2.240"
"2016/01/07 01:00:00 PM","2.517","0.083","2.518"
"2016/01/07 01:30:00 PM","3.679","0.010","3.679"
"2016/01/07 02:00:00 PM","2.817","-0.282","2.831"
"2016/01/07 02:30:00 PM","2.110","-0.443","2.156"
"2016/01/07 03:00:00 PM","2.306","-0.442","2.348"
"2016/01/07 03:30:00 PM","2.551","-0.425","2.586"
"2016/01/07 04:00:00 PM","2.679","-0.374","2.705"
"2016/01/07 04:30:00 PM","1.737","-0.346","1.771"
"2016/01/07 05:00:00 PM","1.724","-0.332","1.755"
"2016/01/07 05:30:00 PM","1.303","-0.274","1.332"
